sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
1,0,lure,verb.contact,2,2
1,0,lure,verb.contact,2,4
1,1,promising,verb.communication,4,4
1,1,promising,verb.communication,4,7
2,1,agreed,verb.communication,9,11
2,1,agreed,verb.communication,9,8
2,1,agreed,verb.communication,9,10
4,2,warned,verb.communication,15,16
4,2,warned,verb.communication,15,15
4,5,like,verb.emotion,17,16
4,5,like,verb.emotion,15,16
4,7,seek,verb.social,17,16
4,7,seek,verb.social,15,16
4,8,do,verb.social,17,16
4,8,do,verb.social,15,16
5,1,followed,verb.motion,19,15
8,3,said,verb.communication,16,16
8,3,said,verb.communication,16,89
8,3,said,verb.communication,16,21
8,3,said,verb.communication,21,16
8,3,said,verb.communication,21,89
8,3,said,verb.communication,21,21
8,4,celebrates,verb.social,89,89
8,4,celebrates,verb.social,21,89
8,7,congratulate,verb.communication,16,89
9,1,offer,verb.possession,17,16
12,0,went,verb.motion,23,24
12,0,went,verb.motion,23,15
12,0,went,verb.motion,15,24
12,0,went,verb.motion,15,15
12,1,offered,verb.communication,23,12
12,1,offered,verb.communication,15,12
13,1,served,verb.consumption,17,12
13,1,served,verb.consumption,15,12
14,2,urging,verb.communication,29,27
14,2,urging,verb.communication,21,27
14,2,urging,verb.communication,27,27
14,3,help,verb.social,27,27
15,3,thought,verb.cognition,27,29
15,3,thought,verb.cognition,27,27
15,5,mean,verb.communication,29,27
16,0,gave,verb.communication,21,27
16,0,gave,verb.communication,27,27
16,1,offered,verb.communication,27,27
16,2,taking,verb.motion,27,27
17,0,said,verb.communication,32,21
17,0,said,verb.communication,27,21
18,1,taste,verb.perception,27,21
19,0,placed,verb.contact,21,27
21,2,resist,verb.social,27,27
21,3,raising,verb.motion,27,27
22,0,glanced,verb.perception,21,27
22,0,glanced,verb.perception,27,27
22,1,pretended,verb.cognition,27,21
22,1,pretended,verb.cognition,27,27
22,3,see,verb.perception,27,21
23,1,acted,verb.body,27,27
24,0,trod,verb.motion,21,27
25,0,regained,verb.possession,27,27
26,2,said,verb.communication,27,27
29,1,listen,verb.perception,27,37
30,1,believe,verb.cognition,27,21
31,0,hung,verb.contact,21,27
31,0,hung,verb.contact,27,27
31,1,put,verb.contact,21,27
31,1,put,verb.contact,27,27
32,2,opened,verb.contact,27,27
34,0,untied,verb.contact,21,27
34,0,untied,verb.contact,27,27
34,1,carried,verb.contact,21,27
34,1,carried,verb.contact,27,27
34,2,gave,verb.possession,21,27
34,2,gave,verb.possession,27,27
36,2,said,verb.communication,27,21
36,2,said,verb.communication,27,27
38,0,know,verb.cognition,91,27
38,0,know,verb.cognition,21,27
39,0,said,verb.communication,42,27
39,0,said,verb.communication,27,27
41,3,fetch,verb.contact,27,42
42,1,told,verb.communication,11,21
42,1,told,verb.communication,11,27
42,1,told,verb.communication,27,21
42,1,told,verb.communication,27,27
49,2,follow,verb.motion,94,27
49,3,throw,verb.contact,94,94
50,1,escape,verb.competition,27,27
51,0,noted,verb.perception,46,21
53,0,tied,verb.contact,46,46
54,0,heard,verb.perception,46,46
61,0,flung,verb.contact,46,46
62,1,satisfied,verb.consumption,50,50
62,2,opened,verb.contact,50,50
64,0,succeeded,verb.social,46,46
64,1,escaping,verb.motion,46,46
65,1,saw,verb.perception,46,46
65,1,saw,verb.perception,46,21
65,2,said,verb.communication,46,46
65,2,said,verb.communication,46,21
67,2,save,verb.possession,46,46
67,2,save,verb.possession,21,46
72,0,said,verb.communication,46,46
72,0,said,verb.communication,46,102
72,0,said,verb.communication,46,21
72,0,said,verb.communication,21,46
72,0,said,verb.communication,21,102
72,0,said,verb.communication,21,21
74,4,tie,verb.contact,16,16
74,4,tie,verb.contact,21,16
75,0,gave,verb.possession,21,46
76,1,said,verb.communication,46,46
76,1,said,verb.communication,21,46
78,1,follow,verb.motion,21,46
80,5,passed,verb.motion,46,65
82,2,drew,verb.contact,46,46
83,2,see,verb.perception,46,46
83,2,see,verb.perception,46,21
84,2,deceived,verb.social,21,46
85,4,dragged,verb.motion,46,46
87,0,forgot,verb.cognition,46,46
87,0,forgot,verb.cognition,46,21
87,2,told,verb.communication,46,46
87,2,told,verb.communication,21,46
87,3,opened,verb.contact,46,46
87,3,opened,verb.contact,21,46
89,0,reproached,verb.communication,21,46
89,2,listened,verb.perception,46,21
91,0,told,verb.communication,21,46
97,1,said,verb.communication,74,74
97,1,said,verb.communication,89,74
110,2,wept,verb.body,74,74
