sentence_id,text,start,end
0,The wild people who dwell in the South-West are masters of many black arts. ,0,76
1,"They often lure men of the Middle Kingdom to their country by promising them their daughters in marriage, but their promises are not to be trusted. ",76,224
2,"Once there was the son of a poor family, who agreed to labor for three years for one of the wild men in order to become his son-in-law. ",224,360
3,"At the end of that time the wedding was celebrated, and the couple were given a little house for a home. ",360,465
4,"But no sooner had they entered it than the wife warned her husband to be on his guard, since her parents did not like him, and would seek to do him harm. ",465,619
5,"In accordance with the custom she entered the house first with a lighted lantern, but when the bridegroom followed her she had disappeared. ",619,759
6,"And thus it went, day by day. ",759,789
7,"During the daytime she was there, but when evening came she disappeared. ",789,862
8,"And one day, not long after they had been married, his wife said to him: ""To-morrow morning my mother celebrates her birthday, and you must go to congratulate her. ",862,1026
9,They will offer you tea and food. ,1026,1060
10,"The tea you may drink, but be sure not to touch any of the food. ",1060,1125
11,"Keep this in mind!"" ",1125,1145
12,So the following day the wife and husband went to her mother's home and offered their congratulations. ,1145,1248
13,"Her parents seemed highly pleased, and served them with tea and sweets. ",1248,1320
14,"The son-in-law drank, but ate nothing, though his wife's parents, with kind words and friendly gestures, kept urging him to help himself. ",1320,1458
15,"At last the son-in-law did not know what to do, and thought that surely they could mean him no ill. And seeing the fresh caught eels and crabs on the plate before him, he ate a little of them. ",1458,1651
16,"His wife gave him a reproachful glance, and he offered some excuse for taking his leave. ",1651,1740
17,"But his mother-in-law said: ""This is my birthday. ",1740,1790
18,"You simply must taste my birthday noodles!"" ",1790,1834
19,"With that she placed a great dish before him, filled with noodles that looked like threads of silver, mingled with fat meat, and spiced with fragrant mushrooms. ",1834,1995
20,During all the time he had been living in the country the son-in-law had never yet seen such an appetizing dish. ,1995,2108
21,"Its pleasant odor rose temptingly to his nostrils, and he could not resist raising his chop-sticks. ",2108,2208
22,"His wife glanced over at him, but he pretended that he did not see her. ",2208,2280
23,"She coughed significantly, but he acted as though he did not hear. ",2280,2347
24,Finally she trod on his foot under the table; ,2347,2393
25, and then he regained control of himself. ,2392,2434
26,"He had not as yet eaten half of the food and said: ""My hunger is satisfied."" ",2434,2511
27,"Then he took leave, and went off with his wife. ",2511,2559
28,"""This is a serious matter,"" said the latter. ",2559,2604
29,"""You would not listen to my words, and now you will surely have to die!"" ",2604,2677
30,"But still he did not believe her, until he suddenly felt terrible pains, which soon grew unbearable, so that he fell to the ground unconscious. ",2677,2821
31,"His wife at once hung him up by the feet from the beam of the roof, and put a panful of glowing charcoal under his body, and a great jar of water, into which she had poured sesame oil, in front of the fire, directly below his mouth. ",2821,3054
32,"And when the fire had heated him thoroughly, he suddenly opened his mouth-and can you imagine what came out of it? ",3054,3169
33,"A squirming, crawling mass of poisonous worms, centipedes, toads and tadpoles, who all fell into the jar of water. ",3169,3284
34,"Then his wife untied him, carried him to bed, and gave him wine mingled with realgar to drink. ",3284,3379
35,Then he recovered. ,3379,3398
36,"""What you ate in the belief that they were eels and crabs,"" said his wife, ""were nothing but toads and tadpoles, and the birthday noodles were poisonous worms and centipedes. ",3398,3573
37,But you must continue to be careful. ,3573,3610
38,"My parents know that you have not died, and they will think up other evil plans."" ",3610,3692
39,"A few days later his father-in-law said to him: ""There is a large tree growing on the precipice which juts over the cave. ",3692,3814
40,In it is the nest of the phenix. ,3814,3847
