sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
3,3,leave,97,102,369,374,0,90.0,93.0,362.0,365.0,,,,,verb.motion,1,subject,Gray Eagle,13.0,31.0,44.0,male,1.0,primary
3,4,took,113,117,385,389,11,0.0,112.0,272.0,384.0,,,,,verb.social,3,subject,Gray Eagle's only one whose feathers had become stout enough to enable him to leave the nest,1.0,0.0,1.0,unknown,0.0,tertiary
3,4,took,113,117,385,389,0,0.0,112.0,272.0,384.0,,,,,verb.social,3,subject,Gray Eagle,13.0,31.0,44.0,male,1.0,primary
3,4,took,113,117,385,389,10,0.0,112.0,272.0,384.0,,,,,verb.social,3,subject,the eldest,1.0,0.0,1.0,unknown,0.0,tertiary
3,5,assumed,159,166,431,438,11,0.0,111.0,272.0,383.0,,,,,verb.change,4,subject,Gray Eagle's only one whose feathers had become stout enough to enable him to leave the nest,1.0,0.0,1.0,unknown,0.0,tertiary
3,5,assumed,159,166,431,438,0,0.0,111.0,272.0,383.0,,,,,verb.change,4,subject,Gray Eagle,13.0,31.0,44.0,male,1.0,primary
3,5,assumed,159,166,431,438,10,0.0,111.0,272.0,383.0,,,,,verb.change,4,subject,the eldest,1.0,0.0,1.0,unknown,0.0,tertiary
3,6,stifling,179,187,451,459,0,0.0,10.0,272.0,282.0,,,,,verb.emotion,5,subject,Gray Eagle,13.0,31.0,44.0,male,1.0,primary
4,2,got,99,102,650,653,0,96.0,98.0,647.0,649.0,,,,,verb.change,7,subject,Gray Eagle,13.0,31.0,44.0,male,1.0,primary
5,9,waiting,156,163,835,842,15,133.0,145.0,812.0,824.0,,,,,verb.cognition,8,subject,the children,1.0,0.0,1.0,unknown,0.0,tertiary
5,10,become,167,173,846,852,15,133.0,145.0,812.0,824.0,,,,,verb.change,9,subject,the children,1.0,0.0,1.0,unknown,0.0,tertiary
6,2,return,41,47,967,973,16,13.0,32.0,939.0,958.0,,,,,verb.motion,10,subject,the family's elder brother,1.0,13.0,14.0,male,1.0,secondary
6,2,return,41,47,967,973,12,13.0,32.0,939.0,958.0,,,,,verb.motion,10,subject,the family,1.0,17.0,18.0,group/nonbinary,1.0,secondary
6,3,resolved,54,62,980,988,12,49.0,53.0,975.0,979.0,,,,,verb.cognition,12,subject,the family,1.0,17.0,18.0,group/nonbinary,1.0,secondary
6,4,go,66,68,992,994,12,49.0,53.0,975.0,979.0,,,,,verb.motion,13,subject,the family,1.0,17.0,18.0,group/nonbinary,1.0,secondary
7,1,found,87,92,1100,1105,12,74.0,78.0,1087.0,1091.0,132.0,179.0,1145.0,1192.0,verb.perception,16,subject,the family,1.0,17.0,18.0,group/nonbinary,1.0,secondary
7,3,fly,127,130,1140,1143,16,93.0,96.0,1106.0,1109.0,,,,,verb.motion,15,subject,the family's elder brother,1.0,13.0,14.0,male,1.0,secondary
7,4,lodged,132,138,1145,1151,16,93.0,96.0,1106.0,1109.0,,,,,verb.contact,14,subject,the family's elder brother,1.0,13.0,14.0,male,1.0,secondary
10,2,die,33,36,1494,1497,0,18.0,25.0,1479.0,1486.0,,,,,verb.change,22,subject,Gray Eagle,13.0,31.0,44.0,male,1.0,primary
10,3,suffer,58,64,1519,1525,75,47.0,54.0,1508.0,1515.0,,,,,verb.body,23,subject,Brothers,2.0,3.0,5.0,male,1.0,tertiary
11,0,replied,15,22,1557,1564,12,1.0,7.0,1543.0,1549.0,,,,,verb.communication,24,subject,the family,1.0,17.0,18.0,group/nonbinary,1.0,secondary
12,1,forsake,13,20,1595,1602,12,1.0,3.0,1583.0,1585.0,,,,,verb.cognition,25,subject,the family,1.0,17.0,18.0,group/nonbinary,1.0,secondary
13,1,share,8,13,1616,1621,12,0.0,2.0,1608.0,1610.0,,,,,verb.possession,26,subject,the family,1.0,17.0,18.0,group/nonbinary,1.0,secondary
14,1,abandon,9,16,1647,1654,12,1.0,3.0,1639.0,1641.0,,,,,verb.social,28,subject,the family,1.0,17.0,18.0,group/nonbinary,1.0,secondary
16,1,think,7,12,1810,1815,16,3.0,6.0,1806.0,1809.0,,,,,verb.cognition,29,subject,the family's elder brother,1.0,13.0,14.0,male,1.0,secondary
16,3,forget,28,34,1831,1837,12,13.0,15.0,1816.0,1818.0,,,,,verb.cognition,31,subject,the family,1.0,17.0,18.0,group/nonbinary,1.0,secondary
17,1,die,20,23,1939,1942,16,8.0,11.0,1927.0,1930.0,,,,,verb.change,32,subject,the family's elder brother,1.0,13.0,14.0,male,1.0,secondary
17,4,die,41,44,1960,1963,12,25.0,27.0,1944.0,1946.0,,,,,verb.change,34,subject,the family,1.0,17.0,18.0,group/nonbinary,1.0,secondary
22,2,resolved,50,58,2475,2483,23,0.0,13.0,2425.0,2438.0,,,,,verb.communication,37,subject,The travelers,1.0,4.0,5.0,group/nonbinary,1.0,tertiary
23,3,watched,131,138,2678,2685,0,21.0,129.0,2568.0,2676.0,145.0,245.0,2692.0,2792.0,verb.perception,40,subject,Gray Eagle,13.0,31.0,44.0,male,1.0,primary
23,3,watched,131,138,2678,2685,25,21.0,129.0,2568.0,2676.0,145.0,245.0,2692.0,2792.0,verb.perception,40,subject,"the three brothers who remained , mounting to the very peak of the tree",1.0,1.0,2.0,male,1.0,tertiary
23,4,vanished,153,161,2700,2708,23,148.0,152.0,2695.0,2699.0,,,,,verb.motion,41,subject,The travelers,1.0,4.0,5.0,group/nonbinary,1.0,tertiary
23,5,blended,195,202,2742,2749,23,183.0,194.0,2730.0,2741.0,,,,,verb.contact,42,subject,The travelers,1.0,4.0,5.0,group/nonbinary,1.0,tertiary
25,5,grew,174,178,3172,3176,0,171.0,173.0,3169.0,3171.0,,,,,verb.change,45,subject,Gray Eagle,13.0,31.0,44.0,male,1.0,primary
