sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
2,1,had,verb.possession,4,4
2,3,found,verb.possession,4,4
4,0,put,verb.contact,4,4
4,2,wish,verb.emotion,4,4
5,2,had,verb.possession,4,5
5,4,coming,verb.motion,4,4
9,0,had,verb.possession,10,11
9,0,had,verb.possession,10,4
9,2,beheld,verb.cognition,4,11
9,3,wanted,verb.emotion,4,11
9,4,have,verb.possession,4,11
10,1,have,verb.possession,11,4
12,0,took,verb.contact,4,4
12,1,wished,verb.emotion,4,4
14,0,laid,verb.contact,11,11
14,0,laid,verb.contact,11,4
19,0,have,verb.possession,13,13
19,1,said,verb.communication,13,13
19,2,shook,verb.motion,13,13
20,4,said,verb.communication,13,11
21,0,have,verb.possession,13,13
21,3,said,verb.communication,13,13
22,3,said,verb.communication,11,13
22,4,spread,verb.contact,13,13
26,2,fetch,verb.contact,13,10
28,1,forgotten,verb.cognition,13,13
28,1,forgotten,verb.cognition,13,16
30,1,wished,verb.emotion,16,16
31,3,said,verb.communication,16,13
33,2,sampled,verb.possession,13,13
34,1,tried,verb.social,13,13
35,2,said,verb.communication,13,13
39,0,put,verb.contact,13,13
44,0,sat,verb.contact,13,13
44,1,pretended,verb.creation,13,40
48,1,told,verb.communication,16,16
48,1,told,verb.communication,16,43
48,1,told,verb.communication,16,44
48,1,told,verb.communication,10,16
48,1,told,verb.communication,10,43
48,1,told,verb.communication,10,44
48,3,see,verb.social,16,44
48,3,see,verb.social,43,44
56,7,get,verb.possession,16,16
56,7,get,verb.possession,10,16
58,1,help,verb.social,58,59
58,1,help,verb.social,56,59
60,4,try,verb.social,60,60
61,1,see,verb.perception,60,16
61,1,see,verb.perception,60,10
61,2,said,verb.communication,60,60
62,0,recognized,verb.perception,16,60
62,0,recognized,verb.perception,10,60
63,0,help,verb.social,13,13
63,2,marry,verb.social,13,13
66,0,gave,verb.possession,60,16
67,2,have,verb.possession,60,60
67,3,said,verb.communication,60,60
68,1,brought,verb.possession,16,60
69,0,gave,verb.possession,60,16
70,3,sworn,verb.communication,16,16
70,3,sworn,verb.communication,16,60
70,6,said,verb.communication,16,60
70,6,said,verb.communication,60,60
71,0,swore,verb.communication,16,16
