clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The sheep/the sheep,3,11,42,53,The sheep,group/nonbinary,1.0,primary
The Black Sheep/Black Sheep/the Black Sheep,0,17,10,27,The Black Sheep,unknown,0.0,secondary
the little boy,28,10,13,23,the little boy,male,1.0,secondary
the farmer/The farmer,4,10,11,21,the farmer,male,1.0,secondary
the boy,29,6,14,20,the boy,male,1.0,secondary
the ram,15,6,11,17,the ram,male,1.0,secondary
the old ram,13,4,6,10,the old ram,male,1.0,tertiary
a man,82,1,9,10,a man,male,1.0,tertiary
the master,43,2,6,8,the master,unknown,0.0,tertiary
the lamb,18,2,6,8,the lamb,unknown,0.0,tertiary
those people who have n't any sheep,91,1,5,6,those people who have n't any sheep,group/nonbinary,1.0,tertiary
a young lamb named Frisky,16,1,5,6,a young lamb named Frisky,unknown,0.0,tertiary
the Black Sheep,23,3,3,6,the Black Sheep,unknown,0.0,tertiary
men,81,1,4,5,men,male,1.0,tertiary
the boy--his mother,36,3,1,4,the boy's mother,female,1.0,tertiary
the little boy that lives in the lane,95,2,1,3,the little boy that lives in the lane,male,1.0,tertiary
sheep,87,1,2,3,sheep,group/nonbinary,1.0,tertiary
the mother,76,1,2,3,the mother,female,1.0,tertiary
that little boy that lives in the lane,83,1,2,3,that little boy that lives in the lane,male,1.0,tertiary
mamma,93,1,1,2,mamma,female,1.0,tertiary
the butcher,104,2,0,2,the butcher,unknown,0.0,tertiary
The sheep/the sheep--my master,107,1,1,2,The sheep's master,male,1.0,tertiary
all the sheep,2,1,1,2,all the sheep,group/nonbinary,1.0,tertiary
the farmer/The farmer--his dame,90,2,0,2,the farmer's dame,unknown,0.0,tertiary
the farmer/The farmer--his man,11,2,0,2,the farmer's man,male,1.0,tertiary
Master,94,1,0,1,Master,unknown,0.0,tertiary
Some of the sheep,19,1,0,1,Some of the sheep,unknown,0.0,tertiary
the women,80,1,0,1,the women,female,1.0,tertiary
not one sheep in the pasture,98,1,0,1,not one sheep in the pasture,unknown,0.0,tertiary
the men,79,1,0,1,the men,male,1.0,tertiary
The sheep/the sheep--my little master,105,1,0,1,The sheep's little master,unknown,0.0,tertiary
"The sheep/the sheep--One for my master , one for his dame , And one for the little boy that lives in the lane",106,1,0,1,"The sheep's for my master , one for his dame , And one for the little boy that lives in the lane",male,1.0,tertiary
The sheep/the sheep--None of them,9,1,0,1,The sheep's of them,unknown,0.0,tertiary
the mother--her little boy,77,1,0,1,the mother's little boy,male,1.0,tertiary
