sentence_id,event_id,temporal_rank
0,3,0
1,5,1
2,1,2
3,1,3
4,9,4
6,0,5
5,2,6
9,5,7
8,3,8
7,2,9
11,2,10
10,5,11
13,2,12
12,2,13
15,0,14
17,1,15
18,2,16
20,0,17
19,1,18
22,5,19
21,2,20
26,2,21
25,0,22
29,1,23
28,1,24
30,1,25
32,1,26
31,0,27
33,2,28
35,0,29
34,1,30
37,3,31
36,1,32
39,1,33
41,0,34
42,1,35
43,1,36
46,3,37
45,4,38
47,0,39
49,0,40
50,0,41
51,1,42
52,0,43
54,1,44
53,1,45
55,0,46
56,1,47
58,1,48
57,1,49
59,1,50
60,3,51
61,2,52
62,0,53
64,0,54
63,1,55
65,0,56
66,4,57
67,1,58
68,7,59
69,3,60
70,2,61
75,2,62
74,0,63
76,1,64
77,2,65
78,2,66
79,0,67
85,3,68
84,1,69
86,1,70
87,1,71
88,1,72
89,3,73
