sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
0,1,had,26,29,26,29,5,15.0,21.0,15.0,21.0,6,30.0,45.0,30.0,45.0,,,,,verb.possession,1
2,0,came,20,24,162,166,9,6.0,19.0,148.0,161.0,,,,,,,,,,verb.motion,1
2,1,court,28,33,170,175,9,6.0,19.0,148.0,161.0,8,34.0,38.0,176.0,180.0,,,,,verb.social,1
3,1,walking,22,29,302,309,9,8.0,12.0,288.0,292.0,"9,14",35.0,107.0,315.0,387.0,,,,,verb.motion,1
3,3,met,90,93,370,373,9,85.0,89.0,365.0,369.0,14,94.0,107.0,374.0,387.0,,,,,verb.motion,1
4,1,give,18,22,407,411,15,0.0,8.0,389.0,397.0,14,23.0,26.0,412.0,415.0,,,,,verb.possession,1
4,3,give,72,76,461,465,16,41.0,62.0,430.0,451.0,"16,14,17",77.0,80.0,466.0,469.0,,,,,verb.possession,1
5,1,give,49,53,551,555,"18,19",5.0,44.0,507.0,546.0,14,54.0,57.0,556.0,559.0,,,,,verb.possession,1
6,0,got,10,13,641,644,9,5.0,9.0,636.0,640.0,,14.0,37.0,645.0,668.0,,,,,verb.motion,1
6,2,find,52,56,683,687,9,38.0,42.0,669.0,673.0,,,,,,,,,,verb.perception,1
7,0,says,5,9,746,750,,,,,,24,10.0,20.0,751.0,761.0,,,,,verb.communication,1
7,2,take,28,32,769,773,24,23.0,24.0,764.0,765.0,,33.0,39.0,774.0,780.0,40.0,57.0,781.0,798.0,verb.motion,1
8,0,says,5,9,805,809,,,,,,25,10.0,27.0,810.0,827.0,,,,,verb.communication,1
8,2,take,35,39,835,839,25,30.0,31.0,830.0,831.0,,40.0,46.0,840.0,846.0,47.0,64.0,847.0,864.0,verb.possession,1
9,0,says,5,9,871,875,,,,,,8,10.0,22.0,876.0,888.0,,,,,verb.communication,1
10,0,persuaded,15,24,985,994,27,4.0,14.0,974.0,984.0,8,25.0,28.0,995.0,998.0,,,,,verb.communication,1
10,5,ordered,151,158,1121,1128,"8,28",43.0,53.0,1013.0,1023.0,28,159.0,162.0,1129.0,1132.0,,,,,verb.communication,1
11,0,put,18,21,1166,1169,31,6.0,17.0,1154.0,1165.0,31,22.0,33.0,1170.0,1181.0,,,,,verb.contact,1
