sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,1,had,26,29,26,29,5,15.0,21.0,15.0,21.0,6,30.0,45.0,30.0,45.0,,,,,verb.possession,1,True
2,0,came,20,24,162,166,9,6.0,19.0,148.0,161.0,,,,,,,,,,verb.motion,1,True
3,1,walking,22,29,302,309,9,8.0,12.0,288.0,292.0,"9,14",35.0,107.0,315.0,387.0,,,,,verb.motion,1,True
4,1,give,18,22,407,411,15,0.0,8.0,389.0,397.0,14,23.0,26.0,412.0,415.0,,,,,verb.possession,1,True
5,1,give,49,53,551,555,"18,19",5.0,44.0,507.0,546.0,14,54.0,57.0,556.0,559.0,,,,,verb.possession,1,True
6,0,got,10,13,641,644,9,5.0,9.0,636.0,640.0,,14.0,37.0,645.0,668.0,,,,,verb.motion,1,True
7,0,says,5,9,746,750,,,,,,24,10.0,20.0,751.0,761.0,,,,,verb.communication,1,True
8,0,says,5,9,805,809,,,,,,25,10.0,27.0,810.0,827.0,,,,,verb.communication,1,True
9,0,says,5,9,871,875,,,,,,8,10.0,22.0,876.0,888.0,,,,,verb.communication,1,True
10,0,persuaded,15,24,985,994,27,4.0,14.0,974.0,984.0,8,25.0,28.0,995.0,998.0,,,,,verb.communication,1,True
11,0,put,18,21,1166,1169,31,6.0,17.0,1154.0,1165.0,31,22.0,33.0,1170.0,1181.0,,,,,verb.contact,1,True
12,2,draw,67,71,1265,1269,31,46.0,50.0,1244.0,1248.0,,72.0,76.0,1270.0,1274.0,78.0,119.0,1276.0,1317.0,verb.contact,1,True
13,4,says,116,120,1435,1439,,0.0,12.0,1319.0,1331.0,"34,28",121.0,123.0,1440.0,1442.0,,,,,verb.communication,1,True
14,0,Bid,1,4,1453,1456,,,,,,"149,8,148",5.0,35.0,1457.0,1487.0,,,,,verb.communication,1,True
15,4,recover,53,60,1562,1569,8,46.0,49.0,1555.0,1558.0,"150,8",61.0,74.0,1570.0,1583.0,75.0,91.0,1584.0,1600.0,verb.possession,1,True
16,1,rolling,25,32,1680,1687,151,15.0,19.0,1670.0,1674.0,,45.0,52.0,1700.0,1707.0,,,,,verb.motion,1,True
18,3,say,80,83,1819,1822,36,22.0,32.0,1761.0,1771.0,,84.0,90.0,1823.0,1829.0,,,,,verb.communication,1,True
19,5,stir,101,105,1932,1936,152,79.0,91.0,1910.0,1922.0,,106.0,118.0,1937.0,1949.0,119.0,133.0,1950.0,1964.0,verb.contact,1,True
20,1,handing,22,29,1988,1995,,9.0,21.0,1975.0,1987.0,153,30.0,50.0,1996.0,2016.0,51.0,66.0,2017.0,2032.0,verb.communication,1,True
21,1,found,45,50,2198,2203,159,37.0,44.0,2190.0,2197.0,159,51.0,92.0,2204.0,2245.0,,,,,verb.cognition,1,True
22,3,came,55,59,2302,2306,159,50.0,54.0,2297.0,2301.0,,60.0,84.0,2307.0,2331.0,,,,,verb.motion,1,True
24,1,says,15,19,2437,2441,,0.0,12.0,2422.0,2434.0,161,20.0,39.0,2442.0,2461.0,,,,,verb.communication,1,True
26,0,says,6,10,2503,2507,,1.0,3.0,2498.0,2500.0,"163,162",11.0,43.0,2508.0,2540.0,,,,,verb.communication,1,True
27,0,says,4,8,2569,2573,,,,,,"24,164",9.0,18.0,2574.0,2583.0,,,,,verb.communication,1,True
28,2,let,70,73,2674,2677,159,65.0,69.0,2669.0,2673.0,24,74.0,77.0,2678.0,2681.0,,,,,verb.social,1,True
29,4,turning,125,132,2808,2815,159,112.0,116.0,2795.0,2799.0,,,,,,,,,,verb.motion,1,True
31,1,set,12,15,2926,2929,165,0.0,6.0,2914.0,2920.0,,,,,,,,,,verb.contact,1,True
33,0,saw,11,14,3182,3185,167,8.0,10.0,3179.0,3181.0,,15.0,33.0,3186.0,3204.0,,,,,verb.perception,1,True
34,0,came,7,11,3253,3257,167,4.0,6.0,3250.0,3252.0,,12.0,34.0,3258.0,3280.0,,,,,verb.motion,1,True
36,3,says,29,33,3423,3427,,0.0,26.0,3394.0,3420.0,167,34.0,36.0,3428.0,3430.0,,,,,verb.communication,1,True
37,0,Let,1,4,3433,3436,,,,,,40,4.0,48.0,3436.0,3480.0,,,,,verb.social,1,True
38,0,walked,6,12,3489,3495,167,3.0,5.0,3486.0,3488.0,,,,,,,,,,verb.motion,1,True
40,0,went,3,7,3626,3630,167,0.0,2.0,3623.0,3625.0,,8.0,26.0,3631.0,3649.0,,,,,verb.motion,1,True
43,4,came,76,80,3950,3954,,,,,,1,81.0,93.0,3955.0,3967.0,94.0,130.0,,,verb.motion,1,True
44,2,says,81,85,4087,4091,183,65.0,79.0,4071.0,4085.0,183,86.0,88.0,4092.0,4094.0,,,,,verb.communication,1,True
45,1,says,16,20,4137,4141,,,,,,178,21.0,31.0,4142.0,4152.0,,,,,verb.communication,1,True
46,2,says,37,41,4238,4242,44,1.0,34.0,4202.0,4235.0,,42.0,44.0,4243.0,4245.0,,,,,verb.communication,1,True
47,1,gave,46,50,4293,4297,"44,45",1.0,13.0,4248.0,4260.0,,51.0,53.0,4298.0,4300.0,70.0,126.0,4317.0,4373.0,verb.possession,1,True
48,1,think,14,19,4389,4394,,6.0,7.0,4381.0,4382.0,44,20.0,45.0,4395.0,4420.0,,,,,verb.cognition,1,True
49,1,says,57,61,4479,4483,44,0.0,54.0,4422.0,4476.0,,62.0,64.0,4484.0,4486.0,66.0,155.0,4488.0,4577.0,verb.communication,1,True
50,2,say,48,51,4627,4630,178,31.0,33.0,4610.0,4612.0,,52.0,60.0,4631.0,4639.0,,,,,verb.communication,1,True
52,2,says,48,52,4857,4861,,6.0,14.0,4815.0,4823.0,"178,1",53.0,72.0,4862.0,4881.0,,,,,verb.communication,1,True
54,1,ask,13,16,5150,5153,,0.0,3.0,5137.0,5140.0,51,17.0,39.0,5154.0,5176.0,,,,,verb.communication,1,True
56,0,went,5,9,5296,5300,,0.0,4.0,5291.0,5295.0,178,10.0,31.0,5301.0,5322.0,,,,,verb.motion,1,True
