sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
0,1,had,verb.possession,5,6
2,1,court,verb.social,9,8
3,1,walking,verb.motion,9,9
3,1,walking,verb.motion,9,14
3,3,met,verb.motion,9,14
4,1,give,verb.possession,15,14
4,3,give,verb.possession,16,16
4,3,give,verb.possession,16,14
4,3,give,verb.possession,16,17
5,1,give,verb.possession,18,14
5,1,give,verb.possession,19,14
10,0,persuaded,verb.communication,27,8
10,5,ordered,verb.communication,8,28
10,5,ordered,verb.communication,28,28
11,0,put,verb.contact,31,31
15,0,says,verb.communication,8,8
15,0,says,verb.communication,8,28
15,4,recover,verb.possession,8,150
15,4,recover,verb.possession,8,8
18,1,stretched,verb.body,36,36
19,6,follow,verb.motion,152,34
20,0,saw,verb.perception,34,153
21,1,found,verb.cognition,159,159
28,2,let,verb.social,159,24
29,0,lost,verb.possession,159,24
44,1,says,verb.communication,181,183
44,1,says,verb.communication,180,183
44,2,says,verb.communication,183,183
50,3,made,verb.communication,1,178
50,3,made,verb.communication,1,187
58,1,see,verb.perception,47,178
59,0,gave,verb.possession,47,178
60,0,heard,verb.perception,55,192
60,1,hid,verb.possession,55,178
69,1,marry,verb.social,55,192
73,0,says,verb.communication,3,55
76,1,sent,verb.motion,55,178
76,1,sent,verb.motion,55,197
82,0,reined,verb.motion,178,178
88,1,flung,verb.contact,178,178
91,1,saw,verb.perception,7,7
91,1,saw,verb.perception,7,77
92,3,touched,verb.contact,1,75
92,3,touched,verb.contact,1,1
94,1,took,verb.contact,1,75
96,1,gave,verb.possession,1,49
99,9,draw,verb.contact,204,75
106,3,mean,verb.communication,86,178
110,0,put,verb.contact,49,49
110,0,put,verb.contact,49,211
110,2,kissed,verb.contact,49,211
116,1,know,verb.cognition,213,213
119,3,getting,verb.body,180,164
121,1,had,verb.possession,164,219
121,1,had,verb.possession,164,164
121,3,see,verb.perception,164,180
123,1,want,verb.emotion,180,164
125,1,going,verb.motion,178,178
126,0,lifted,verb.motion,178,178
127,3,had,verb.possession,178,178
128,1,says,verb.communication,228,89
128,1,says,verb.communication,228,228
140,5,went,verb.motion,243,244
144,0,said,verb.communication,15,243
145,3,gets,verb.possession,8,8
149,7,imitate,verb.creation,99,97
150,1,says,verb.communication,100,178
158,2,gave,verb.possession,228,178
159,2,heard,verb.perception,256,228
161,1,cursed,verb.communication,258,182
161,2,prayed,verb.emotion,258,261
162,5,got,verb.possession,228,228
163,0,asked,verb.communication,228,228
170,1,marry,verb.social,271,272
174,2,take,verb.motion,15,15
174,3,bring,verb.motion,15,278
176,1,saw,verb.perception,15,178
176,3,beckoned,verb.communication,15,15
179,2,give,verb.consumption,106,106
180,0,wants,verb.emotion,15,106
180,1,see,verb.social,15,106
181,0,pity,verb.emotion,15,55
182,4,stood,verb.contact,15,15
186,1,sitting,verb.contact,178,178
189,2,looked,verb.perception,15,123
190,0,says,verb.communication,15,15
190,0,says,verb.communication,286,15
191,0,saw,verb.perception,15,287
193,2,bring,verb.contact,15,287
197,0,got,verb.possession,292,292
197,0,got,verb.possession,292,293
198,0,changed,verb.body,15,15
198,1,washed,verb.body,15,15
198,3,asked,verb.communication,15,178
198,3,asked,verb.communication,15,15
199,5,opened,verb.contact,15,15
200,0,says,verb.communication,283,15
200,2,wish,verb.emotion,15,15
201,2,says,verb.communication,178,1
202,1,bid,verb.communication,1,178
205,2,give,verb.possession,1,178
