sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,7,hopping,183,190,183,190,1,152.0,154.0,152.0,154.0,,,,,,,,,,verb.motion,1,True
1,3,make,79,83,271,275,1,70.0,72.0,262.0,264.0,,84.0,120.0,276.0,312.0,,,,,verb.social,1,True
2,7,make,209,213,523,527,,,,,,1,214.0,234.0,528.0,548.0,,,,,verb.social,1,True
3,4,chose,223,228,773,778,1,220.0,222.0,770.0,772.0,,229.0,242.0,779.0,792.0,,,,,verb.cognition,1,True
4,8,stolen,190,196,984,990,11,156.0,159.0,950.0,953.0,,,,,,,,,,verb.possession,1,True
5,3,prepared,109,117,1214,1222,1,104.0,108.0,1209.0,1213.0,,118.0,137.0,1223.0,1242.0,,,,,verb.cognition,1,True
6,1,reminded,33,41,1276,1284,1,30.0,32.0,1273.0,1275.0,"11,15",42.0,45.0,1285.0,1288.0,,,,,verb.communication,1,True
7,13,expose,208,214,1560,1566,,120.0,133.0,1472.0,1485.0,11,215.0,223.0,1567.0,1575.0,,,,,verb.perception,1,True
9,1,reached,21,28,1676,1683,1,5.0,7.0,1660.0,1662.0,,29.0,47.0,1684.0,1702.0,48.0,92.0,1703.0,1747.0,verb.motion,1,True
11,4,hopped,145,151,2050,2056,1,142.0,144.0,2047.0,2049.0,,152.0,156.0,2057.0,2061.0,157.0,195.0,2062.0,2100.0,verb.motion,1,True
12,3,thought,75,82,2177,2184,25,71.0,74.0,2173.0,2176.0,,,,,,,,,,verb.cognition,1,True
13,0,says,14,18,2259,2263,"118,25",4.0,13.0,2249.0,2258.0,,19.0,58.0,2264.0,2303.0,,,,,verb.communication,1,True
14,0,know,2,6,2307,2311,25,0.0,1.0,2305.0,2306.0,25,7.0,21.0,2312.0,2326.0,,,,,verb.cognition,1,True
15,3,comb,52,56,2380,2384,25,46.0,47.0,2374.0,2375.0,,,,,,,,,,verb.contact,1,True
16,2,untying,56,63,2485,2492,25,0.0,3.0,2429.0,2432.0,,,,,,,,,,verb.contact,1,True
17,4,sat,169,172,2693,2696,25,165.0,168.0,2689.0,2692.0,,,,,,,,,,verb.contact,1,True
18,4,making,169,175,2879,2885,4,96.0,120.0,2806.0,2830.0,25,176.0,187.0,2886.0,2897.0,188.0,220.0,2898.0,2930.0,verb.social,1,True
19,0,Plunging,0,8,3031,3039,,,,,,4,9.0,43.0,3040.0,3074.0,,,,,verb.motion,1,True
20,4,make,109,113,3236,3240,4,91.0,93.0,3218.0,3220.0,"37,4,25",114.0,261.0,3241.0,3388.0,,,,,verb.change,1,True
21,1,gain,39,43,3466,3470,4,9.0,11.0,3436.0,3438.0,25,44.0,58.0,3471.0,3485.0,,,,,verb.possession,1,True
22,4,sat,126,129,3786,3789,25,122.0,125.0,3782.0,3785.0,,130.0,150.0,3790.0,3810.0,151.0,267.0,3811.0,3927.0,verb.contact,1,True
23,4,displease,177,186,4106,4115,,,,,,25,187.0,190.0,4116.0,4119.0,,,,,verb.emotion,1,True
24,0,set,5,8,4126,4129,47,0.0,4.0,4121.0,4125.0,,20.0,37.0,4141.0,4158.0,,,,,verb.contact,1,True
25,0,gave,5,9,4165,4169,47,0.0,4.0,4160.0,4164.0,25,10.0,13.0,4170.0,4173.0,32.0,44.0,4192.0,4204.0,verb.possession,1,True
26,2,obtain,37,43,4243,4249,41,0.0,16.0,4206.0,4222.0,,44.0,96.0,4250.0,4302.0,98.0,120.0,4304.0,4326.0,verb.possession,1,True
27,3,paced,208,213,4535,4540,49,204.0,207.0,4531.0,4534.0,,,,,,,,,,verb.motion,1,True
28,3,purified,114,122,4662,4670,41,53.0,61.0,4601.0,4609.0,41,123.0,133.0,4671.0,4681.0,,,,,verb.body,1,True
31,0,love,6,10,4958,4962,,4.0,5.0,4956.0,4957.0,56,11.0,14.0,4963.0,4966.0,,,,,verb.emotion,1,True
36,13,hopped,311,317,5415,5421,1,306.0,310.0,5410.0,5414.0,,,,,,,,,,verb.motion,1,True
37,0,hopped,9,15,5467,5473,1,6.0,8.0,5464.0,5466.0,,16.0,20.0,5474.0,5478.0,,,,,verb.motion,1,True
39,5,know,126,130,5746,5750,1,98.0,112.0,5718.0,5732.0,,131.0,135.0,5751.0,5755.0,136.0,204.0,5756.0,5824.0,verb.cognition,1,True
41,2,track,51,56,5918,5923,1,35.0,37.0,5902.0,5904.0,13,57.0,73.0,5924.0,5940.0,74.0,164.0,5941.0,6031.0,verb.perception,1,True
42,5,venture,106,113,6139,6146,1,91.0,95.0,6124.0,6128.0,,114.0,121.0,6147.0,6154.0,123.0,140.0,6156.0,6173.0,verb.motion,1,True
43,0,encamped,3,11,6178,6186,1,0.0,2.0,6175.0,6177.0,,12.0,16.0,6187.0,6191.0,17.0,45.0,6192.0,6220.0,verb.motion,1,True
44,1,saw,20,23,6287,6290,1,17.0,19.0,6284.0,6286.0,1,24.0,94.0,6291.0,6361.0,,,,,verb.perception,1,True
46,1,accomplished,32,44,6452,6464,25,24.0,27.0,6444.0,6447.0,,,,,,,,,,verb.social,1,True
47,3,caught,37,43,6515,6521,25,29.0,32.0,6507.0,6510.0,,,,,,,,,,verb.contact,1,True
48,0,came,10,14,6673,6677,1,5.0,9.0,6668.0,6672.0,41,15.0,49.0,6678.0,6712.0,,,,,verb.motion,1,True
49,2,saw,56,59,6770,6773,1,23.0,25.0,6737.0,6739.0,"1,11",60.0,93.0,6774.0,6807.0,,,,,verb.perception,1,True
50,5,relent,109,115,6918,6924,25,81.0,84.0,6890.0,6893.0,,,,,,,,,,verb.communication,1,True
51,0,delighted,25,34,7058,7067,,0.0,24.0,7033.0,7057.0,"1,37",35.0,46.0,7068.0,7079.0,,,,,verb.emotion,1,True
53,7,making,235,241,7458,7464,,,,,,1,242.0,284.0,7465.0,7507.0,,,,,verb.creation,1,True
54,2,raised,41,47,7550,7556,"82,88,87",0.0,39.0,7509.0,7548.0,,48.0,76.0,7557.0,7585.0,,,,,verb.communication,1,True
55,1,overtake,16,24,7618,7626,82,0.0,4.0,7602.0,7606.0,1,25.0,29.0,7627.0,7631.0,30.0,50.0,7632.0,7652.0,verb.competition,1,True
56,3,hopped,110,116,7763,7769,1,107.0,109.0,7760.0,7762.0,,117.0,143.0,7770.0,7796.0,,,,,verb.motion,1,True
57,4,overtake,63,71,7861,7869,13,43.0,45.0,7841.0,7843.0,1,72.0,76.0,7870.0,7874.0,,,,,verb.competition,1,True
58,2,thought,28,35,7932,7939,,,,,,41,36.0,44.0,7940.0,7948.0,,,,,verb.cognition,1,True
59,0,shouting,5,13,8003,8011,,,,,,41,61.0,63.0,8059.0,8061.0,,,,,verb.communication,1,True
61,5,hop,123,126,8314,8317,1,108.0,116.0,8299.0,8307.0,,,,,,,,,,verb.motion,1,True
62,0,bringing,7,15,8384,8392,,,,,,1,16.0,19.0,8393.0,8396.0,20.0,62.0,,,verb.motion,1,True
63,4,shouting,144,152,8647,8655,1,16.0,20.0,8519.0,8523.0,,,,,,,,,,verb.communication,1,True
64,2,taking,43,49,8754,8760,1,7.0,28.0,8718.0,8739.0,,50.0,61.0,8761.0,8772.0,,,,,verb.motion,1,True
