sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
0,1,used,44,48,44,48,,20.0,38.0,20.0,38.0,2,49.0,58.0,49.0,58.0,,,,,verb.consumption,1
0,3,looped,120,126,120,126,,112.0,119.0,112.0,119.0,1,127.0,129.0,127.0,129.0,,,,,verb.contact,1
0,5,obliged,159,166,159,166,1,152.0,154.0,152.0,154.0,,167.0,190.0,167.0,190.0,,,,,verb.communication,1
0,7,hopping,183,190,183,190,1,152.0,154.0,152.0,154.0,,,,,,,,,,verb.motion,1
1,1,become,27,33,219,225,1,20.0,22.0,212.0,214.0,,34.0,64.0,226.0,256.0,,,,,verb.change,1
1,3,make,79,83,271,275,1,70.0,72.0,262.0,264.0,,84.0,120.0,276.0,312.0,,,,,verb.social,1
2,0,had,5,8,319,322,1,0.0,4.0,314.0,318.0,3,9.0,29.0,323.0,343.0,,,,,verb.possession,1
2,2,secure,57,63,371,377,1,35.0,44.0,349.0,358.0,"1,5,4,3",64.0,67.0,378.0,381.0,,,,,verb.possession,1
2,6,had,173,176,487,490,,,,,,1,177.0,181.0,491.0,495.0,182.0,234.0,,,verb.possession,1
2,7,make,209,213,523,527,,,,,,1,214.0,234.0,528.0,548.0,,,,,verb.social,1
2,9,willed,228,234,542,548,1,225.0,227.0,539.0,541.0,,,,,,,,,,verb.communication,1
3,2,having,91,97,641,647,1,66.0,68.0,616.0,618.0,1,98.0,120.0,648.0,670.0,,,,,verb.possession,1
3,4,chose,223,228,773,778,1,220.0,222.0,770.0,772.0,,229.0,242.0,779.0,792.0,,,,,verb.cognition,1
3,5,measure,232,239,782,789,1,220.0,222.0,770.0,772.0,,240.0,242.0,790.0,792.0,,,,,verb.cognition,1
4,1,claim,18,23,812,817,1,9.0,11.0,803.0,805.0,,24.0,58.0,818.0,852.0,,,,,verb.possession,1
4,2,advised,63,70,857,864,1,60.0,62.0,854.0,856.0,"1,11,13",71.0,83.0,865.0,877.0,,,,,verb.communication,1
4,8,stolen,190,196,984,990,11,156.0,159.0,950.0,953.0,,,,,,,,,,verb.possession,1
4,13,seize,300,305,1094,1099,13,228.0,244.0,1022.0,1038.0,11,306.0,309.0,1100.0,1103.0,,,,,verb.contact,1
5,3,prepared,109,117,1214,1222,1,104.0,108.0,1209.0,1213.0,,118.0,137.0,1223.0,1242.0,,,,,verb.cognition,1
6,0,left,15,19,1258,1262,1,12.0,14.0,1255.0,1257.0,,20.0,29.0,1263.0,1272.0,,,,,verb.motion,1
6,1,reminded,33,41,1276,1284,1,30.0,32.0,1273.0,1275.0,"11,15",42.0,45.0,1285.0,1288.0,,,,,verb.communication,1
6,3,seen,103,107,1346,1350,11,49.0,82.0,1292.0,1325.0,,,,,,,,,,verb.perception,1
7,0,said,15,19,1367,1371,"1,113",1.0,12.0,1353.0,1364.0,"1,115,11",20.0,22.0,1372.0,1374.0,,,,,verb.communication,1
7,7,recollect,97,106,1449,1458,11,88.0,91.0,1440.0,1443.0,"11,115",107.0,240.0,1459.0,1592.0,,,,,verb.cognition,1
7,13,expose,208,214,1560,1566,,120.0,133.0,1472.0,1485.0,11,215.0,223.0,1567.0,1575.0,,,,,verb.perception,1
9,1,reached,21,28,1676,1683,1,5.0,7.0,1660.0,1662.0,,29.0,47.0,1684.0,1702.0,48.0,92.0,1703.0,1747.0,verb.motion,1
9,2,heard,56,61,1711,1716,1,53.0,55.0,1708.0,1710.0,,62.0,77.0,1717.0,1732.0,,,,,verb.perception,1
11,1,heard,36,41,1941,1946,1,31.0,35.0,1936.0,1940.0,,42.0,51.0,1947.0,1956.0,52.0,65.0,1957.0,1970.0,verb.perception,1
11,2,suspected,77,86,1982,1991,1,74.0,76.0,1979.0,1981.0,"1,23,22",87.0,140.0,1992.0,2045.0,,,,,verb.cognition,1
11,4,hopped,145,151,2050,2056,1,142.0,144.0,2047.0,2049.0,,152.0,156.0,2057.0,2061.0,157.0,195.0,2062.0,2100.0,verb.motion,1
11,6,carry,186,191,2091,2096,1,168.0,179.0,2073.0,2084.0,1,192.0,195.0,2097.0,2100.0,,,,,verb.contact,1
12,3,thought,75,82,2177,2184,25,71.0,74.0,2173.0,2176.0,,,,,,,,,,verb.cognition,1
13,0,says,14,18,2259,2263,"118,25",4.0,13.0,2249.0,2258.0,,19.0,58.0,2264.0,2303.0,,,,,verb.communication,1
14,0,know,2,6,2307,2311,25,0.0,1.0,2305.0,2306.0,25,7.0,21.0,2312.0,2326.0,,,,,verb.cognition,1
14,2,do,19,21,2324,2326,25,7.0,11.0,2312.0,2316.0,,,,,,,,,,verb.social,1
15,3,comb,52,56,2380,2384,25,46.0,47.0,2374.0,2375.0,,,,,,,,,,verb.contact,1
15,4,dress,61,66,2389,2394,25,46.0,47.0,2374.0,2375.0,25,67.0,74.0,2395.0,2402.0,,,,,verb.body,1
15,6,harm,91,95,2419,2423,,80.0,86.0,2408.0,2414.0,25,96.0,98.0,2424.0,2426.0,,,,,verb.social,1
16,0,ascended,16,24,2445,2453,25,0.0,3.0,2429.0,2432.0,,25.0,44.0,2454.0,2473.0,45.0,94.0,2474.0,2523.0,verb.motion,1
16,1,busied,38,44,2467,2473,25,0.0,3.0,2429.0,2432.0,25,45.0,52.0,2474.0,2481.0,53.0,94.0,2482.0,2523.0,verb.social,1
16,2,untying,56,63,2485,2492,25,0.0,3.0,2429.0,2432.0,,,,,,,,,,verb.contact,1
16,3,combing,68,75,2497,2504,25,0.0,3.0,2429.0,2432.0,25,76.0,94.0,2505.0,2523.0,,,,,verb.body,1
17,4,sat,169,172,2693,2696,25,165.0,168.0,2689.0,2692.0,,,,,,,,,,verb.contact,1
17,5,dressing,173,181,2697,2705,25,165.0,168.0,2689.0,2692.0,,182.0,184.0,2706.0,2708.0,,,,,verb.body,1
18,2,came,121,125,2831,2835,4,96.0,120.0,2806.0,2830.0,,,,,,,,,,verb.motion,1
18,3,dashing,126,133,2836,2843,4,96.0,120.0,2806.0,2830.0,"30,29,4",134.0,136.0,2844.0,2846.0,,,,,verb.motion,1
18,4,making,169,175,2879,2885,4,96.0,120.0,2806.0,2830.0,25,176.0,187.0,2886.0,2897.0,188.0,220.0,2898.0,2930.0,verb.social,1
18,6,placed,225,231,2935,2941,4,222.0,224.0,2932.0,2934.0,"4,25",232.0,235.0,2942.0,2945.0,,,,,verb.contact,1
18,7,cantered,295,303,3005,3013,4,292.0,294.0,3002.0,3004.0,,,,,,,,,,verb.motion,1
19,0,Plunging,0,8,3031,3039,,,,,,4,9.0,43.0,3040.0,3074.0,,,,,verb.motion,1
19,2,bore,48,52,3079,3083,4,45.0,47.0,3076.0,3078.0,"4,25",53.0,56.0,3084.0,3087.0,57.0,94.0,3088.0,3125.0,verb.contact,1
20,1,secured,32,39,3159,3166,13,8.0,24.0,3135.0,3151.0,"1,35,36",40.0,89.0,3167.0,3216.0,,,,,verb.possession,1
20,3,work,101,105,3228,3232,4,91.0,93.0,3218.0,3220.0,,106.0,108.0,3233.0,3235.0,109.0,298.0,3236.0,3425.0,verb.social,1
20,4,make,109,113,3236,3240,4,91.0,93.0,3218.0,3220.0,"37,4,25",114.0,261.0,3241.0,3388.0,,,,,verb.change,1
20,9,attended,243,251,3370,3378,"37,4",196.0,233.0,3323.0,3360.0,,,,,,,,,,verb.social,1
20,10,worked,274,280,3401,3407,4,267.0,269.0,3394.0,3396.0,,281.0,298.0,3408.0,3425.0,,,,,verb.social,1
21,0,labored,12,19,3439,3446,4,9.0,11.0,3436.0,3438.0,25,36.0,58.0,3463.0,3485.0,,,,,verb.social,1
21,1,gain,39,43,3466,3470,4,9.0,11.0,3436.0,3438.0,25,44.0,58.0,3471.0,3485.0,,,,,verb.possession,1
