sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"As a punishment for having once upon a time used that foot against a venerable medicine man, Aggo Dah Gauda had one leg looped up to his thigh, so that he was obliged to get along by hopping. ",hopping,BEFORE,"By dint of practice he had become very skillful in this exercise, and he could make leaps which seemed almost incredible. ",make,0,1,7,3
"By dint of practice he had become very skillful in this exercise, and he could make leaps which seemed almost incredible. ",make,BEFORE,"Aggo had a beautiful daughter, and his chief care was to secure her from being carried off by the king of the buffalos, who was the ruler of all the herds of that kind, and had them entirely at his command to make them do as he willed. ",make,1,2,3,7
"Aggo had a beautiful daughter, and his chief care was to secure her from being carried off by the king of the buffalos, who was the ruler of all the herds of that kind, and had them entirely at his command to make them do as he willed. ",make,AFTER,"Dah Gauda, too, was quite an important person in his own way, for he lived in great state, having a log house of his own, and a court-yard which extended from the sill of his front-door as many hundred miles westward as he chose to measure it. ",chose,2,3,7,4
"Dah Gauda, too, was quite an important person in his own way, for he lived in great state, having a log house of his own, and a court-yard which extended from the sill of his front-door as many hundred miles westward as he chose to measure it. ",chose,BEFORE,"Although he might claim this extensive privilege of ground, he advised his daughter to keep within doors, and by no means to go far in the neighborhood, as she would otherwise be sure to be stolen away, as he was satisfied that the buffalo-king spent night and day lurking about and lying in wait to seize her. ",stolen,3,4,4,8
"Although he might claim this extensive privilege of ground, he advised his daughter to keep within doors, and by no means to go far in the neighborhood, as she would otherwise be sure to be stolen away, as he was satisfied that the buffalo-king spent night and day lurking about and lying in wait to seize her. ",stolen,AFTER,"One sunshiny morning, when there were just two or three promising clouds rolling moistly about the sky, Aggo prepared to go out a-fishing; ",prepared,4,5,8,3
"One sunshiny morning, when there were just two or three promising clouds rolling moistly about the sky, Aggo prepared to go out a-fishing; ",prepared,BEFORE," but before he left the lodge he reminded her of her strange and industrious lover, whom she had never seen. ",reminded,5,6,3,1
" but before he left the lodge he reminded her of her strange and industrious lover, whom she had never seen. ",reminded,BEFORE,"""My daughter,"" said he, ""I am going out to fish, and as the day will be a pleasant one, you must recollect that we have an enemy near, who is constantly going about with two eyes that never close, and do not expose yourself out of the lodge."" ",expose,6,7,1,13
"""My daughter,"" said he, ""I am going out to fish, and as the day will be a pleasant one, you must recollect that we have an enemy near, who is constantly going about with two eyes that never close, and do not expose yourself out of the lodge."" ",expose,AFTER," but he had scarcely reached the fishing-ground when he heard a voice singing, at a distance: Man with the leg tied up, Man with the leg tied up, Broken hip--hip-- Hipped. ",reached,7,9,13,1
" but he had scarcely reached the fishing-ground when he heard a voice singing, at a distance: Man with the leg tied up, Man with the leg tied up, Broken hip--hip-- Hipped. ",reached,BEFORE,"There was no one in sight, but Aggo heard the words quite plainly, and as he suspected the ditty to be the work of his enemies, the buffalos, he hopped home as fast as his one leg could carry him. ",hopped,9,11,1,4
"There was no one in sight, but Aggo heard the words quite plainly, and as he suspected the ditty to be the work of his enemies, the buffalos, he hopped home as fast as his one leg could carry him. ",hopped,AFTER,"Meantime, the daughter had no sooner been left alone in the lodge than she thought with herself: ""It is hard to be thus forever kept in doors. ",thought,11,12,4,3
"Meantime, the daughter had no sooner been left alone in the lodge than she thought with herself: ""It is hard to be thus forever kept in doors. ",thought,BEFORE,But my father says it would be dangerous to venture abroad. ,says,12,13,3,0
But my father says it would be dangerous to venture abroad. ,says,BEFORE,I know what I will do. ,know,13,14,0,0
I know what I will do. ,know,BEFORE,"I will get on the top of the house, and there I can comb and dress my hair, and no one can harm me."" ",comb,14,15,0,3
"I will get on the top of the house, and there I can comb and dress my hair, and no one can harm me."" ",comb,BEFORE,She accordingly ascended the roof and busied herself in untying and combing her beautiful hair; ,untying,15,16,3,2
She accordingly ascended the roof and busied herself in untying and combing her beautiful hair; ,untying,AFTER," for it was truly beautiful, not only of a fine, glossy quality, but it was so very long that it hung over the eaves of the house and reached down on the ground, as she sat dressing it. ",sat,16,17,2,4
" for it was truly beautiful, not only of a fine, glossy quality, but it was so very long that it hung over the eaves of the house and reached down on the ground, as she sat dressing it. ",sat,BEFORE,"She was wholly occupied in this employment, without a thought of danger, when, all of a sudden, the king of the buffalos came dashing on with his herd of followers, and making sure of her by means of her drooping tresses, he placed her upon the back of one of his favorite buffalos, and away he cantered over the plains. ",making,17,18,4,4
"She was wholly occupied in this employment, without a thought of danger, when, all of a sudden, the king of the buffalos came dashing on with his herd of followers, and making sure of her by means of her drooping tresses, he placed her upon the back of one of his favorite buffalos, and away he cantered over the plains. ",making,BEFORE,"Plunging into a river that bounded his land, he bore her safely to his lodge on the other side. ",Plunging,18,19,4,0
"Plunging into a river that bounded his land, he bore her safely to his lodge on the other side. ",Plunging,BEFORE,"And now the buffalo-king having secured the beautiful person of Aggo Dah Gauda's daughter, he set to work to make her heart his own--a little ceremony which it would have been, perhaps, wiser for his majesty, the king of the buffalos, to have attended to before, for he now worked to little purpose. ",make,19,20,0,4
"And now the buffalo-king having secured the beautiful person of Aggo Dah Gauda's daughter, he set to work to make her heart his own--a little ceremony which it would have been, perhaps, wiser for his majesty, the king of the buffalos, to have attended to before, for he now worked to little purpose. ",make,AFTER,"Although he labored with great zeal to gain her affections, she sat pensive and disconsolate in the lodge, among the other females, and scarcely ever spoke, nor did she take the least interest in the affairs of the king's household. ",gain,20,21,4,1
"Although he labored with great zeal to gain her affections, she sat pensive and disconsolate in the lodge, among the other females, and scarcely ever spoke, nor did she take the least interest in the affairs of the king's household. ",gain,BEFORE,"To the king himself she paid no heed, and although he breathed forth to her every soft and gentle word he could think of, she sat still and motionless for all the world like one of the lowly bushes by the door of her father's lodge, when the summer wind has died away. ",sat,21,22,1,4
