sentence_id,event_id,temporal_rank
0,1,0
1,0,1
2,1,2
2,2,3
3,0,4
5,0,5
4,0,6
7,0,7
9,0,8
10,1,9
12,0,10
11,1,11
12,1,12
12,2,13
12,3,14
13,2,15
13,1,16
14,0,17
15,0,18
15,1,19
15,3,20
16,1,21
17,2,22
17,1,23
18,0,24
18,1,25
19,2,26
22,0,27
21,1,28
23,0,29
23,2,30
23,4,31
25,1,32
25,2,33
26,1,34
27,0,35
26,2,36
28,1,37
28,3,38
29,2,39
29,3,40
29,7,41
29,5,42
30,1,43
32,0,44
31,1,45
33,1,46
32,1,47
34,0,48
33,2,49
34,1,50
35,1,51
34,4,52
35,2,53
36,0,54
36,1,55
37,0,56
37,1,57
38,0,58
39,2,59
39,3,60
41,0,61
40,2,62
43,2,63
44,1,64
44,2,65
44,6,66
44,4,67
44,7,68
45,0,69
45,1,70
45,2,71
49,4,72
48,1,73
46,2,74
49,6,75
50,1,76
52,1,77
53,1,78
53,2,79
54,2,80
56,0,81
55,1,82
58,0,83
57,0,84
59,0,85
59,1,86
59,2,87
60,0,88
60,1,89
60,3,90
64,1,91
63,0,92
64,2,93
65,1,94
65,3,95
66,1,96
68,2,97
68,4,98
68,3,99
72,0,100
70,1,101
72,1,102
72,2,103
74,2,104
74,3,105
76,1,106
76,3,107
77,0,108
78,0,109
78,1,110
79,2,111
79,0,112
80,1,113
80,3,114
80,4,115
80,5,116
81,3,117
81,0,118
82,0,119
83,1,120
82,3,121
84,1,122
84,3,123
86,0,124
86,1,125
87,0,126
87,3,127
88,3,128
88,0,129
89,2,130
90,1,131
91,1,132
92,0,133
92,1,134
94,0,135
94,3,136
95,2,137
97,2,138
96,1,139
99,2,140
99,1,141
98,0,142
101,0,143
104,1,144
104,2,145
104,4,146
105,1,147
106,3,148
106,4,149
107,2,150
108,1,151
108,0,152
113,0,153
112,0,154
111,1,155
114,1,156
115,3,157
115,2,158
115,1,159
115,4,160
117,0,161
115,5,162
118,2,163
118,3,164
123,0,165
120,0,166
125,0,167
123,3,168
125,1,169
128,0,170
128,1,171
128,4,172
129,1,173
129,2,174
129,3,175
132,2,176
130,1,177
133,3,178
132,3,179
134,0,180
133,4,181
134,5,182
135,0,183
136,1,184
135,2,185
137,1,186
141,0,187
140,0,188
137,2,189
141,2,190
142,3,191
143,3,192
145,1,193
144,1,194
145,2,195
145,3,196
146,0,197
146,1,198
147,1,199
147,0,200
147,2,201
147,3,202
148,0,203
148,1,204
148,2,205
149,0,206
150,1,207
151,1,208
151,0,209
151,3,210
151,2,211
151,4,212
153,0,213
152,1,214
155,2,215
154,2,216
155,4,217
156,2,218
158,1,219
161,3,220
162,4,221
162,1,222
162,0,223
165,0,224
166,2,225
167,2,226
168,0,227
167,3,228
168,2,229
169,1,230
169,2,231
169,4,232
170,0,233
170,1,234
171,0,235
170,2,236
171,2,237
171,4,238
172,1,239
172,0,240
172,2,241
172,3,242
173,1,243
174,0,244
173,2,245
174,1,246
174,2,247
174,3,248
174,4,249
174,5,250
174,6,251
174,7,252
175,1,253
174,8,254
175,2,255
176,2,256
176,0,257
176,5,258
177,2,259
177,3,260
179,1,261
177,5,262
179,2,263
180,0,264
180,1,265
181,0,266
181,1,267
182,0,268
182,1,269
182,3,270
184,0,271
183,4,272
183,2,273
184,1,274
184,6,275
184,8,276
184,9,277
185,2,278
185,3,279
186,2,280
186,1,281
187,3,282
187,4,283
189,0,284
188,1,285
189,1,286
190,0,287
190,2,288
191,1,289
194,1,290
192,0,291
195,0,292
196,1,293
197,0,294
197,2,295
198,1,296
198,2,297
199,0,298
199,1,299
200,2,300
201,1,301
200,3,302
204,0,303
204,1,304
205,0,305
206,0,306
206,1,307
206,4,308
208,0,309
207,3,310
208,1,311
208,3,312
209,0,313
209,1,314
210,0,315
210,1,316
211,1,317
212,0,318
211,2,319
212,1,320
212,2,321
215,0,322
213,2,323
215,1,324
215,2,325
216,0,326
216,1,327
217,2,328
217,6,329
217,3,330
218,0,331
219,0,332
220,2,333
219,1,334
220,4,335
220,5,336
221,1,337
222,0,338
223,3,339
224,1,340
223,4,341
225,2,342
227,0,343
226,3,344
229,2,345
228,4,346
229,3,347
230,0,348
231,1,349
230,1,350
232,2,351
232,1,352
231,3,353
232,3,354
232,4,355
233,3,356
233,1,357
234,1,358
234,2,359
237,0,360
236,3,361
238,0,362
238,1,363
238,2,364
238,3,365
239,0,366
239,1,367
240,0,368
240,1,369
242,0,370
245,1,371
244,1,372
243,1,373
246,1,374
246,2,375
247,2,376
246,3,377
247,4,378
248,1,379
248,2,380
248,3,381
251,1,382
248,4,383
251,4,384
251,3,385
253,2,386
252,1,387
253,4,388
254,1,389
258,1,390
257,1,391
259,0,392
261,0,393
261,2,394
262,1,395
263,2,396
262,2,397
264,1,398
264,2,399
264,4,400
265,0,401
265,2,402
266,3,403
266,1,404
266,4,405
267,1,406
267,2,407
267,4,408
268,0,409
268,3,410
268,1,411
269,0,412
271,1,413
270,2,414
270,0,415
271,2,416
271,3,417
273,1,418
275,2,419
276,1,420
276,2,421
277,2,422
278,0,423
279,0,424
280,1,425
279,1,426
282,0,427
281,0,428
284,0,429
285,3,430
285,0,431
291,0,432
287,0,433
291,1,434
291,2,435
297,0,436
292,0,437
299,4,438
299,8,439
300,1,440
300,2,441
