sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,1,had,46.0,49.0,46.0,49.0,0,27.0,41.0,27.0,41.0,1,50.0,60.0,50.0,60.0,,,,,verb.possession,1,True
2,1,marry,29.0,34.0,133.0,138.0,2,22.0,25.0,126.0,129.0,,,,,,,,,,verb.social,1,True
4,1,gathered,39.0,47.0,344.0,352.0,"9,10",15.0,38.0,320.0,343.0,,,,,,,,,,verb.contact,1,True
5,1,see,23.0,26.0,439.0,442.0,13,4.0,16.0,420.0,432.0,12,27.0,98.0,443.0,514.0,100.0,126.0,516.0,542.0,verb.perception,1,True
6,1,caught,43.0,49.0,587.0,593.0,15,40.0,42.0,584.0,586.0,,50.0,52.0,594.0,596.0,,,,,verb.contact,1,True
7,2,throw,39.0,44.0,637.0,642.0,13,35.0,38.0,633.0,636.0,15,45.0,53.0,643.0,651.0,,,,,verb.contact,1,True
8,3,marry,58.0,63.0,736.0,741.0,13,51.0,52.0,729.0,730.0,12,64.0,67.0,742.0,745.0,,,,,verb.social,1,True
9,2,insisted,51.0,59.0,849.0,857.0,13,47.0,50.0,845.0,848.0,,,,,,,,,,verb.communication,1,True
11,0,dwelt,4.0,9.0,952.0,957.0,13,0.0,3.0,948.0,951.0,15,10.0,18.0,958.0,966.0,19.0,34.0,967.0,982.0,verb.motion,1,True
13,3,seek,53.0,57.0,1172.0,1176.0,8,34.0,35.0,1153.0,1154.0,8,58.0,68.0,1177.0,1187.0,,,,,verb.possession,1,True
14,4,fetch,53.0,58.0,1242.0,1247.0,8,26.0,27.0,1215.0,1216.0,13,59.0,62.0,1248.0,1251.0,,,,,verb.contact,1,True
16,1,remained,68.0,76.0,1399.0,1407.0,"13,5",57.0,67.0,1388.0,1398.0,,77.0,95.0,1408.0,1426.0,,,,,verb.change,1,True
17,4,starved,81.0,88.0,1509.0,1516.0,13,66.0,69.0,1494.0,1497.0,,89.0,97.0,1517.0,1525.0,98.0,118.0,1526.0,1546.0,verb.body,1,True
18,0,found,15.0,20.0,1563.0,1568.0,15,4.0,14.0,1552.0,1562.0,15,21.0,32.0,1569.0,1580.0,,,,,verb.possession,1,True
19,0,returned,3.0,11.0,1615.0,1623.0,15,0.0,2.0,1612.0,1614.0,,,,,,,,,,verb.motion,1,True
20,0,recognized,23.0,33.0,1674.0,1684.0,13,0.0,3.0,1651.0,1654.0,15,34.0,37.0,1685.0,1688.0,,,,,verb.perception,1,True
21,0,asked,3.0,8.0,1741.0,1746.0,15,0.0,2.0,1738.0,1740.0,13,9.0,12.0,1747.0,1750.0,,,,,verb.communication,1,True
22,1,ask,12.0,15.0,1791.0,1794.0,15,8.0,11.0,1787.0,1790.0,13,16.0,18.0,1795.0,1797.0,,,,,verb.communication,1,True
23,0,replied,4.0,11.0,1827.0,1834.0,13,0.0,3.0,1823.0,1826.0,,,,,,,,,,verb.communication,1,True
26,0,was,12.0,15.0,1915.0,1918.0,"46,15",1.0,11.0,1904.0,1914.0,12,16.0,24.0,1919.0,1927.0,,,,,verb.social,1,True
27,1,seek,16.0,20.0,1945.0,1949.0,46,0.0,2.0,1929.0,1931.0,46,21.0,32.0,1950.0,1961.0,,,,,verb.possession,1,True
28,2,returned,48.0,56.0,2011.0,2019.0,15,33.0,35.0,1996.0,1998.0,,,,,,,,,,verb.motion,1,True
29,1,done,19.0,23.0,2041.0,2045.0,13,5.0,9.0,2027.0,2031.0,,,,,,,,,,verb.social,1,True
30,3,return,32.0,38.0,2108.0,2114.0,15,25.0,28.0,2101.0,2104.0,,,,,,,,,,verb.motion,1,True
31,2,marry,16.0,21.0,2133.0,2138.0,13,4.0,7.0,2121.0,2124.0,48,22.0,35.0,2139.0,2152.0,37.0,76.0,2154.0,2193.0,verb.social,1,True
32,2,die,36.0,39.0,2232.0,2235.0,15,34.0,35.0,2230.0,2231.0,,,,,,,,,,verb.change,1,True
33,5,clothed,80.0,87.0,2318.0,2325.0,31,76.0,79.0,2314.0,2317.0,,88.0,111.0,2326.0,2349.0,,,,,verb.body,1,True
35,0,said,29.0,33.0,2474.0,2478.0,33,17.0,28.0,2462.0,2473.0,"33,31",34.0,45.0,2479.0,2490.0,,,,,verb.communication,1,True
36,2,answered,35.0,43.0,2599.0,2607.0,,5.0,32.0,2569.0,2596.0,"33,30,51,31",44.0,52.0,2608.0,2616.0,,,,,verb.communication,1,True
38,3,died,72.0,76.0,2776.0,2780.0,31,54.0,57.0,2758.0,2761.0,,,,,,,,,,verb.change,1,True
