sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"There was once a little boy whose name was Lars, and because he was so little he was called Little Lasse; ",called,BEFORE," he was a brave little man, for he sailed round the world in a pea-shell boat. ",sailed,0,1,4,1
" he was a brave little man, for he sailed round the world in a pea-shell boat. ",sailed,BEFORE,"Little Lasse crept into the pea bed where the pea stalks rose high above his cap, and he picked seventeen large shells, the longest and straightest he could find. ",crept,1,3,1,0
"Little Lasse crept into the pea bed where the pea stalks rose high above his cap, and he picked seventeen large shells, the longest and straightest he could find. ",crept,BEFORE,"Little Lasse thought, perhaps, that no one saw him; ",thought,3,4,0,0
"Little Lasse thought, perhaps, that no one saw him; ",thought,AFTER," but that was foolish, for God sees everywhere. ",sees,4,5,0,1
" but that was foolish, for God sees everywhere. ",sees,BEFORE,"Then the gardener came with his gun over his shoulder, and he heard something rustling in the pea bed. ",heard,5,6,1,1
"Then the gardener came with his gun over his shoulder, and he heard something rustling in the pea bed. ",heard,BEFORE,"'I think that must be a sparrow,' he said. ",said,6,7,1,3
"'I think that must be a sparrow,' he said. ",said,AFTER,"but no sparrows flew out, for Little Lasse had no wings, only two small legs. ",had,7,10,3,1
"but no sparrows flew out, for Little Lasse had no wings, only two small legs. ",had,BEFORE,"I will load my gun and shoot the sparrows,' said the gardener. ",said,10,12,1,3
"I will load my gun and shoot the sparrows,' said the gardener. ",said,BEFORE,"Then Little Lasse was frightened, and crept out on to the path. ",crept,12,13,3,1
"Then Little Lasse was frightened, and crept out on to the path. ",crept,BEFORE,"'Forgive me, dear gardener!' ",Forgive,13,14,1,0
"'Forgive me, dear gardener!' ",Forgive,AFTER,'I wanted to get some fine boats.' ,wanted,14,16,0,0
'I wanted to get some fine boats.' ,wanted,BEFORE,"'Well, I will this time,' said the gardener. ",said,16,17,0,1
"'Well, I will this time,' said the gardener. ",said,BEFORE,'But another time Little Lasse must ask leave to go and look for boats in the pea bed.' ,ask,17,18,1,1
'But another time Little Lasse must ask leave to go and look for boats in the pea bed.' ,ask,BEFORE,"'I will,' answered Lasse; ",answered,18,19,1,1
"'I will,' answered Lasse; ",answered,BEFORE,"Then he opened the shells with a pin, split them carefully in two, and broke small little bits of sticks for the rowers' seats. ",opened,19,21,1,0
"Then he opened the shells with a pin, split them carefully in two, and broke small little bits of sticks for the rowers' seats. ",opened,BEFORE,Then he took the peas which were in the shells and put them in the boats for cargo. ,took,21,22,0,0
Then he took the peas which were in the shells and put them in the boats for cargo. ,took,BEFORE,"Some of the shells got broken, some remained whole, and when all were ready Lasse had twelve boats. ",had,22,23,0,4
"Some of the shells got broken, some remained whole, and when all were ready Lasse had twelve boats. ",had,BEFORE,"He had three liners, three frigates, three brigs and three schooners. ",had,23,25,4,0
