sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,4,called,85,91,85,91,26,78.0,80.0,78.0,80.0,17,92.0,104.0,92.0,104.0,,,,,verb.communication,1,True
1,1,sailed,35,41,140,146,26,32.0,34.0,137.0,139.0,,,,,,,,,,verb.motion,1,True
3,0,crept,13,18,272,277,17,0.0,12.0,259.0,271.0,,,,,,,,,,verb.motion,1,True
4,0,thought,13,20,435,442,17,0.0,12.0,422.0,434.0,17,31.0,50.0,453.0,472.0,,,,,verb.cognition,1,True
5,1,sees,31,35,504,508,18,27.0,30.0,500.0,503.0,,,,,,,,,,verb.perception,1,True
6,1,heard,62,67,583,588,32,59.0,61.0,580.0,582.0,,68.0,101.0,589.0,622.0,,,,,verb.perception,1,True
7,3,said,37,41,661,665,32,1.0,31.0,625.0,655.0,,,,,,,,,,verb.communication,1,True
10,1,had,43,46,722,725,17,30.0,42.0,709.0,721.0,,47.0,76.0,726.0,755.0,,,,,verb.possession,1,True
12,3,said,44,48,808,812,32,0.0,41.0,764.0,805.0,32,49.0,61.0,813.0,825.0,,,,,verb.communication,1,True
13,1,crept,38,43,865,870,17,5.0,17.0,832.0,844.0,,,,,,,,,,verb.motion,1,True
14,0,Forgive,1,8,892,899,,,,,,17,9.0,11.0,900.0,902.0,13.0,26.0,,,verb.communication,1,True
16,0,wanted,3,9,932,938,17,1.0,2.0,930.0,931.0,,10.0,32.0,939.0,961.0,,,,,verb.emotion,1,True
17,1,said,26,30,990,994,32,1.0,23.0,965.0,987.0,32,31.0,43.0,995.0,1007.0,,,,,verb.communication,1,True
18,1,ask,36,39,1045,1048,17,5.0,30.0,1014.0,1039.0,,40.0,45.0,1049.0,1054.0,,,,,verb.communication,1,True
19,1,answered,10,18,1107,1115,17,1.0,7.0,1098.0,1104.0,17,19.0,24.0,1116.0,1121.0,,,,,verb.communication,1,True
21,0,opened,8,14,1161,1167,17,5.0,7.0,1158.0,1160.0,,15.0,25.0,1168.0,1178.0,,,,,verb.contact,1,True
22,0,took,8,12,1289,1293,17,5.0,7.0,1286.0,1288.0,,13.0,46.0,1294.0,1327.0,,,,,verb.contact,1,True
23,4,had,82,85,1447,1450,17,76.0,81.0,1441.0,1446.0,,86.0,98.0,1451.0,1463.0,,,,,verb.possession,1,True
25,0,had,3,6,1529,1532,17,0.0,2.0,1526.0,1528.0,,7.0,68.0,1533.0,1594.0,,,,,verb.possession,1,True
26,1,called,22,28,1618,1624,,0.0,17.0,1596.0,1613.0,20,29.0,37.0,1625.0,1633.0,,,,,verb.communication,1,True
27,0,put,13,16,1684,1687,17,0.0,12.0,1671.0,1683.0,,17.0,31.0,1688.0,1702.0,,,,,verb.contact,1,True
34,1,sailed,28,34,2067,2073,154,0.0,15.0,2039.0,2054.0,,,,,,,,,,verb.motion,1,True
36,1,threw,41,46,2295,2300,17,4.0,16.0,2258.0,2270.0,,47.0,59.0,2301.0,2313.0,,,,,verb.contact,1,True
38,1,forbidden,22,31,2487,2496,"167,164",0.0,17.0,2465.0,2482.0,,32.0,36.0,2497.0,2501.0,,,,,verb.communication,1,True
39,0,thought,3,10,2531,2538,17,0.0,2.0,2528.0,2530.0,17,11.0,77.0,2539.0,2605.0,,,,,verb.cognition,1,True
40,2,thought,59,66,2666,2673,17,1.0,53.0,2608.0,2660.0,,,,,,,,,,verb.cognition,1,True
42,2,said,47,51,2818,2822,,1.0,44.0,2772.0,2815.0,17,52.0,57.0,2823.0,2828.0,,,,,verb.communication,1,True
