clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Little Lasse/Lasse,17,60,63,123,Little Lasse,male,1.0,primary
the gardener/The gardener,32,7,10,17,the gardener,male,1.0,tertiary
the dream - boy/The dream - boy,201,8,2,10,the dream - boy,male,1.0,tertiary
Nukku Matti/old Nukku Matti,21,3,4,7,Nukku Matti,male,1.0,tertiary
a little boy,26,1,5,6,a little boy,male,1.0,tertiary
God,18,5,1,6,God,unknown,0.0,tertiary
a little dream - boy,200,1,4,5,a little dream - boy,male,1.0,tertiary
Father/father,164,4,0,4,Father,male,1.0,tertiary
Fylax,24,1,3,4,Fylax,male,1.0,tertiary
Men red as copper,49,1,3,4,Men red as copper,male,1.0,tertiary
Hercules,20,3,1,4,Hercules,unknown,0.0,tertiary
mother,167,3,0,3,mother,female,1.0,tertiary
Neither of them--Neither of them,188,1,2,3,Neither of them's of them,group/nonbinary,1.0,tertiary
a well - known gentleman in a yellow summer coat,77,1,2,3,a well - known gentleman in a yellow summer coat,male,1.0,tertiary
Ras,19,2,0,2,Ras,unknown,0.0,tertiary
Many men,90,1,1,2,Many men,male,1.0,tertiary
A boy,79,1,1,2,A boy,male,1.0,tertiary
the explorer Nordenskiold,207,1,1,2,the explorer Nordenskiold,male,1.0,tertiary
The Flea,22,2,0,2,The Flea,unknown,0.0,tertiary
a very familiar lady in a check woollen shawl on her way to the bleaching green to see if the clothes were bleached--a very familiar lady in a check woollen shawl on her way to the bleaching green to see if the clothes were bleached,76,1,1,2,a very familiar lady in a check woollen shawl on her way to the bleaching green to see if the clothes were bleached's very familiar lady in a check woollen shawl on her way to the bleaching green to see if the clothes were bleached,female,1.0,tertiary
the dream - boy with the white coat,52,1,1,2,the dream - boy with the white coat,male,1.0,tertiary
the same dream - boy with the blue eyes and the fair hair,121,1,1,2,the same dream - boy with the blue eyes and the fair hair,male,1.0,tertiary
a man,173,2,0,2,a man,male,1.0,tertiary
thousands and thousands of little children,86,1,1,2,thousands and thousands of little children,group/nonbinary,1.0,tertiary
the reapers,78,1,0,1,the reapers,unknown,0.0,tertiary
a girl,80,1,0,1,a girl,female,1.0,tertiary
the happy dream - boy,84,1,0,1,the happy dream - boy,male,1.0,tertiary
The whole fleet,154,1,0,1,The whole fleet,unknown,0.0,tertiary
God--His angel,92,1,0,1,God's angel,unknown,0.0,tertiary
your guide,93,1,0,1,your guide,unknown,0.0,tertiary
Old Stina,25,1,0,1,Old Stina,unknown,0.0,tertiary
Little Lasse/Lasse--His brother,112,1,0,1,Little Lasse's brother,male,1.0,tertiary
sister,113,1,0,1,sister,female,1.0,tertiary
the one who wore the red cap with the silver band and the white coat with pearls on the collar,122,1,0,1,the one who wore the red cap with the silver band and the white coat with pearls on the collar,unknown,0.0,tertiary
good children,102,1,0,1,good children,unknown,0.0,tertiary
the dream - boy with the blue eyes,223,1,0,1,the dream - boy with the blue eyes,male,1.0,tertiary
a brave little man,27,1,0,1,a brave little man,male,1.0,tertiary
small sledges through the snow drifts,212,1,0,1,small sledges through the snow drifts,unknown,0.0,tertiary
Good God,40,1,0,1,Good God,unknown,0.0,tertiary
the rowers,37,1,0,1,the rowers,unknown,0.0,tertiary
little children,198,1,0,1,little children,unknown,0.0,tertiary
dear gardener,134,1,0,1,dear gardener,unknown,0.0,tertiary
Vega,23,1,0,1,Vega,unknown,0.0,tertiary
little grey men in shaggy skins,211,1,0,1,little grey men in shaggy skins,male,1.0,tertiary
the dream - boy with the red cap and the silver band,214,1,0,1,the dream - boy with the red cap and the silver band,male,1.0,tertiary
An old gardener with a green coat,74,1,0,1,An old gardener with a green coat,unknown,0.0,tertiary
Lars,16,1,0,1,Lars,unknown,0.0,tertiary
"Brown people with long ears and thick lips , and hideously painted faces",218,1,0,1,"Brown people with long ears and thick lips , and hideously painted faces",unknown,0.0,tertiary
the brown men,220,1,0,1,the brown men,male,1.0,tertiary
all the others,221,1,0,1,all the others,unknown,0.0,tertiary
the people,62,1,0,1,the people,unknown,0.0,tertiary
the dream - boy with the fair hair,67,1,0,1,the dream - boy with the fair hair,male,1.0,tertiary
the many coloured men,128,1,0,1,the many coloured men,male,1.0,tertiary
