sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
0,4,called,85,91,85,91,26,78.0,80.0,78.0,80.0,17,92.0,104.0,92.0,104.0,,,,,verb.communication,1
1,1,sailed,35,41,140,146,26,32.0,34.0,137.0,139.0,,,,,,,,,,verb.motion,1
3,0,crept,13,18,272,277,17,0.0,12.0,259.0,271.0,,,,,,,,,,verb.motion,1
3,2,picked,89,95,348,354,17,86.0,88.0,345.0,347.0,17,96.0,161.0,355.0,420.0,,,,,verb.contact,1
3,4,find,157,161,416,420,17,120.0,147.0,379.0,406.0,,,,,,,,,,verb.possession,1
4,0,thought,13,20,435,442,17,0.0,12.0,422.0,434.0,17,31.0,50.0,453.0,472.0,,,,,verb.cognition,1
4,1,saw,43,46,465,468,,36.0,42.0,458.0,464.0,17,47.0,50.0,469.0,472.0,,,,,verb.perception,1
5,1,sees,31,35,504,508,18,27.0,30.0,500.0,503.0,,,,,,,,,,verb.perception,1
6,0,came,18,22,539,543,32,5.0,17.0,526.0,538.0,,,,,,,,,,verb.motion,1
6,1,heard,62,67,583,588,32,59.0,61.0,580.0,582.0,,68.0,101.0,589.0,622.0,,,,,verb.perception,1
7,0,think,3,8,627,632,32,1.0,2.0,625.0,626.0,,9.0,31.0,633.0,655.0,,,,,verb.cognition,1
7,3,said,37,41,661,665,32,1.0,31.0,625.0,655.0,,,,,,,,,,verb.communication,1
10,1,had,43,46,722,725,17,30.0,42.0,709.0,721.0,,47.0,76.0,726.0,755.0,,,,,verb.possession,1
12,1,load,7,11,771,775,32,0.0,1.0,764.0,765.0,32,12.0,18.0,776.0,782.0,,,,,verb.contact,1
12,2,shoot,23,28,787,792,32,0.0,1.0,764.0,765.0,,29.0,41.0,793.0,805.0,,,,,verb.competition,1
12,3,said,44,48,808,812,32,0.0,41.0,764.0,805.0,32,49.0,61.0,813.0,825.0,,,,,verb.communication,1
13,1,crept,38,43,865,870,17,5.0,17.0,832.0,844.0,,,,,,,,,,verb.motion,1
14,0,Forgive,1,8,892,899,,,,,,17,9.0,11.0,900.0,902.0,13.0,26.0,,,verb.communication,1
16,0,wanted,3,9,932,938,17,1.0,2.0,930.0,931.0,,10.0,32.0,939.0,961.0,,,,,verb.emotion,1
16,1,get,13,16,942,945,17,1.0,2.0,930.0,931.0,,17.0,32.0,946.0,961.0,,,,,verb.possession,1
17,1,said,26,30,990,994,32,1.0,23.0,965.0,987.0,32,31.0,43.0,995.0,1007.0,,,,,verb.communication,1
18,1,ask,36,39,1045,1048,17,5.0,30.0,1014.0,1039.0,,40.0,45.0,1049.0,1054.0,,,,,verb.communication,1
19,1,answered,10,18,1107,1115,17,1.0,7.0,1098.0,1104.0,17,19.0,24.0,1116.0,1121.0,,,,,verb.communication,1
21,0,opened,8,14,1161,1167,17,5.0,7.0,1158.0,1160.0,,15.0,25.0,1168.0,1178.0,,,,,verb.contact,1
21,1,split,38,43,1191,1196,17,5.0,7.0,1158.0,1160.0,,44.0,48.0,1197.0,1201.0,49.0,58.0,1202.0,1211.0,verb.contact,1
