sentence_id,text,start,end
0,"There was once a little boy whose name was Lars, and because he was so little he was called Little Lasse; ",0,106
1," he was a brave little man, for he sailed round the world in a pea-shell boat. ",105,184
2,"It was summer time, when the pea shells grew long and green in the garden. ",184,259
3,"Little Lasse crept into the pea bed where the pea stalks rose high above his cap, and he picked seventeen large shells, the longest and straightest he could find. ",259,422
4,"Little Lasse thought, perhaps, that no one saw him; ",422,474
5," but that was foolish, for God sees everywhere. ",473,521
6,"Then the gardener came with his gun over his shoulder, and he heard something rustling in the pea bed. ",521,624
7,"'I think that must be a sparrow,' he said. ",624,667
8,'Ras! ,667,673
9,Ras!' ,673,679
10,"but no sparrows flew out, for Little Lasse had no wings, only two small legs. ",679,757
11,'Wait! ,757,764
12,"I will load my gun and shoot the sparrows,' said the gardener. ",764,827
13,"Then Little Lasse was frightened, and crept out on to the path. ",827,891
14,"'Forgive me, dear gardener!' ",891,920
15,he said. ,658,667
16,'I wanted to get some fine boats.' ,929,964
17,"'Well, I will this time,' said the gardener. ",964,1009
18,'But another time Little Lasse must ask leave to go and look for boats in the pea bed.' ,1009,1097
19,"'I will,' answered Lasse; ",1097,1123
20, and he went off to the shore. ,1122,1153
21,"Then he opened the shells with a pin, split them carefully in two, and broke small little bits of sticks for the rowers' seats. ",1153,1281
22,Then he took the peas which were in the shells and put them in the boats for cargo. ,1281,1365
23,"Some of the shells got broken, some remained whole, and when all were ready Lasse had twelve boats. ",1365,1465
24,"But they should not be boats, they should be large warships. ",1465,1526
25,"He had three liners, three frigates, three brigs and three schooners. ",1526,1596
26,"The largest liner was called Hercules, and the smallest schooner The Flea. ",1596,1671
27,"Little Lasse put all the twelve into the water, and they floated as splendidly and as proudly as any great ships over the waves of the ocean. ",1671,1813
28,And now the ships must sail round the world. ,1813,1858
29,The great island over there was Asia; ,1858,1896
30, that large stone Africa; ,1895,1921
31, the little island America; ,1920,1948
32, the small stones were Polynesia; ,1947,1981
33, and the shore from which the ships sailed out was Europe. ,1980,2039
34,The whole fleet set off and sailed far away to other parts of the world. ,2039,2112
35,"The ships of the line steered a straight course to Asia, the frigates sailed to Africa, the brigs to America, and the schooners to Polynesia. ",2112,2254
36,"But Little Lasse remained in Europe, and threw small stones out into the great sea. ",2254,2338
37,"Now, there was on the shore of Europe a real boat, father's own, a beautiful white-painted boat, and Little Lasse got into it. ",2338,2465
38,"Father and mother had forbidden this, but Little Lasse forgot. ",2465,2528
39,He thought he should very much like to travel to some other part of the world. ,2528,2607
40,"'I shall row out a little way--only a very little way,' he thought. ",2607,2675
41,The pea-shell boats had travelled so far that they only looked like little specks on the ocean. ,2675,2771
42,"'I shall seize Hercules on the coast of Asia,' said Lasse, 'and then row home again to Europe.' ",2771,2867
43,"He shook the rope that held the boat, and, strange to say, the rope became loose. ",2867,2949
44,"Ditsch, ratsch, a man is a man, and so Little Lasse manned the boat. ",2949,3018
45,"Now he would row--and he could row, for he had rowed so often on the step sat home, when the steps pretended to be a boat and father's big stick an oar. ",3018,3171
46,But when Little Lasse wanted to row there were no oars to be found in the boat. ,3171,3251
47,"The oars were locked up in the boat-house, and Little Lasse had not noticed that the boat was empty. ",3251,3352
48,It is not so easy as one thinks to row to Asia without oars. ,3352,3413
49,What could Little Lasse do now? ,3413,3445
50,"The boat was already some distance out on the sea, and the wind, which blew from land, was driving it still further out. ",3445,3566
51,Lasse was frightened and began to cry. ,3566,3605
52,But there was no one on the shore to hear him. ,3605,3652
53,Only a big crow perched alone in the birch tree; ,3652,3701
54," and the gardener's black cat sat under the birch tree, waiting to catch the crow. ",3700,3783
55,"Neither of them troubled themselves in the least about Little Lasse, who was drifting out to sea. ",3783,3881
56,Ah! ,3881,3885
57,"how sorry Little Lasse was now that he had been disobedient and got into the boat, when father and mother had so often forbidden him to do so! ",3885,4028
58,"Now it was too late, he could not get back to land. ",4028,4080
59,Perhaps he would be lost out on the great sea. ,4080,4127
60,What should he do? ,4127,4146
61,"When he had shouted until he was tired and no one heard him, he put his two little hands together and said, 'Good God, do not be angry with Little Lasse.' ",4146,4301
62,And then he went to sleep. ,4301,4328
63,"For although it was daylight, old Nukku Matti was sitting on the shores of the 'Land of Nod,' and was fishing for little children with his long fishing rod. ",4328,4485
64,"He heard the low words which Little Lasse said to God, and he immediately drew the boat to himself and laid Little Lasse to sleep on a bed of rose leaves. ",4485,4640
65,"Then Nukku Matti said to one of the Dreams, 'Play with Little Lasse, so that he does not feel lonesome.' ",4640,4745
66,"It was a little dream-boy, so little, so little, that he was less than Lasse himself; ",4745,4831
67," he had blue eyes and fair hair, a red cap with a silver band, and white coat with pearls on the collar. ",4830,4935
68,"He came to Little Lasse and said, 'Would you like to sail round the world?' ",4935,5011
69,"'Yes,' said Lasse in his sleep, 'I should like to.' ",5011,5063
70,"'Come, then,' said the dream-boy, 'and let us sail in your pea-shell boats. ",5063,5139
71,You shall sail in Hercules and I shall sail in The Flea.' ,5139,5197
72,"So they sailed away from the 'Land of Nod,' and in a little while Hercules and The Flea were on the shores of Asia away at the other end of the world, where the Ice Sea flows through Behring Straits into the Pacific Ocean. ",5197,5420
73,A long way off in the winter mist they could see the explorer Nordenskiold with his ship Vega trying to find an opening between the ice. ,5420,5557
74,"It was so cold, so cold; ",5557,5582
75," the great icebergs glittered strangely, and the huge whales now lived under the ice, for they could not make a hole through with their awkward heads. ",5581,5732
76,All around on the dreary shore there was snow and snow as far as the eye could see; ,5732,5816
77," little grey men in shaggy skins moved about, and drove in small sledges through the snow drifts, but the sledges were drawn by dogs. ",5815,5949
78,'Shall we land here?' ,5949,5971
79,asked the dream-boy. ,5971,5992
80,"'No,' said Little Lasse. ",5992,6017
81,"'I am so afraid that the whales would swallow us up, and the big dogs bite us. ",6017,6096
82,Let us sail instead to another part of the world.' ,6096,6147
83,"'Very well,' said the dream-boy with the red cap and the silver band; ",6147,6217
84, 'it is not far to America'--and at the same moment they were there. ,6216,6285
85,The sun was shining and it was very warm. ,6285,6327
86,Tall palm trees grew in long rows on the shore and bore coconuts in their top branches. ,6327,6415
87,"Men red as copper galloped over the immense green prairies and shot their arrows at the buffaloes, who turned against them with their sharp horns. ",6415,6562
88,An enormous cobra which had crept up the stem of a tall palm tree threw itself on to a little llama that was grazing at the foot. ,6562,6692
89,Knaps! ,6692,6699
90,it was all over the little llama. ,6699,6733
91,'Shall we land here?' ,5949,5971
92,asked the dream-boy. ,5971,5992
93,"'No,' said Little Lasse. ",5992,6017
94,"'I am so afraid that the buffaloes will butt us, and the great serpent eat us up. ",6801,6883
95,Let us travel to another part of the world.' ,6883,6928
96,"'Very well,' said the dream-boy with the white coat, 'it is only a little way to Polynesia'--and then they were there. ",6928,7047
97,"It was very warm there, as warm as in a hot bath in Finland. ",7047,7108
98,"Costly spices grew on the shores: the pepper plant, the cinnamon tree, ginger, saffron; ",7108,7196
99, the coffee plant and the tea plant. ,7195,7232
100,"Brown people with long ears and thick lips, and hideously painted faces, hunted a yellow-spotted tiger among the high bamboos on the shore, and the tiger turned on them and stuck its claws into one of the brown men. ",7232,7448
101,Then all the others took to flight. ,7448,7484
102,'Shall we land here?' ,5949,5971
103,asked the dream-boy. ,5971,5992
104,"'No,' said Little Lasse. ",5992,6017
105,'Don't you see the tiger away there by the pepper plant? ,7552,7609
106,Let us travel to another part of the world.' ,6883,6928
