sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
1,0,had,verb.possession,1,5
1,0,had,verb.possession,1,4
1,0,had,verb.possession,1,3
8,1,heard,verb.perception,20,19
8,5,saddled,verb.contact,20,20
8,6,thrust,verb.contact,20,20
9,3,knew,verb.cognition,20,17
10,0,tied,verb.contact,20,20
17,0,grew,verb.change,36,36
18,1,take,verb.possession,39,44
22,0,began,verb.change,41,44
22,1,wash,verb.body,41,44
30,3,took,verb.possession,46,44
30,3,took,verb.possession,46,46
30,4,made,verb.change,46,44
30,5,marry,verb.social,46,44
31,1,begged,verb.communication,49,44
31,1,begged,verb.communication,49,50
31,1,begged,verb.communication,49,53
31,1,begged,verb.communication,49,51
31,2,stand,verb.contact,50,44
31,2,stand,verb.contact,51,44
38,4,threatened,verb.competition,46,62
42,1,make,verb.change,46,46
46,0,see,verb.cognition,62,62
52,1,said,verb.communication,62,62
52,1,said,verb.communication,62,72
52,2,looked,verb.perception,72,62
56,0,love,verb.emotion,62,46
56,0,love,verb.emotion,62,62
56,1,use,verb.consumption,46,46
56,1,use,verb.consumption,46,62
56,2,said,verb.communication,46,62
56,2,said,verb.communication,62,62
