sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
1,3,grew,60,64,133,137,0,57.0,59.0,130.0,132.0,,65.0,73.0,138.0,146.0,,,,,verb.change,1
1,5,want,86,90,159,163,0,57.0,59.0,130.0,132.0,,91.0,102.0,164.0,175.0,,,,,verb.emotion,1
2,0,liked,12,17,189,194,3,0.0,11.0,177.0,188.0,0,18.0,21.0,195.0,198.0,23.0,159.0,200.0,336.0,verb.emotion,1
2,5,mind,124,128,301,305,0,61.0,63.0,238.0,240.0,,129.0,143.0,306.0,320.0,144.0,159.0,321.0,336.0,verb.consumption,1
2,6,lending,129,136,306,313,0,61.0,63.0,238.0,240.0,,137.0,143.0,314.0,320.0,144.0,159.0,321.0,336.0,verb.possession,1
3,0,did,15,18,352,355,0,12.0,14.0,349.0,351.0,8,19.0,49.0,356.0,386.0,,,,,verb.social,1
4,1,like,27,31,481,485,3,7.0,18.0,461.0,472.0,0,32.0,43.0,486.0,497.0,,,,,verb.emotion,1
4,2,lose,35,39,489,493,3,7.0,18.0,461.0,472.0,0,40.0,43.0,494.0,497.0,,,,,verb.possession,1
7,3,bargain,111,118,785,792,,,,,,3,119.0,148.0,793.0,822.0,150.0,196.0,,,verb.possession,1
7,6,left,217,221,891,895,11,198.0,207.0,872.0,881.0,,222.0,239.0,896.0,913.0,,,,,verb.cognition,1
7,7,guard,225,230,899,904,11,198.0,207.0,872.0,881.0,,231.0,239.0,905.0,913.0,,,,,verb.social,1
8,1,know,13,17,928,932,,4.0,7.0,919.0,922.0,"11,22",18.0,78.0,933.0,993.0,,,,,verb.cognition,1
9,1,had,28,31,1022,1025,11,25.0,27.0,1019.0,1021.0,,32.0,48.0,1026.0,1042.0,,,,,verb.possession,1
10,1,see,9,12,1053,1056,11,0.0,2.0,1044.0,1046.0,23,13.0,36.0,1057.0,1080.0,,,,,verb.perception,1
