sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
2,0,liked,verb.emotion,3,0
3,0,did,verb.social,0,8
4,1,like,verb.emotion,3,0
4,2,lose,verb.possession,3,0
10,1,see,verb.perception,11,23
10,4,see,verb.perception,23,11
13,2,planning,verb.creation,28,28
18,3,said,verb.communication,0,34
18,3,said,verb.communication,0,35
18,3,said,verb.communication,0,36
20,1,mind,verb.communication,3,3
20,2,saying,verb.communication,3,3
20,6,said,verb.communication,3,33
20,6,said,verb.communication,3,3
20,7,hopped,verb.motion,3,39
25,2,said,verb.communication,33,39
27,1,asked,verb.communication,111,44
27,1,asked,verb.communication,111,45
31,5,said,verb.communication,49,46
31,5,said,verb.communication,49,47
32,1,said,verb.communication,49,49
39,0,asked,verb.communication,48,3
39,3,said,verb.communication,48,53
39,3,said,verb.communication,48,3
39,6,hanging,verb.contact,3,53
40,3,say,verb.communication,48,48
40,3,say,verb.communication,48,3
40,5,seen,verb.perception,48,3
41,1,prove,verb.cognition,3,48
41,4,made,verb.change,3,3
42,4,heard,verb.perception,3,57
43,0,answered,verb.communication,59,59
44,3,obey,verb.social,48,3
44,12,dirty,verb.contact,3,3
45,2,wanted,verb.emotion,3,59
45,2,wanted,verb.emotion,3,3
45,3,have,verb.change,3,59
45,3,have,verb.change,3,3
45,4,thought,verb.cognition,3,48
45,4,thought,verb.cognition,3,3
45,6,come,verb.change,3,3
47,1,command,verb.communication,0,0
47,5,help,verb.social,48,0
47,6,said,verb.communication,48,46
47,6,said,verb.communication,0,46
51,0,laughed,verb.body,62,0
51,0,laughed,verb.body,3,0
51,1,said,verb.communication,62,48
51,1,said,verb.communication,3,48
52,1,want,verb.emotion,0,48
54,2,thought,verb.cognition,48,48
55,0,ordered,verb.communication,59,48
55,3,let,verb.communication,59,48
56,0,obeyed,verb.communication,48,59
60,1,added,verb.communication,3,48
60,1,added,verb.communication,3,117
60,1,added,verb.communication,3,3
60,4,let,verb.social,3,48
60,4,let,verb.social,3,117
60,5,know,verb.cognition,117,48
61,5,told,verb.communication,59,48
63,1,told,verb.communication,59,48
69,0,told,verb.communication,59,48
74,0,have,verb.possession,48,122
78,1,answered,verb.communication,48,59
78,1,answered,verb.communication,123,59
78,2,told,verb.communication,48,59
78,2,told,verb.communication,48,49
78,2,told,verb.communication,123,59
78,2,told,verb.communication,123,49
79,2,buying,verb.possession,3,3
80,1,learned,verb.cognition,49,91
80,1,learned,verb.cognition,49,49
