sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
5,3,ask,verb.communication,8,2
6,4,said,verb.communication,3,2
11,3,help,verb.social,2,2
11,8,help,verb.social,2,2
18,1,go,verb.motion,2,2
20,8,polishing,verb.contact,2,2
21,1,deliver,verb.communication,23,2
21,2,ask,verb.communication,23,23
21,2,ask,verb.communication,23,136
21,7,said,verb.communication,2,23
21,7,said,verb.communication,23,23
21,7,said,verb.communication,136,23
22,1,make,verb.cognition,2,24
22,4,visit,verb.social,2,25
23,2,said,verb.communication,138,26
23,2,said,verb.communication,137,26
23,4,make,verb.creation,137,26
24,1,said,verb.communication,26,23
24,1,said,verb.communication,139,23
24,1,said,verb.communication,137,23
25,3,said,verb.communication,26,26
25,3,said,verb.communication,137,26
25,4,sent,verb.motion,26,26
30,1,stroked,verb.contact,26,23
30,4,raised,verb.motion,23,23
31,3,help,verb.social,23,2
31,8,help,verb.social,23,2
38,1,go,verb.motion,2,2
38,1,go,verb.motion,2,23
38,2,want,verb.emotion,23,2
38,4,scratch,verb.contact,23,2
38,5,drive,verb.motion,23,2
41,1,deliver,verb.communication,2,2
41,2,ask,verb.communication,2,2
41,2,ask,verb.communication,2,136
41,2,ask,verb.communication,2,143
41,4,care,verb.emotion,2,143
41,4,care,verb.emotion,136,143
41,5,have,verb.possession,2,143
41,5,have,verb.possession,136,143
42,2,want,verb.emotion,26,42
43,2,finds,verb.possession,137,26
43,3,said,verb.communication,26,26
43,3,said,verb.communication,145,26
43,3,said,verb.communication,137,26
44,1,call,verb.communication,146,147
44,1,call,verb.communication,146,137
46,7,said,verb.communication,26,26
46,7,said,verb.communication,137,26
61,3,see,verb.perception,26,61
62,1,deliver,verb.communication,26,2
62,2,ask,verb.communication,26,26
62,2,ask,verb.communication,26,136
62,2,ask,verb.communication,26,150
62,2,ask,verb.communication,26,151
62,4,care,verb.emotion,26,150
62,4,care,verb.emotion,26,151
62,4,care,verb.emotion,136,150
62,4,care,verb.emotion,136,151
62,5,have,verb.change,26,150
62,5,have,verb.change,26,151
62,5,have,verb.change,136,150
62,5,have,verb.change,136,151
63,1,secure,verb.possession,26,26
63,1,secure,verb.possession,26,63
64,4,know,verb.cognition,26,26
64,6,said,verb.communication,26,26
64,6,said,verb.communication,136,26
65,1,like,verb.emotion,136,26
65,1,like,verb.emotion,136,152
65,2,marry,verb.social,136,26
65,2,marry,verb.social,136,152
68,1,pay,verb.possession,136,26
69,2,said,verb.communication,2,23
75,1,come,verb.motion,26,26
75,2,tell,verb.communication,26,26
75,2,tell,verb.communication,26,157
78,3,said,verb.communication,26,23
79,0,said,verb.communication,26,26
80,1,told,verb.communication,26,26
80,5,said,verb.communication,26,26
81,1,travel,verb.motion,26,2
81,1,travel,verb.motion,73,2
82,2,thinking,verb.cognition,23,77
83,2,met,verb.motion,77,78
89,4,say,verb.communication,80,2
89,4,say,verb.communication,80,78
89,7,scratch,verb.body,23,80
89,8,drive,verb.motion,23,80
95,1,said,verb.communication,2,80
95,1,said,verb.communication,78,80
102,4,oppose,verb.communication,91,23
106,1,said,verb.communication,2,91
106,1,said,verb.communication,91,91
107,1,met,verb.motion,91,95
108,3,arched,verb.motion,23,23
108,5,say,verb.communication,98,23
112,1,said,verb.communication,5,91
112,1,said,verb.communication,97,91
114,1,met,verb.motion,91,102
119,4,say,verb.communication,104,102
119,4,say,verb.communication,104,5
119,4,say,verb.communication,104,104
119,6,herding,verb.contact,104,102
119,8,scratch,verb.body,23,104
119,9,drive,verb.motion,23,104
120,2,showed,verb.perception,23,23
124,1,said,verb.communication,102,104
124,1,said,verb.communication,5,104
133,3,thrust,verb.motion,6,6
137,2,tell,verb.communication,6,5
137,2,tell,verb.communication,6,6
150,0,turned,verb.motion,6,6
152,0,obtained,verb.possession,5,117
158,3,have,verb.possession,5,174
162,3,disobey,verb.communication,5,127
164,0,married,verb.social,5,129
164,5,took,verb.contact,131,133
