clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the king/The king,26,24,60,84,the king,male,1.0,primary
Ebe/Ebe Ashpeter,2,20,29,49,Ebe,male,1.0,secondary
The cat/the cat,23,12,30,42,The cat,female,1.0,secondary
Ebe/Lord Ebe,5,7,20,27,Ebe,male,1.0,secondary
Helge - Hal,6,2,11,13,Helge - Hal,male,1.0,tertiary
the troll,117,5,7,12,the troll,male,1.0,tertiary
This Ebe,137,3,8,11,This Ebe,male,1.0,tertiary
the herdsmen,91,4,6,10,the herdsmen,group/nonbinary,1.0,tertiary
Brother Paul,4,4,6,10,Brother Paul,male,1.0,tertiary
Brother Peter,3,4,5,9,Brother Peter,male,1.0,tertiary
the herders,104,3,5,8,the herders,unknown,0.0,tertiary
the shepherds,80,3,4,7,the shepherds,group/nonbinary,1.0,tertiary
some folk who were herding sheep,78,1,6,7,some folk who were herding sheep,group/nonbinary,1.0,tertiary
The cat/the cat--my lord king,136,3,3,6,The cat's lord king,male,1.0,tertiary
the father bear,56,2,4,6,the father bear,male,1.0,tertiary
horse - herders,102,1,4,5,horse - herders,group/nonbinary,1.0,tertiary
the bridegroom,127,1,4,5,the bridegroom,female,0.75,tertiary
both of them--both of them,77,1,3,4,both of them's of them,group/nonbinary,1.0,tertiary
"a sinister old couple , who lived out under the open sky",8,1,3,4,"a sinister old couple , who lived out under the open sky",group/nonbinary,1.0,tertiary
these herdsmen,97,1,1,2,these herdsmen,unknown,0.0,tertiary
a distinguished lord,147,2,0,2,a distinguished lord,unknown,0.0,tertiary
the court,161,2,0,2,the court,unknown,0.0,tertiary
a third prince,131,1,1,2,a third prince,male,1.0,tertiary
the man,11,1,1,2,the man,male,1.0,tertiary
Helge - Hal--you chatterbox,168,1,0,1,Helge - Hal's chatterbox,unknown,0.0,tertiary
Spin,7,1,0,1,Spin,unknown,0.0,tertiary
the oldest princess,133,1,0,1,the oldest princess,female,1.0,tertiary
folk who were tending cows,95,1,0,1,folk who were tending cows,unknown,0.0,tertiary
one looked the cows,96,1,0,1,one looked the cows,unknown,0.0,tertiary
a wife,132,1,0,1,a wife,female,1.0,tertiary
all the herdsmen,98,1,0,1,all the herdsmen,unknown,0.0,tertiary
the shining maiden coming up there behind the mountain,169,1,0,1,the shining maiden coming up there behind the mountain,female,1.0,tertiary
the second princess,129,1,0,1,the second princess,female,1.0,tertiary
a most handsome prince,128,1,0,1,a most handsome prince,male,1.0,tertiary
the youngest princess,174,1,0,1,the youngest princess,female,1.0,tertiary
the king/The king--his court,108,1,0,1,the king's court,unknown,0.0,tertiary
a very distinguished lord,173,1,0,1,a very distinguished lord,unknown,0.0,tertiary
every one,116,1,0,1,every one,unknown,0.0,tertiary
the king/The king--all his court,172,1,0,1,the king's his court,unknown,0.0,tertiary
the beautiful maiden,121,1,0,1,the beautiful maiden,female,1.0,tertiary
the king/The king--your youngest daughter,152,1,0,1,the king's youngest daughter,unknown,0.0,tertiary
folk who were tending goats,90,1,0,1,folk who were tending goats,unknown,0.0,tertiary
the whole court,73,1,0,1,the whole court,unknown,0.0,tertiary
"an old cook - pot , an old frying - pan",10,1,0,1,"an old cook - pot , an old frying - pan",unknown,0.0,tertiary
the man--his wife,12,1,0,1,the man's wife,female,1.0,tertiary
the oldest,14,1,0,1,the oldest,unknown,0.0,tertiary
the second,15,1,0,1,the second,unknown,0.0,tertiary
an enormous herd of reindeer,20,1,0,1,an enormous herd of reindeer,unknown,0.0,tertiary
"such a young , handsome animal",24,1,0,1,"such a young , handsome animal",unknown,0.0,tertiary
a neighboring king,25,1,0,1,a neighboring king,male,1.0,tertiary
a proud and powerful lord,138,1,0,1,a proud and powerful lord,unknown,0.0,tertiary
the king/The king--the greatest lord in all your land and kingdom,139,1,0,1,the king's greatest lord in all your land and kingdom,unknown,0.0,tertiary
the cat in the lead,33,1,0,1,the cat in the lead,unknown,0.0,tertiary
The elk,36,1,0,1,The elk,unknown,0.0,tertiary
this bull elk,143,1,0,1,this bull elk,unknown,0.0,tertiary
a swift messenger,42,1,0,1,a swift messenger,unknown,0.0,tertiary
a most distinguished lord,145,1,0,1,a most distinguished lord,unknown,0.0,tertiary
a father bear,53,1,0,1,a father bear,male,1.0,tertiary
a mother bear,54,1,0,1,a mother bear,female,1.0,tertiary
a baby bear,55,1,0,1,a baby bear,unknown,0.0,tertiary
such guests,61,1,0,1,such guests,unknown,0.0,tertiary
a general,150,1,0,1,a general,unknown,0.0,tertiary
royal counselor,151,1,0,1,royal counselor,unknown,0.0,tertiary
the king/The king--his nearest adviser,63,1,0,1,the king's nearest adviser,unknown,0.0,tertiary
three sons,9,1,0,1,three sons,unknown,0.0,tertiary
"the king/The king--some one living in my kingdom who is more handsomely housed than I , the king",157,1,0,1,"the king's one living in my kingdom who is more handsomely housed than I , the king",male,1.0,tertiary
span,175,1,0,1,span,unknown,0.0,tertiary
