sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"All that they had were three sons, an old cook-pot, an old frying-pan, and an old cat. ",had,BEFORE,"Then the man died, and after a time his wife died, too. ",died,1,2,0,0
"Then the man died, and after a time his wife died, too. ",died,BEFORE,"Then the man died, and after a time his wife died, too. ",died,2,2,0,1
"Then the man died, and after a time his wife died, too. ",died,BEFORE,Now their estate was to be divided. ,divided,2,3,1,2
Now their estate was to be divided. ,divided,BEFORE,"So the oldest took the old cook-pot, and the second took the old frying-pan, and Ebe Ashpeter had no choice. ",took,3,4,2,0
"So the oldest took the old cook-pot, and the second took the old frying-pan, and Ebe Ashpeter had no choice. ",took,BEFORE,"So the oldest took the old cook-pot, and the second took the old frying-pan, and Ebe Ashpeter had no choice. ",took,4,4,0,1
"So the oldest took the old cook-pot, and the second took the old frying-pan, and Ebe Ashpeter had no choice. ",took,BEFORE,"So the oldest took the old cook-pot, and the second took the old frying-pan, and Ebe Ashpeter had no choice. ",had,4,4,1,2
"So the oldest took the old cook-pot, and the second took the old frying-pan, and Ebe Ashpeter had no choice. ",had,BEFORE,"He had to take the old cat, and they did not ask him whether he wanted to or not. ",take,4,5,2,1
"He had to take the old cat, and they did not ask him whether he wanted to or not. ",take,BEFORE,"He had to take the old cat, and they did not ask him whether he wanted to or not. ",ask,5,5,1,3
"He had to take the old cat, and they did not ask him whether he wanted to or not. ",ask,BEFORE,"He had to take the old cat, and they did not ask him whether he wanted to or not. ",wanted,5,5,3,4
"He had to take the old cat, and they did not ask him whether he wanted to or not. ",wanted,AFTER,"""Brother Peter can scrape out the cook-pot after he has loaned it out,"" said Ebe. ",loaned,5,6,4,3
"""Brother Peter can scrape out the cook-pot after he has loaned it out,"" said Ebe. ",loaned,BEFORE,"""Brother Peter can scrape out the cook-pot after he has loaned it out,"" said Ebe. ",said,6,6,3,4
"""Brother Peter can scrape out the cook-pot after he has loaned it out,"" said Ebe. ",said,AFTER,"""Brother Paul gets a crust of bread when he lends out his frying-pan; ",gets,6,7,4,0
"""Brother Paul gets a crust of bread when he lends out his frying-pan; ",gets,BEFORE," but what am I to do with this wretched cat?"" ",do,7,8,0,1
" but what am I to do with this wretched cat?"" ",do,AFTER,"Yet he scratched the cat and stroked it, and this pleased the cat so that she began to purr, and raised her tail in the air. ",scratched,8,10,1,0
"Yet he scratched the cat and stroked it, and this pleased the cat so that she began to purr, and raised her tail in the air. ",scratched,BEFORE,"Yet he scratched the cat and stroked it, and this pleased the cat so that she began to purr, and raised her tail in the air. ",stroked,10,10,0,1
"Yet he scratched the cat and stroked it, and this pleased the cat so that she began to purr, and raised her tail in the air. ",stroked,BEFORE,"""Wait, wait, I'll help you yet,"" said the cat, ""wait, wait, I'll help you yet!"" ",help,10,11,1,8
"""Wait, wait, I'll help you yet,"" said the cat, ""wait, wait, I'll help you yet!"" ",help,BEFORE,"""Wait, wait, I'll help you yet,"" said the cat, ""wait, wait, I'll help you yet!"" ",help,11,11,8,3
"""Wait, wait, I'll help you yet,"" said the cat, ""wait, wait, I'll help you yet!"" ",help,BEFORE,"So Ebe set out, too, with the cat in the lead, himself following; ",following,11,14,3,1
"So Ebe set out, too, with the cat in the lead, himself following; ",following,BEFORE," but after a time he turned and went home again, to see whether the floor had been swept, and the cat tripped on alone. ",turned,14,15,1,0
" but after a time he turned and went home again, to see whether the floor had been swept, and the cat tripped on alone. ",turned,BEFORE," but after a time he turned and went home again, to see whether the floor had been swept, and the cat tripped on alone. ",see,15,15,0,2
" but after a time he turned and went home again, to see whether the floor had been swept, and the cat tripped on alone. ",see,BEFORE,"After she had gone her way, tipp, tapp, tipp, tapp, for a while, she came to a great rock, and there she met an enormous herd of reindeer. ",met,15,16,2,3
"After she had gone her way, tipp, tapp, tipp, tapp, for a while, she came to a great rock, and there she met an enormous herd of reindeer. ",met,BEFORE,"""If you do not go where I want you to, I'll scratch out your eyes, and drive you over rock and precipice!"" ",go,16,18,3,1
"""If you do not go where I want you to, I'll scratch out your eyes, and drive you over rock and precipice!"" ",go,BEFORE,"""If you do not go where I want you to, I'll scratch out your eyes, and drive you over rock and precipice!"" ",want,18,18,1,2
"""If you do not go where I want you to, I'll scratch out your eyes, and drive you over rock and precipice!"" ",want,BEFORE,"""If you do not go where I want you to, I'll scratch out your eyes, and drive you over rock and precipice!"" ",scratch,18,18,2,4
"""If you do not go where I want you to, I'll scratch out your eyes, and drive you over rock and precipice!"" ",scratch,BEFORE,"""If you do not go where I want you to, I'll scratch out your eyes, and drive you over rock and precipice!"" ",drive,18,18,4,5
"""If you do not go where I want you to, I'll scratch out your eyes, and drive you over rock and precipice!"" ",drive,AFTER,"So the buck did not dare do anything save what the cat wished, and off they went over stick and stone, from cliff to cliff, close by Ebe, who was just polishing the door-sill of his house, and with one bound right into the castle. ",polishing,18,20,5,8
"So the buck did not dare do anything save what the cat wished, and off they went over stick and stone, from cliff to cliff, close by Ebe, who was just polishing the door-sill of his house, and with one bound right into the castle. ",polishing,BEFORE,"""I am to deliver a kind greeting from Ebe, and ask whether my lord king might care to have this buck reindeer to drive,"" said the cat. ",deliver,20,21,8,1
"""I am to deliver a kind greeting from Ebe, and ask whether my lord king might care to have this buck reindeer to drive,"" said the cat. ",deliver,BEFORE,"""I am to deliver a kind greeting from Ebe, and ask whether my lord king might care to have this buck reindeer to drive,"" said the cat. ",ask,21,21,1,2
"""I am to deliver a kind greeting from Ebe, and ask whether my lord king might care to have this buck reindeer to drive,"" said the cat. ",ask,AFTER,"""I am to deliver a kind greeting from Ebe, and ask whether my lord king might care to have this buck reindeer to drive,"" said the cat. ",care,21,21,2,4
"""I am to deliver a kind greeting from Ebe, and ask whether my lord king might care to have this buck reindeer to drive,"" said the cat. ",care,BEFORE,"""I am to deliver a kind greeting from Ebe, and ask whether my lord king might care to have this buck reindeer to drive,"" said the cat. ",have,21,21,4,5
"""I am to deliver a kind greeting from Ebe, and ask whether my lord king might care to have this buck reindeer to drive,"" said the cat. ",have,BEFORE,"""I am to deliver a kind greeting from Ebe, and ask whether my lord king might care to have this buck reindeer to drive,"" said the cat. ",said,21,21,5,7
