sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"Once upon a time there was a fisherman, who lived near the king's castle, and caught fish for the king's table. ",caught,BEFORE,"One day when he had gone fishing, he could not catch a thing. ",catch,0,1,2,4
"One day when he had gone fishing, he could not catch a thing. ",catch,AFTER,"Try as he might, no matter how he baited or flung, not the tiniest fish would bite; ",baited,1,2,4,2
"Try as he might, no matter how he baited or flung, not the tiniest fish would bite; ",baited,BEFORE,"Try as he might, no matter how he baited or flung, not the tiniest fish would bite; ",flung,2,2,2,3
"Try as he might, no matter how he baited or flung, not the tiniest fish would bite; ",flung,BEFORE," but when this had gone on for a while, a head rose from the water and said: ""If you will give me the first new thing that has come into your house, you shall catch fish a-plenty!"" ",catch,2,3,3,9
" but when this had gone on for a while, a head rose from the water and said: ""If you will give me the first new thing that has come into your house, you shall catch fish a-plenty!"" ",catch,BEFORE," but when this had gone on for a while, a head rose from the water and said: ""If you will give me the first new thing that has come into your house, you shall catch fish a-plenty!"" ",said,3,3,9,3
" but when this had gone on for a while, a head rose from the water and said: ""If you will give me the first new thing that has come into your house, you shall catch fish a-plenty!"" ",said,BEFORE," but when this had gone on for a while, a head rose from the water and said: ""If you will give me the first new thing that has come into your house, you shall catch fish a-plenty!"" ",give,3,3,3,5
" but when this had gone on for a while, a head rose from the water and said: ""If you will give me the first new thing that has come into your house, you shall catch fish a-plenty!"" ",give,BEFORE,"Then the man agreed quickly, for he could think of no new thing that might have come into the house. ",agreed,3,4,5,0
"Then the man agreed quickly, for he could think of no new thing that might have come into the house. ",agreed,BEFORE,"So he caught fish all day long, and as many as he could wish for, as may well be imagined. ",caught,4,5,0,0
"So he caught fish all day long, and as many as he could wish for, as may well be imagined. ",caught,BEFORE,"So he caught fish all day long, and as many as he could wish for, as may well be imagined. ",wish,5,5,0,2
"So he caught fish all day long, and as many as he could wish for, as may well be imagined. ",wish,BEFORE,"But when he got home, he found that heaven had sent him a little son, the first new thing to come into the house since he had made his promise. ",found,5,6,2,1
"But when he got home, he found that heaven had sent him a little son, the first new thing to come into the house since he had made his promise. ",found,AFTER,"But when he got home, he found that heaven had sent him a little son, the first new thing to come into the house since he had made his promise. ",sent,6,6,1,3
"But when he got home, he found that heaven had sent him a little son, the first new thing to come into the house since he had made his promise. ",sent,AFTER,"But when he got home, he found that heaven had sent him a little son, the first new thing to come into the house since he had made his promise. ",made,6,6,3,6
"But when he got home, he found that heaven had sent him a little son, the first new thing to come into the house since he had made his promise. ",made,BEFORE,"And when he told his wife about it, she began to weep and wail, and pray to God because of the vow her husband had made. ",told,6,7,6,0
"And when he told his wife about it, she began to weep and wail, and pray to God because of the vow her husband had made. ",told,BEFORE,"And when he told his wife about it, she began to weep and wail, and pray to God because of the vow her husband had made. ",began,7,7,0,1
"And when he told his wife about it, she began to weep and wail, and pray to God because of the vow her husband had made. ",began,BEFORE,"And when he told his wife about it, she began to weep and wail, and pray to God because of the vow her husband had made. ",weep,7,7,1,2
"And when he told his wife about it, she began to weep and wail, and pray to God because of the vow her husband had made. ",weep,BEFORE,"And when he told his wife about it, she began to weep and wail, and pray to God because of the vow her husband had made. ",wail,7,7,2,3
"And when he told his wife about it, she began to weep and wail, and pray to God because of the vow her husband had made. ",wail,BEFORE,"And when he told his wife about it, she began to weep and wail, and pray to God because of the vow her husband had made. ",pray,7,7,3,4
"And when he told his wife about it, she began to weep and wail, and pray to God because of the vow her husband had made. ",pray,AFTER,"And when he told his wife about it, she began to weep and wail, and pray to God because of the vow her husband had made. ",made,7,7,4,6
"And when he told his wife about it, she began to weep and wail, and pray to God because of the vow her husband had made. ",made,BEFORE,"And the woman's grief was reported at the castle, and when it came to the king's ears, and he learned the reason, he promised to take the boy and see if he could not save him. ",reported,7,8,6,1
"And the woman's grief was reported at the castle, and when it came to the king's ears, and he learned the reason, he promised to take the boy and see if he could not save him. ",reported,BEFORE,"And the woman's grief was reported at the castle, and when it came to the king's ears, and he learned the reason, he promised to take the boy and see if he could not save him. ",came,8,8,1,2
"And the woman's grief was reported at the castle, and when it came to the king's ears, and he learned the reason, he promised to take the boy and see if he could not save him. ",came,BEFORE,"And the woman's grief was reported at the castle, and when it came to the king's ears, and he learned the reason, he promised to take the boy and see if he could not save him. ",learned,8,8,2,3
"And the woman's grief was reported at the castle, and when it came to the king's ears, and he learned the reason, he promised to take the boy and see if he could not save him. ",learned,BEFORE,"And the woman's grief was reported at the castle, and when it came to the king's ears, and he learned the reason, he promised to take the boy and see if he could not save him. ",promised,8,8,3,4
"And the woman's grief was reported at the castle, and when it came to the king's ears, and he learned the reason, he promised to take the boy and see if he could not save him. ",promised,BEFORE,"And the woman's grief was reported at the castle, and when it came to the king's ears, and he learned the reason, he promised to take the boy and see if he could not save him. ",take,8,8,4,5
"And the woman's grief was reported at the castle, and when it came to the king's ears, and he learned the reason, he promised to take the boy and see if he could not save him. ",take,BEFORE,"And the woman's grief was reported at the castle, and when it came to the king's ears, and he learned the reason, he promised to take the boy and see if he could not save him. ",see,8,8,5,6
"And the woman's grief was reported at the castle, and when it came to the king's ears, and he learned the reason, he promised to take the boy and see if he could not save him. ",see,BEFORE,"And the woman's grief was reported at the castle, and when it came to the king's ears, and he learned the reason, he promised to take the boy and see if he could not save him. ",save,8,8,6,8
"And the woman's grief was reported at the castle, and when it came to the king's ears, and he learned the reason, he promised to take the boy and see if he could not save him. ",save,AFTER,"And so the king took him and brought him up as though he were his own son, until he was grown. ",took,8,9,8,0
"And so the king took him and brought him up as though he were his own son, until he was grown. ",took,BEFORE,"And so the king took him and brought him up as though he were his own son, until he was grown. ",brought,9,9,0,1
"And so the king took him and brought him up as though he were his own son, until he was grown. ",brought,BEFORE,"Then one day the boy asked whether he might not go out fishing with his father, he wanted to so very much, said he. ",asked,9,10,1,0
"Then one day the boy asked whether he might not go out fishing with his father, he wanted to so very much, said he. ",asked,AFTER,"Then one day the boy asked whether he might not go out fishing with his father, he wanted to so very much, said he. ",wanted,10,10,0,4
"Then one day the boy asked whether he might not go out fishing with his father, he wanted to so very much, said he. ",wanted,BEFORE,"Then one day the boy asked whether he might not go out fishing with his father, he wanted to so very much, said he. ",said,10,10,4,5
"Then one day the boy asked whether he might not go out fishing with his father, he wanted to so very much, said he. ",said,AFTER,The king would not hear of it; ,hear,10,11,5,1
The king would not hear of it; ,hear,AFTER," but at last he was given permission, so he went to his father, and everything went well all day long, until they came home in the evening. ",given,11,12,1,1
" but at last he was given permission, so he went to his father, and everything went well all day long, until they came home in the evening. ",given,BEFORE,"Then the son found he had forgotten his handkerchief, and went down to the boat to get it. ",found,12,13,1,0
"Then the son found he had forgotten his handkerchief, and went down to the boat to get it. ",found,AFTER,"Then the son found he had forgotten his handkerchief, and went down to the boat to get it. ",forgotten,13,13,0,2
"Then the son found he had forgotten his handkerchief, and went down to the boat to get it. ",forgotten,BEFORE,"Then the son found he had forgotten his handkerchief, and went down to the boat to get it. ",get,13,13,2,4
"Then the son found he had forgotten his handkerchief, and went down to the boat to get it. ",get,BEFORE,"But no sooner was he in the boat than it moved off with a rush, and no matter how hard the youth worked against it with the oars, it was all in vain. ",worked,13,14,4,2
"But no sooner was he in the boat than it moved off with a rush, and no matter how hard the youth worked against it with the oars, it was all in vain. ",worked,BEFORE,"The boat drove on and on, all night long, and at last he came to a white strand, far, far away. ",came,14,15,2,1
"The boat drove on and on, all night long, and at last he came to a white strand, far, far away. ",came,BEFORE,"He stepped ashore, and after he had gone a while he met an old man with a great, white beard. ",gone,15,16,1,2
"He stepped ashore, and after he had gone a while he met an old man with a great, white beard. ",gone,BEFORE,"He stepped ashore, and after he had gone a while he met an old man with a great, white beard. ",met,16,16,2,3
"He stepped ashore, and after he had gone a while he met an old man with a great, white beard. ",met,BEFORE,asked the youth. ,asked,16,18,3,0
asked the youth. ,asked,BEFORE,"""Whiteland,"" was the man's answer, and he asked the youth where he came from, and what he wanted, and the latter told him. ",asked,18,19,0,1
"""Whiteland,"" was the man's answer, and he asked the youth where he came from, and what he wanted, and the latter told him. ",asked,AFTER,"""Whiteland,"" was the man's answer, and he asked the youth where he came from, and what he wanted, and the latter told him. ",came,19,19,1,2
"""Whiteland,"" was the man's answer, and he asked the youth where he came from, and what he wanted, and the latter told him. ",came,BEFORE,"""Whiteland,"" was the man's answer, and he asked the youth where he came from, and what he wanted, and the latter told him. ",wanted,19,19,2,3
"""Whiteland,"" was the man's answer, and he asked the youth where he came from, and what he wanted, and the latter told him. ",wanted,BEFORE,"""Whiteland,"" was the man's answer, and he asked the youth where he came from, and what he wanted, and the latter told him. ",told,19,19,3,4
"""Whiteland,"" was the man's answer, and he asked the youth where he came from, and what he wanted, and the latter told him. ",told,BEFORE,"""If you keep right on along the shore,"" said the man, ""you will come to three princesses, buried in the earth so that only their heads show. ",said,19,20,4,1
