sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,2,fetched,68,75,68,75,,27.0,33.0,27.0,33.0,6,81.0,98.0,81.0,98.0,,,,,verb.possession,1,True
1,3,gave,44,48,144,148,1,40.0,43.0,140.0,143.0,8,49.0,53.0,149.0,153.0,,,,,verb.communication,1,True
2,1,wished,86,92,259,265,11,75.0,85.0,248.0,258.0,"11,12",93.0,103.0,266.0,276.0,123.0,149.0,296.0,322.0,verb.emotion,1,True
3,5,came,124,128,448,452,14,120.0,123.0,444.0,447.0,,,,,,,,,,verb.motion,1,True
4,4,allowed,74,81,528,535,13,58.0,61.0,512.0,515.0,,,,,,,,,,verb.social,1,True
5,0,heard,14,19,667,672,20,5.0,13.0,658.0,666.0,,20.0,24.0,673.0,677.0,,,,,verb.perception,1,True
6,0,gave,24,28,832,836,1,20.0,23.0,828.0,831.0,"24,23",29.0,43.0,837.0,851.0,,,,,verb.possession,1,True
7,2,let,82,85,997,1000,20,66.0,74.0,981.0,989.0,28,86.0,162.0,1001.0,1077.0,,,,,verb.social,1,True
8,0,gave,28,32,1107,1111,1,24.0,27.0,1103.0,1106.0,"30,23",33.0,47.0,1112.0,1126.0,,,,,verb.communication,1,True
9,3,said,80,84,1225,1229,17,53.0,57.0,1198.0,1202.0,,,,,,,,,,verb.communication,1,True
10,1,grieved,23,30,1254,1261,20,5.0,13.0,1236.0,1244.0,,,,,,,,,,verb.emotion,1,True
11,0,loved,8,13,1270,1275,20,5.0,7.0,1267.0,1269.0,"33,20",14.0,26.0,1276.0,1288.0,27.0,56.0,1289.0,1318.0,verb.emotion,1,True
12,5,dare,135,139,1455,1459,38,122.0,126.0,1442.0,1446.0,,140.0,171.0,1460.0,1491.0,,,,,verb.social,1,True
14,2,leave,54,59,1675,1680,"43,35,20",23.0,45.0,1644.0,1666.0,35,60.0,64.0,1681.0,1685.0,,,,,verb.cognition,1,True
15,2,sitting,61,68,1748,1755,35,35.0,55.0,1722.0,1742.0,,69.0,82.0,1756.0,1769.0,,,,,verb.contact,1,True
16,3,let,89,92,1936,1939,"46,35",73.0,85.0,1920.0,1932.0,35,93.0,135.0,1940.0,1982.0,,,,,verb.social,1,True
17,1,allow,32,37,2016,2021,"46,35",4.0,21.0,1988.0,2005.0,,,,,,,,,,verb.social,1,True
18,3,let,95,98,2152,2155,40,90.0,94.0,2147.0,2151.0,40,99.0,118.0,2156.0,2175.0,,,,,verb.social,1,True
19,7,regain,170,176,2347,2353,,,,,,52,177.0,195.0,2354.0,2372.0,,,,,verb.possession,1,True
21,3,imagine,56,63,2488,2495,54,48.0,51.0,2480.0,2483.0,20,64.0,156.0,2496.0,2588.0,,,,,verb.creation,1,True
22,6,resign,62,68,2652,2658,35,50.0,54.0,2640.0,2644.0,35,69.0,79.0,2659.0,2669.0,80.0,85.0,2670.0,2675.0,verb.social,1,True
23,5,deliver,117,124,2794,2801,,103.0,110.0,2780.0,2787.0,"59,20",125.0,144.0,2802.0,2821.0,145.0,183.0,2822.0,2860.0,verb.communication,1,True
24,3,seek,92,96,3026,3030,63,41.0,52.0,2975.0,2986.0,52,97.0,111.0,3031.0,3045.0,,,,,verb.contact,1,True
25,2,see,60,63,3107,3110,,37.0,40.0,3084.0,3087.0,68,64.0,101.0,3111.0,3148.0,,,,,verb.communication,1,True
26,4,return,130,136,3280,3286,68,115.0,119.0,3265.0,3269.0,,,,,,,,,,verb.motion,1,True
27,2,ride,36,40,3368,3372,"71,20",20.0,35.0,3352.0,3367.0,,,,,,,,,,verb.motion,1,True
28,2,drove,80,85,3519,3524,,64.0,75.0,3503.0,3514.0,"76,77",86.0,103.0,3525.0,3542.0,104.0,124.0,3543.0,3563.0,verb.motion,1,True
29,3,playing,78,85,3643,3650,76,70.0,77.0,3635.0,3642.0,,86.0,88.0,3651.0,3653.0,,,,,verb.creation,1,True
30,0,played,7,13,3662,3668,76,4.0,6.0,3659.0,3661.0,"76,80",25.0,92.0,3680.0,3747.0,,,,,verb.creation,1,True
31,1,sat,46,49,3795,3798,81,20.0,40.0,3769.0,3789.0,,50.0,61.0,3799.0,3810.0,62.0,135.0,3811.0,3884.0,verb.contact,1,True
33,0,had,12,15,3999,4002,83,0.0,11.0,3987.0,3998.0,83,16.0,46.0,4003.0,4033.0,,,,,verb.possession,1,True
34,1,thought,37,44,4072,4079,84,34.0,36.0,4069.0,4071.0,431,58.0,165.0,4093.0,4200.0,,,,,verb.cognition,1,True
35,6,exchange,85,93,4288,4296,84,75.0,76.0,4278.0,4279.0,"84,83",94.0,100.0,4297.0,4303.0,,,,,verb.possession,1,True
36,1,closed,35,41,4362,4368,84,0.0,9.0,4327.0,4336.0,,42.0,53.0,4369.0,4380.0,,,,,verb.contact,1,True
37,0,received,3,11,4385,4393,84,0.0,2.0,4382.0,4384.0,,12.0,25.0,4394.0,4407.0,,,,,verb.possession,1,True
38,0,went,17,21,4467,4471,83,5.0,16.0,4455.0,4466.0,,,,,,,,,,verb.motion,1,True
39,1,said,18,22,4499,4503,83,15.0,17.0,4496.0,4498.0,83,25.0,111.0,4506.0,4592.0,,,,,verb.communication,1,True
41,0,tell,17,21,4636,4640,83,13.0,16.0,4632.0,4635.0,,22.0,25.0,4641.0,4644.0,,,,,verb.communication,1,True
42,1,thought,37,44,4758,4765,84,27.0,36.0,4748.0,4757.0,84,45.0,80.0,4766.0,4801.0,,,,,verb.cognition,1,True
43,1,drove,37,42,4840,4845,84,15.0,17.0,4818.0,4820.0,84,43.0,51.0,4846.0,4854.0,52.0,56.0,4855.0,4859.0,verb.motion,1,True
44,0,heard,24,29,4885,4890,"91,84",9.0,23.0,4870.0,4884.0,84,30.0,75.0,4891.0,4936.0,,,,,verb.cognition,1,True
45,0,told,10,14,5012,5016,84,0.0,9.0,5002.0,5011.0,91,15.0,18.0,5017.0,5020.0,,,,,verb.communication,1,True
47,1,know,23,27,5128,5132,84,12.0,14.0,5117.0,5119.0,,28.0,43.0,5133.0,5148.0,,,,,verb.cognition,1,True
48,1,seized,24,30,5213,5219,,,,,,95,31.0,45.0,5220.0,5234.0,,,,,verb.contact,1,True
49,0,did,17,20,5301,5304,94,14.0,16.0,5298.0,5300.0,95,21.0,24.0,5305.0,5308.0,,,,,verb.creation,1,True
50,2,make,38,42,5356,5360,"91,92",27.0,34.0,5345.0,5352.0,,43.0,65.0,5361.0,5383.0,,,,,verb.creation,1,True
52,1,played,29,35,5535,5541,84,13.0,15.0,5519.0,5521.0,84,36.0,45.0,5542.0,5551.0,46.0,54.0,5552.0,5560.0,verb.creation,1,True
53,1,sitting,14,21,5667,5674,84,7.0,9.0,5660.0,5662.0,,22.0,27.0,5675.0,5680.0,,,,,verb.contact,1,True
54,1,thought,41,48,5836,5843,84,19.0,37.0,5814.0,5832.0,,,,,,,,,,verb.cognition,1,True
55,6,exchange,81,89,6034,6042,83,71.0,72.0,6024.0,6025.0,"84,83",90.0,96.0,6043.0,6049.0,,,,,verb.possession,1,True
56,2,agreed,37,43,6110,6116,84,0.0,9.0,6073.0,6082.0,,44.0,64.0,6117.0,6137.0,,,,,verb.communication,1,True
57,0,received,3,11,6142,6150,84,0.0,2.0,6139.0,6141.0,,12.0,25.0,6151.0,6164.0,,,,,verb.possession,1,True
59,1,added,22,27,6263,6268,83,19.0,21.0,6260.0,6262.0,84,30.0,126.0,6271.0,6367.0,,,,,verb.communication,1,True
61,0,give,11,15,6400,6404,84,7.0,10.0,6396.0,6399.0,,16.0,19.0,6405.0,6408.0,,,,,verb.possession,1,True
63,2,made,48,52,6566,6570,84,41.0,43.0,6559.0,6561.0,,53.0,71.0,6571.0,6589.0,,,,,verb.social,1,True
64,0,knew,13,17,6603,6607,84,10.0,12.0,6600.0,6602.0,"91,84",18.0,66.0,6608.0,6656.0,,,,,verb.cognition,1,True
66,1,venture,26,33,6791,6798,91,14.0,17.0,6779.0,6782.0,,,,,,,,,,verb.communication,1,True
67,3,stop,60,64,6918,6922,112,55.0,59.0,6913.0,6917.0,112,65.0,84.0,6923.0,6942.0,,,,,verb.motion,1,True
68,0,made,25,29,7008,7012,"84,77",0.0,24.0,6983.0,7007.0,115,30.0,35.0,7013.0,7018.0,,,,,verb.change,1,True
69,0,thought,19,26,7054,7061,116,8.0,18.0,7043.0,7053.0,,38.0,85.0,7073.0,7120.0,,,,,verb.cognition,1,True
71,2,played,55,61,7256,7262,84,0.0,2.0,7201.0,7203.0,84,62.0,71.0,7263.0,7272.0,72.0,80.0,7273.0,7281.0,verb.creation,1,True
