clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the youth/The youth,84,70,214,284,the youth,male,1.0,primary
the king/The king,20,47,42,89,the king,male,1.0,tertiary
the giant/The giant,449,25,45,70,the giant,male,1.0,tertiary
The old man/the old man,83,11,21,32,The old man,male,1.0,tertiary
the princes/The princes,365,5,20,25,the princes,male,1.0,tertiary
The king 's daughter/the king 's daughter,186,8,10,18,The king 's daughter,male,1.0,tertiary
the youth/The youth--his old mother,91,4,11,15,the youth's old mother,female,1.0,tertiary
the king 's daughters,40,7,8,15,the king 's daughters,male,1.0,tertiary
the three princesses,35,3,10,13,the three princesses,female,1.0,tertiary
the king/The king--his master,180,7,5,12,the king's master,male,1.0,tertiary
Hark,2,12,0,12,Hark,unknown,0.0,tertiary
The troll/the troll,158,10,2,12,The troll,male,1.0,tertiary
the princesses,52,7,4,11,the princesses,female,1.0,tertiary
the two strangers,351,1,10,11,the two strangers,group/nonbinary,1.0,tertiary
a fellow,431,3,7,10,a fellow,male,1.0,tertiary
an only son who drove his mother 's pigs to pasture every day--an only son who drove his mother 's pigs to pasture every day,76,1,8,9,an only son who drove his mother 's pigs to pasture every day's only son who drove his mother 's pigs to pasture every day,female,1.0,tertiary
an only son who drove his mother 's pigs to pasture every day's only son who drove his mother 's pigs to pasture every day--his mother,77,4,4,8,an only son who drove his mother 's pigs to pasture every day's only son who drove his mother 's pigs to pasture every day's mother,female,1.0,tertiary
the king 's three daughters,372,2,6,8,the king 's three daughters,male,1.0,tertiary
the youngest princess,340,3,5,8,the youngest princess,female,1.0,tertiary
the princess,28,3,4,7,the princess,female,1.0,tertiary
the poor youth,386,1,5,6,the poor youth,male,1.0,tertiary
two princes who also went forth to see whether fortune would be kind to them--two princes who also went forth to see whether fortune would be kind to them,68,1,5,6,two princes who also went forth to see whether fortune would be kind to them's princes who also went forth to see whether fortune would be kind to them,male,1.0,tertiary
the princes/The princes--their master,389,1,5,6,the princes's master,male,1.0,tertiary
the child,13,2,3,5,the child,female,1.0,tertiary
the old mother,95,1,3,4,the old mother,female,1.0,tertiary
the youth's old mother--her son,92,4,0,4,the youth's old mother's son,unknown,0.0,tertiary
The old woman/the old woman,17,2,2,4,The old woman,female,1.0,tertiary
God,1,4,0,4,God,unknown,0.0,tertiary
a human being,452,3,0,3,a human being,unknown,0.0,tertiary
the old gray - beard,120,1,2,3,the old gray - beard,male,1.0,tertiary
the princes/The princes--their comrade,374,1,2,3,the princes's comrade,male,1.0,tertiary
a strange - looking old woman,14,1,2,3,a strange - looking old woman,female,1.0,tertiary
the king/The king--his three daughters,59,2,1,3,the king's three daughters,group/nonbinary,1.0,tertiary
the three princesses--their guards,46,2,1,3,the three princesses's guards,group/nonbinary,1.0,tertiary
each other,115,3,0,3,each other,unknown,0.0,tertiary
women,112,1,2,3,women,female,1.0,tertiary
the young swine - herd,81,1,2,3,the young swine - herd,male,1.0,tertiary
the giant/The giant--his guest,287,2,0,2,the giant's guest,unknown,0.0,tertiary
the mother,116,1,1,2,the mother,female,1.0,tertiary
The strangers,354,1,1,2,The strangers,group/nonbinary,1.0,tertiary
the two wanderers,363,1,1,2,the two wanderers,group/nonbinary,1.0,tertiary
the handsome animal,123,1,1,2,the handsome animal,male,1.0,tertiary
the swine - herd,130,1,1,2,the swine - herd,group/nonbinary,1.0,tertiary
the old man with the gray beard,100,1,1,2,the old man with the gray beard,male,1.0,tertiary
the lovely girl,199,2,0,2,the lovely girl,female,1.0,tertiary
a lovely maiden,196,2,0,2,a lovely maiden,female,1.0,tertiary
Tear,3,2,0,2,Tear,unknown,0.0,tertiary
the youth who had given up his life for them--the youth who had given up his life for them,379,1,1,2,the youth who had given up his life for them's youth who had given up his life for them,male,1.0,tertiary
The courtiers,169,1,1,2,The courtiers,group/nonbinary,1.0,tertiary
the youth/The youth--his dog,94,1,1,2,the youth's dog,male,1.0,tertiary
the keeper of the door,403,1,1,2,the keeper of the door,male,1.0,tertiary
the royal pair,23,2,0,2,the royal pair,unknown,0.0,tertiary
the little princess,22,1,1,2,the little princess,female,1.0,tertiary
the mountain troll,19,2,0,2,the mountain troll,unknown,0.0,tertiary
the people--their king,12,1,1,2,the people's king,male,1.0,tertiary
the people,11,1,1,2,the people,group/nonbinary,1.0,tertiary
none,38,2,0,2,none,unknown,0.0,tertiary
