sentence_id,text,start,end
0,Once upon a time there was a king who went forth into the world and fetched back a beautiful queen. ,0,100
1,And after they had been married a while God gave them a little daughter. ,100,173
2,"Then there was great rejoicing in the city and throughout the country, for the people wished their king all that was good, since he was kind and just. ",173,324
3,"While the child lay in its cradle, a strange-looking old woman entered the room, and no one knew who she was nor whence she came. ",324,454
4,"The old woman spoke a verse over the child, and said that she must not be allowed out under the open sky until she were full fifteen years of age, since otherwise the mountain troll would fetch her. ",454,653
5,"When the king heard this he took her words to heart, and posted guards to watch over the little princess so that she would not get out under the open sky. ",653,808
6,"Some time afterward God gave the royal pair another little daughter, and again the whole kingdom rejoiced. ",808,915
7,"But the wise old woman once more put in an appearance, and warned the king not to let the princess out under the open sky until she were full fifteen years of age. ",915,1079
8,"And then, after a time, God gave the royal pair a third daughter. ",1079,1145
9,"This time, too, the old woman appeared, and repeated what she had already twice said. ",1145,1231
10,Then the king was much grieved; ,1231,1263
11, for he loved his children above everything in the world. ,1262,1320
12,"Therefore he gave strict orders that the three princesses were always to be kept beneath the roof of the castle, and that none were to dare transgress against this command. ",1320,1493
13,"Now a long time passed, and the king's daughters grew up and became the most beautiful maidens of whom one has ever heard tell. ",1493,1621
14,"Then war broke out and the king, their father, had to leave them. ",1621,1687
15,"One day, while he was away at war, the three princesses were sitting in the window and looking out, watching the sun shine on the little flowers in the garden. ",1687,1847
16,"And they felt a great desire to play with the lovely flowers, and begged their guards to let them go into the garden for a little while. ",1847,1984
17,"But this their guards would not allow, for they feared the king's anger. ",1984,2057
18,Yet the king's daughters pleaded so very sweetly that they could not deny their pleas and they let them have their way. ,2057,2177
19,"But the princesses did not have long to walk about, for no sooner were they beneath the open sky, than a cloud came suddenly down, and bore them off, and all attempts to regain possession of them were fruitless; ",2177,2389
20, though search was made in every direction. ,2388,2432
21,"Then the whole kingdom mourned and grieved, and one may imagine that the king was anything but happy when he returned home and learned all that had happened. ",2432,2590
22,"Yet what is done cannot be undone, and in the end they had to resign themselves to it. ",2590,2677
23,"And since the king knew of no other way to help himself, he had proclaimed throughout the kingdom that whoever would deliver his three daughters out of the power of the mountain troll should have one of them for his bride, and with her half of the kingdom. ",2677,2934
24,"When this became known in foreign lands, many youths set forth with horses and followers to seek the princesses. ",2934,3047
25,At the king's court were two princes who also went forth to see whether fortune would be kind to them. ,3047,3150
26,"They armed themselves in the best possible way with coats of mail and costly weapons, and bragged and boasted that they would not return without having done what they set out to do. ",3150,3332
27,"And now we will let the king's sons ride out over the world on their quest, while we turn to other people. ",3332,3439
28,"Far, far out in the wild wood there lived a poor widow, who had an only son who drove his mother's pigs to pasture every day. ",3439,3565
29,"And as he crossed the fields, he whittled himself a flute, and amused himself playing it. ",3565,3655
30,And he played so sweetly that he warmed the cockles of the hearts of all those who heard him. ,3655,3749
31,"Now it chanced that the young swine-herd once sat in the wood blowing his flute, while his three pigs were digging under the pine-roots. ",3749,3886
32,"And an old, old man came along, with a beard so long and so broad that it hung far below his girdle. ",3886,3987
33,"The old man had a large, powerful dog with him. ",3987,4035
34,"When the youth saw the great dog, he thought to himself: ""If a fellow had a dog like that to keep him company here in the wilderness, he might consider himself lucky."" ",4035,4203
35,"And when the old man noticed this, he began: ""That is why I have come, for I want to exchange my dog for one of your pigs."" ",4203,4327
36,"The youth was at once willing, and closed the bargain. ",4327,4382
37,"He received the great dog, and gave up the gray pig in place of it. ",4382,4450
38,Then the old man went his way. ,4450,4481
39,"But as he left he said: ""You have reason to be satisfied with our exchange, for that dog is not like other dogs. ",4481,4594
40,His name is 'Take Hold!' ,4594,4619
41,"and whatever you tell him to take hold of he will seize, even though it were the grimmest of trolls."" ",4619,4721
42,"Thereupon they parted, and the youth thought that fortune had indeed favored him. ",4721,4803
43,In the evening he called his dog and drove his pigs home. ,4803,4861
44,"But when his old mother heard that he had given away the gray pig for a dog, she was angry beyond measure, and gave her son a good drubbing. ",4861,5002
45,The youth told her to calm herself; ,5002,5038
46," but all in vain, the longer it lasted the more furious she became. ",5037,5105
47,"Then, since he did not know what else to do, he called out to his dog: ""Take hold!"" ",5105,5189
48,"At once the dog ran up, seized the old mother and held her so tightly that she could not move. ",5189,5284
49,But otherwise he did her no harm. ,5284,5318
50,"And now she had to promise her son to make the best of the matter, and then they were friends once more. ",5318,5423
51,"The following day the youth went to the wood again, with his dog and the two pigs. ",5423,5506
52,"After a time he sat down and played his flute as usual, and the dog danced to his playing with such skill, that it was nothing short of a miracle. ",5506,5653
53,"And as he was sitting there, the old man with the gray beard came out of the wood again, and with him another dog, no smaller than the first. ",5653,5795
54,"When the youth saw the handsome beast he thought to himself: ""If a fellow had that dog to keep him company here where it is so lonely, he need have no fear."" ",5795,5953
55,"When the old man noticed this, he began: ""That is why I have come, for I want to exchange my dog for one of your pigs."" ",5953,6073
56,"The youth did not lose any time, but agreed to close the bargain. ",6073,6139
57,"He received the great dog, and gave up one of his pigs in place of it. ",6139,6210
58,Then the old man went his way. ,4450,4481
59,"Yet before he left he added: ""You have reason to be well satisfied with your purchase, for this dog is not like the other dogs. ",6241,6369
60,His name is 'Tear!' ,6369,6389
61,"and if you give him something to tear, he will tear it to pieces, even though it were the grimmest of trolls."" ",6389,6500
62,Then they parted. ,6500,6518
63,But the youth was happy in the idea that he had made a capital exchange; ,6518,6591
64, although he knew that his old mother would not be content with it. ,6590,6658
65,"And when evening came, and the youth went home, his old mother was no less angry than she had been before. ",6658,6765
66,"But this time she did not venture to beat her son, because she was afraid of the great dogs. ",6765,6858
67,"Yet, as is usual, when women have scolded long enough, they stop of their own accord-and that is what happened in this case. ",6858,6983
68,The youth and his mother made peace with each other; ,6983,7036
69, though the mother thought to herself that the damage done could not well be repaired. ,7035,7122
70,On the third day the youth went into the wood again with his pig and two dogs. ,7122,7201
71,"He felt very happy, seated himself on a tree-stump and played his flute as usual. ",7201,7283
72,And the dogs danced to his playing with such skill that it was a pleasure to watch them. ,7283,7372
73,"As the youth was sitting there in peace and quiet, the old gray-beard once more came out of the wood. ",7372,7474
74,"This time he had a third dog with him, who was as large as both the others together. ",7474,7559
75,"When the youth saw the handsome animal he could not help but think: ""If a fellow had this dog to keep him company in the wilderness, he would have no cause for complaint."" ",7559,7731
76,"The old man at once began: ""That is why I have come, in order to sell my dog, for I can see you would like to have him."" ",7731,7852
77,The youth was at once willing and agreed to close the bargain. ,7852,7915
78,So he received the great dog and gave up his last pig in place of it. ,7915,7985
79,Then the old man went his way. ,4450,4481
80,"Yet before he went he said: ""You will be satisfied with your exchange, for this dog is not like other dogs. ",8016,8124
81,His name is 'Hark!' ,8124,8144
82,"and his hearing is so keen that he hears everything that happens, though it be happening many miles away. ",8144,8250
83,"He even hears the grass and the trees grow."" ",8250,8295
84,Then they parted in the friendliest spirit. ,8295,8339
85,But the youth was happy in the thought that now he need fear nothing in the world. ,8339,8422
86,"And then, when evening came on, and the swine-herd went home, his mother was very sad to think that her son had sold all they possessed. ",8422,8559
87,"But the youth told her to be of good courage, since he would see to it that they did not suffer want. ",8559,8661
88,"And when he spoke to her in such a cheerful manner, she grew content again, and decided that he had spoken in wise and manly fashion. ",8661,8795
89,"Then when day dawned the youth went hunting with his dogs, and came back at evening with as much game as he could possibly carry. ",8795,8925
90,And he continued to go hunting in this way for a time until his old mother's store-room was well provided with meat and all sorts of good things. ,8925,9071
91,"Then he bade his mother a fond farewell, called his dogs, and said he was going to wander out into the world and try his fortune. ",9071,9201
92,"And he fared forth over mountains and tangled ways, and came into the heart of a sombre forest. ",9201,9297
93,There he met the gray-beard of whom I have already told you. ,9297,9358
94,"And when he met him the youth was much pleased, and said: ""Good-day, grandfather, and thanks for the last time!"" ",9358,9471
95,"And the old man replied: ""Good-day to you, and whither away?"" ",9471,9533
96,"The youth answered: ""I am wandering out into the world to see what fortune has in store for me."" ",9533,9630
97,"Then the old man said: ""Keep right on going till you come to the royal castle, and there your fortune will take a turn."" ",9630,9751
98,And with that they parted. ,9751,9778
99,The youth followed the old man's advice and for a time wandered on straight ahead. ,9778,9861
100,"When he came to a tavern he played his flute and let his dogs dance, and was never at a lack for bed and board, and whatever else he might want. ",9861,10006
101,"After he had wandered long and far, he at length came to a great city, whose streets were filled with people. ",10006,10116
102,"The youth wondered what it all meant, and at last reached the spot where, to the sound of bell, the king's proclamation was being cried-that whoever should deliver the three princesses out of the power of the troll, would receive one of them, and half the kingdom as well. ",10116,10389
103,Now he understood what the old man had meant. ,10389,10435
104,"He called his dogs, and went to the king's castle. ",10435,10486
105,But there all had been grief and mourning since the day the king's daughters had disappeared. ,10486,10580
106,And of them all the king and queen were the most sorrowful. ,10580,10640
107,"Then the youth went to the keeper of the door, and asked him whether he might play and show his dogs before the king. ",10640,10758
108,"The courtiers were willing, for they hoped it might make him feel more cheerful. ",10758,10839
109,So he was admitted and allowed to show his tricks. ,10839,10890
110,"And when the king had heard him play, and had seen the skillful dancing of his dogs, he grew quite merry, and none had seen him as happy during all the seven long years that had passed since he had lost his daughters. ",10890,11108
111,"When the dance was over, the king asked the youth what he asked as a reward for having given him such a pleasure. ",11108,11222
112,"The youth answered: ""My lord king, I did not come to you to win gold and gear. ",11222,11301
113,"But I have another request to make: that you allow me to set out and search for your three daughters, carried away by a mountain troll."" ",11301,11438
114,"When the king heard this his thoughts once more grew gloomy, and he replied: ""You need not even think of delivering my daughters. ",11438,11568
115,"It is no child's play, and your betters have already attempted it in vain. ",11568,11643
