sentence_id,event_id,temporal_rank
0,2,0
0,7,1
0,4,2
1,0,3
3,1,4
4,3,5
4,2,6
4,1,7
7,4,8
7,2,9
4,4,10
8,1,11
12,4,12
10,3,13
16,3,14
14,2,15
17,3,16
19,0,17
19,2,18
24,5,19
29,0,20
26,2,21
29,4,22
29,5,23
29,6,24
29,8,25
29,9,26
29,13,27
30,1,28
32,0,29
32,4,30
32,1,31
35,1,32
35,0,33
33,1,34
35,2,35
36,0,36
37,0,37
39,2,38
41,1,39
42,0,40
45,5,41
45,0,42
45,7,43
46,1,44
47,2,45
46,5,46
49,0,47
49,1,48
50,2,49
50,0,50
51,1,51
53,0,52
54,0,53
56,1,54
55,1,55
56,2,56
57,3,57
57,0,58
58,1,59
59,3,60
59,1,61
59,0,62
61,0,63
62,2,64
62,0,65
63,2,66
64,3,67
65,0,68
66,1,69
65,1,70
66,3,71
67,1,72
68,0,73
69,1,74
69,2,75
69,5,76
72,0,77
74,1,78
72,1,79
77,1,80
75,0,81
78,3,82
77,2,83
87,1,84
79,2,85
90,2,86
90,3,87
90,6,88
93,3,89
105,0,90
96,4,91
106,0,92
111,8,93
111,0,94
111,5,95
111,6,96
112,1,97
112,0,98
113,0,99
116,1,100
115,1,101
118,2,102
118,3,103
119,1,104
120,4,105
119,6,106
119,3,107
120,5,108
122,4,109
122,0,110
123,0,111
123,1,112
124,1,113
124,0,114
125,3,115
129,1,116
129,0,117
130,0,118
131,3,119
131,0,120
131,4,121
133,0,122
136,3,123
137,1,124
138,1,125
138,5,126
138,2,127
139,0,128
141,2,129
141,0,130
141,4,131
142,0,132
142,4,133
144,1,134
143,1,135
145,0,136
146,2,137
146,0,138
146,3,139
146,4,140
146,5,141
146,6,142
147,0,143
147,2,144
148,0,145
149,2,146
149,1,147
148,3,148
149,4,149
150,1,150
150,2,151
152,0,152
152,1,153
153,1,154
153,0,155
153,4,156
159,3,157
160,1,158
163,0,159
171,0,160
163,2,161
172,9,162
172,8,163
171,1,164
172,3,165
172,4,166
173,1,167
