sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
1,3,wanting,75,82,127,134,,61.0,70.0,113.0,122.0,3,83.0,108.0,135.0,160.0,,,,,verb.emotion,1,True
2,0,had,4,7,165,168,3,1.0,3.0,162.0,164.0,4,8.0,19.0,169.0,180.0,,,,,verb.possession,1,True
3,3,asking,98,104,280,286,5,76.0,80.0,258.0,262.0,3,105.0,144.0,287.0,326.0,,,,,verb.communication,1,True
4,0,grew,13,17,341,345,3,10.0,12.0,338.0,340.0,"3,101",18.0,131.0,346.0,459.0,,,,,verb.change,1,True
5,7,cursed,269,275,731,737,12,260.0,263.0,722.0,725.0,"102,12",276.0,294.0,738.0,756.0,,,,,verb.communication,1,True
6,0,said,11,15,770,774,13,0.0,10.0,759.0,769.0,,18.0,49.0,777.0,808.0,,,,,verb.communication,1,True
7,7,ask,73,76,883,886,,63.0,65.0,873.0,875.0,103,77.0,83.0,887.0,893.0,,,,,verb.communication,1,True
8,3,replied,66,73,1012,1019,"1,103,106,14",1.0,63.0,947.0,1009.0,14,74.0,82.0,1020.0,1028.0,,,,,verb.communication,1,True
9,3,said,50,54,1080,1084,17,39.0,49.0,1069.0,1079.0,"107,14",57.0,138.0,1087.0,1168.0,,,,,verb.communication,1,True
11,0,grew,11,15,1289,1293,18,0.0,10.0,1278.0,1288.0,,16.0,33.0,1294.0,1311.0,,,,,verb.change,1,True
12,3,asked,91,96,1484,1489,,88.0,90.0,1481.0,1483.0,7,97.0,105.0,1490.0,1498.0,,,,,verb.communication,1,True
13,0,said,54,58,1587,1591,,1.0,51.0,1534.0,1584.0,7,59.0,62.0,1592.0,1595.0,,,,,verb.communication,1,True
14,2,said,48,52,1645,1649,23,44.0,47.0,1641.0,1644.0,,53.0,90.0,1650.0,1687.0,,,,,verb.communication,1,True
15,2,bring,58,63,1747,1752,,45.0,49.0,1734.0,1738.0,7,64.0,67.0,1753.0,1756.0,,,,,verb.motion,1,True
16,2,bring,22,27,1781,1786,2,1.0,6.0,1760.0,1765.0,,28.0,30.0,1787.0,1789.0,,,,,verb.contact,1,True
17,1,gave,29,33,1831,1835,,26.0,28.0,1828.0,1830.0,"23,7",34.0,55.0,1836.0,1857.0,,,,,verb.possession,1,True
18,2,said,34,38,1997,2001,1,31.0,33.0,1994.0,1996.0,"1,2",41.0,103.0,2004.0,2066.0,,,,,verb.communication,1,True
19,1,ride,11,15,2078,2082,1,6.0,7.0,2073.0,2074.0,,,,,,,,,,verb.motion,1,True
22,0,knew,30,34,2602,2606,"1,18",19.0,29.0,2591.0,2601.0,,35.0,42.0,2607.0,2614.0,,,,,verb.cognition,1,True
