coref_id,character_name,character_token,sentence_id,start_byte_in_sentence,end_byte_in_sentence,overlap
3,a farmer who lived in great comfort,a farmer who lived in great comfort,0,15,50,0
3,a farmer who lived in great comfort,He,1,0,2,0
3,a farmer who lived in great comfort,he,3,128,130,0
3,a farmer who lived in great comfort,he,3,27,29,0
3,a farmer who lived in great comfort,he,4,10,12,0
3,a farmer who lived in great comfort,he,4,32,34,0
3,a farmer who lived in great comfort,I,4,47,48,0
3,a farmer who lived in great comfort,his,5,20,23,1
3,a farmer who lived in great comfort,him,3,93,96,0
3,a farmer who lived in great comfort,he,2,1,3,0
3,a farmer who lived in great comfort,his,1,95,98,0
3,a farmer who lived in great comfort,he,1,41,43,0
4,no children,no children,2,8,19,0
5,other farmers at the nearest market town,other farmers at the nearest market town,3,34,74,0
5,other farmers at the nearest market town,they,3,76,80,0
101,"a child of some sort or kind , even should it only be a hedgehog","a child of some sort or kind, even should it only be a hedgehog",4,68,131,0
7,his wife,you,15,64,67,0
7,his wife,his wife,12,97,105,0
7,his wife,her,12,127,130,0
7,his wife,she,13,59,62,0
7,his wife,his wife,5,20,28,0
7,his wife,his wife,80,26,34,0
7,his wife,his wife,17,34,42,0
8,a child,him,5,193,196,0
8,a child,his,5,172,175,1
8,a child,a child,5,43,50,0
9,the little creature,the little creature,5,81,100,0
10,a fine boy,a fine boy,5,105,115,0
11,his mother,she,5,197,200,0
11,his mother,her,5,235,238,1
11,his mother,his mother,5,172,182,0
12,her husband,yourself,5,286,294,0
12,her husband,you,5,260,263,0
12,her husband,her husband,5,235,246,0
102,the child,the child,5,276,285,0
13,the farmer,I,7,0,1,0
13,the farmer,I,7,47,48,0
13,the farmer,the farmer,80,65,75,0
13,the farmer,the farmer,12,61,71,0
13,the farmer,the farmer,17,5,15,0
13,the farmer,The farmer,6,0,10,0
103,the creature,him,8,39,42,0
103,the creature,The creature,29,0,12,0
103,the creature,the creature,7,10,22,0
103,the creature,him,7,101,104,0
103,the creature,him,7,130,133,0
1,Jack/Jack my Hedgehog/Meantime Jack,he,78,116,118,0
1,Jack/Jack my Hedgehog/Meantime Jack,Jack my Hedgehog,32,25,41,0
1,Jack/Jack my Hedgehog/Meantime Jack,his,80,49,52,1
1,Jack/Jack my Hedgehog/Meantime Jack,he,73,5,7,0
