sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,major_event,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
2,0,had,4,7,165,168,3,1.0,3.0,162.0,164.0,,,,,verb.possession,True,0,subject,a farmer who lived in great comfort,1,11,12,male,1.0,tertiary
3,3,asking,98,104,280,286,5,76.0,80.0,258.0,262.0,,,,,verb.communication,True,2,subject,other farmers at the nearest market town,1,1,2,group/nonbinary,1.0,tertiary
4,0,grew,13,17,341,345,3,10.0,12.0,338.0,340.0,,,,,verb.change,True,3,subject,a farmer who lived in great comfort,1,11,12,male,1.0,tertiary
5,7,cursed,269,275,731,737,12,260.0,263.0,722.0,725.0,,,,,verb.communication,True,4,subject,a child's mother's husband,1,2,3,male,1.0,tertiary
6,0,said,11,15,770,774,13,0.0,10.0,759.0,769.0,,,,,verb.communication,True,6,subject,the farmer,4,2,6,unknown,0.0,tertiary
8,3,replied,66,73,1012,1019,1,1.0,63.0,947.0,1009.0,,,,,verb.communication,True,7,subject,Jack my Hedgehog,36,71,107,male,1.0,primary
8,3,replied,66,73,1012,1019,103,1.0,63.0,947.0,1009.0,,,,,verb.communication,True,7,subject,the creature,2,3,5,male,1.0,tertiary
8,3,replied,66,73,1012,1019,106,1.0,63.0,947.0,1009.0,,,,,verb.communication,True,7,subject,Jack my Hedgehog,1,0,1,unknown,0.0,tertiary
8,3,replied,66,73,1012,1019,14,1.0,63.0,947.0,1009.0,,,,,verb.communication,True,7,subject,the wife,1,2,3,female,1.0,tertiary
9,3,said,50,54,1080,1084,17,39.0,49.0,1069.0,1079.0,,,,,verb.communication,True,9,subject,the parson,1,0,1,unknown,0.0,tertiary
11,0,grew,11,15,1289,1293,18,0.0,10.0,1278.0,1288.0,,,,,verb.change,True,8,subject,Jack my Hedgehog's father,5,5,10,male,1.0,tertiary
14,2,said,48,52,1645,1649,23,44.0,47.0,1641.0,1644.0,,,,,verb.communication,True,12,subject,the maid,2,2,4,female,1.0,tertiary
16,2,bring,22,27,1781,1786,2,1.0,6.0,1760.0,1765.0,,,,,verb.contact,True,14,subject,Daddy,2,1,3,unknown,0.0,tertiary
18,2,said,34,38,1997,2001,1,31.0,33.0,1994.0,1996.0,,,,,verb.communication,True,16,subject,Jack my Hedgehog,36,71,107,male,1.0,primary
