sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
7,0,came,verb.motion,7,6
11,1,followed,verb.social,7,13
12,0,brought,verb.contact,13,13
15,0,accustomed,verb.change,6,6
19,1,surrounded,verb.competition,21,22
22,4,approached,verb.motion,24,6
22,4,approached,verb.motion,25,6
22,5,used,verb.consumption,6,6
32,3,dipped,verb.motion,6,6
34,0,contented,verb.consumption,33,23
34,2,caught,verb.contact,33,36
35,0,ordered,verb.communication,6,37
37,0,decided,verb.cognition,39,39
37,0,decided,verb.cognition,39,6
37,1,amuse,verb.social,39,39
37,1,amuse,verb.social,39,6
38,0,pointed,verb.communication,39,6
38,1,said,verb.communication,39,44
38,1,said,verb.communication,39,45
38,1,said,verb.communication,39,39
38,2,know,verb.cognition,39,44
38,2,know,verb.cognition,39,45
40,2,serve,verb.social,46,47
40,2,serve,verb.social,46,48
40,2,serve,verb.social,46,39
40,4,allow,verb.social,39,46
41,1,took,verb.contact,6,6
