coref_id,character_name,character_token,sentence_id,start_byte_in_sentence,end_byte_in_sentence,overlap
2,a scholar,a scholar,0,27,36,0
2,a scholar,his,0,61,64,0
6,the scholar,He,43,0,2,0
6,the scholar,his,41,38,41,0
6,the scholar,he,41,30,32,0
6,the scholar,the scholar,41,13,24,0
6,the scholar,him,38,17,20,0
6,the scholar,the scholar,37,85,96,0
6,the scholar,he,35,5,7,0
6,the scholar,his,32,98,101,0
6,the scholar,the scholar,32,79,90,0
6,the scholar,he,44,10,12,0
6,the scholar,the scholar,22,147,158,0
6,the scholar,he,16,36,38,0
6,the scholar,himself,15,33,40,0
6,the scholar,The scholar,15,0,11,0
6,the scholar,his,22,168,171,0
6,the scholar,he,45,3,5,0
6,the scholar,the scholar,3,3,14,0
6,the scholar,he,4,12,14,0
6,the scholar,his,4,32,35,0
6,the scholar,his,7,13,16,0
7,several hundred knights,several hundred knights,4,48,71,0
7,several hundred knights,They,5,0,4,0
7,several hundred knights,their,5,26,31,0
7,several hundred knights,They,6,0,4,0
7,several hundred knights,their,10,50,55,0
7,several hundred knights,They,7,0,4,0
7,several hundred knights,they,7,58,62,0
7,several hundred knights,They,11,0,4,0
7,several hundred knights,their,10,20,25,0
7,several hundred knights,They,10,0,4,0
7,several hundred knights,They,8,0,4,0
10,one,one,7,104,107,0
13,several hundred serving - men,them,13,10,14,0
13,several hundred serving - men,several hundred serving-men,11,22,49,0
13,several hundred serving - men,them,12,19,23,0
13,several hundred serving - men,These,12,0,5,0
14,hundreds of other servants,hundreds of other servants,13,20,46,0
15,other servants,other servants,13,32,46,1
19,the men,the men,16,9,16,0
21,a personage wearing a scarlet hat and garments of purple,him,20,7,10,0
21,a personage wearing a scarlet hat and garments of purple,His,21,95,98,1
21,a personage wearing a scarlet hat and garments of purple,a personage wearing a scarlet hat and garments of purple,18,15,71,0
21,a personage wearing a scarlet hat and garments of purple,He,19,0,2,0
22,an escort of several thousands,an escort of several thousands,19,21,51,0
23,a man wearing an iron helmet,himself,34,39,46,0
23,a man wearing an iron helmet,his,22,57,60,0
23,a man wearing an iron helmet,his,21,58,61,0
23,a man wearing an iron helmet,a man wearing an iron helmet,21,5,33,0
43,His Highness,His Highness,21,95,107,0
24,the one who wore the scarlet hat,the one who wore the scarlet hat,22,10,42,0
24,the one who wore the scarlet hat,he,30,21,23,0
25,a retinue of several hundred men,a retinue of several hundred men,22,85,117,0
27,A great number of guests,A great number of guests,24,0,24,0
28,Musicians,Musicians,25,0,9,0
29,dancers,dancers,25,14,21,0
30,the dancers,the dancers,27,51,62,0
33,The one with the scarlet hat,The one with the scarlet hat,34,0,28,0
36,baker,baker,34,117,122,0
37,the head cook,the head cook,35,16,29,0
39,the wearer of the scarlet hat,his,37,42,45,0
39,the wearer of the scarlet hat,the wearer of the scarlet hat,37,9,38,0
39,the wearer of the scarlet hat,I,40,76,77,0
39,the wearer of the scarlet hat,my,40,62,64,1
39,the wearer of the scarlet hat,he,38,3,5,0
39,the wearer of the scarlet hat,me,40,38,40,0
39,the wearer of the scarlet hat,I,38,123,124,0
39,the wearer of the scarlet hat,I,38,32,33,0
39,the wearer of the scarlet hat,himself,37,74,81,0
44,the saints,the saints,38,88,98,0
45,wise men,wise men,38,103,111,0
46,Yonder scholar,he,39,68,70,0
46,Yonder scholar,he,40,3,5,0
46,Yonder scholar,his,40,20,23,0
46,Yonder scholar,his,39,22,25,0
46,Yonder scholar,Yonder scholar,39,0,14,0
46,Yonder scholar,him,40,90,93,0
46,Yonder scholar,his,39,50,53,0
47,one of my officials,one of my officials,40,55,74,0
48,my officials,my officials,40,62,74,1
