sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"He went to the king and begged to be taken into service as a shepherd, and all called him ""Sheep-Peter."" ",went,AFTER,"While he was herding his sheep, he used to amuse himself with his crossbow. ",herding,1,2,0,1
"While he was herding his sheep, he used to amuse himself with his crossbow. ",herding,BEFORE,"One day he saw a crane sitting in an oak-tree, and wanted to shoot her. ",wanted,2,3,1,2
"One day he saw a crane sitting in an oak-tree, and wanted to shoot her. ",wanted,BEFORE,"The crane, however, hopped down further and further, and at last settled in the lowest branches. ",settled,3,4,2,1
"The crane, however, hopped down further and further, and at last settled in the lowest branches. ",settled,BEFORE,"Then she said: ""If you promise not to shoot me, I will help you whenever you are in trouble. ",shoot,4,5,1,2
"Then she said: ""If you promise not to shoot me, I will help you whenever you are in trouble. ",shoot,BEFORE,At length war broke out and the king had to take the field. ,take,5,8,2,2
At length war broke out and the king had to take the field. ,take,BEFORE,Then Sheep-Peter came to the king and asked whether he might not be allowed to go along to war. ,came,8,9,2,0
Then Sheep-Peter came to the king and asked whether he might not be allowed to go along to war. ,came,BEFORE,"They gave him an old nag to ride, and he rode into a swamp along the highway, and there the horse died. ",rode,9,10,0,2
"They gave him an old nag to ride, and he rode into a swamp along the highway, and there the horse died. ",rode,BEFORE,So he sat down and clicked with his tongue; ,clicked,10,11,2,1
So he sat down and clicked with his tongue; ,clicked,BEFORE, while the youth pretended to feel sad. ,pretended,11,14,1,0
 while the youth pretended to feel sad. ,pretended,BEFORE,"When the people had all passed by, the youth went to the oak in which the Queen Crane dwelt. ",went,14,15,0,2
"When the people had all passed by, the youth went to the oak in which the Queen Crane dwelt. ",went,BEFORE,"Here he was given a black steed, a suit of brazen armor, and a silver sword. ",given,15,16,2,1
"Here he was given a black steed, a suit of brazen armor, and a silver sword. ",given,BEFORE,Thus he rode to battle and got there as quickly as he could wish. ,rode,16,17,1,0
Thus he rode to battle and got there as quickly as he could wish. ,rode,BEFORE,"Then he said: ""God aid me, and Queen Crane stay by me, and I will succeed!"" ",aid,17,18,0,1
"Then he said: ""God aid me, and Queen Crane stay by me, and I will succeed!"" ",aid,BEFORE,With that he killed all the enemy and rode away again. ,killed,18,19,1,0
With that he killed all the enemy and rode away again. ,killed,BEFORE,"But the king thought that an angel had come to help him, and wanted to hold him back. ",wanted,19,20,0,4
"But the king thought that an angel had come to help him, and wanted to hold him back. ",wanted,BEFORE,"The youth, however, rode quickly back to the oak, took off his armor, went down to the swamp, and once more began to click to his horse. ",rode,20,21,4,0
