clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the youth/The youth,17,15,101,116,the youth,male,1.0,primary
Sheep - Peter/Peter,0,21,38,59,Sheep - Peter,male,1.0,secondary
the king/The king,4,27,6,33,the king,male,1.0,tertiary
The princess/the princess,68,11,12,23,The princess,female,1.0,tertiary
"a poor , poor boy",3,1,18,19,"a poor , poor boy",male,1.0,tertiary
the Queen Crane/Queen Crane,1,16,1,17,the Queen Crane,female,1.0,tertiary
the meer - woman,71,11,3,14,the meer - woman,female,1.0,tertiary
the people,18,5,4,9,the people,group/nonbinary,1.0,tertiary
all three,134,2,5,7,all three,group/nonbinary,1.0,tertiary
three princesses,62,1,4,5,three princesses,female,1.0,tertiary
the king/The king--his youngest daughter,121,1,3,4,the king's youngest daughter,female,1.0,tertiary
the youngest princess,103,3,1,4,the youngest princess,female,1.0,tertiary
a count,99,1,3,4,a count,male,1.0,tertiary
an angel from heaven,41,3,0,3,an angel from heaven,unknown,0.0,tertiary
the herdsman,143,1,2,3,the herdsman,male,1.0,tertiary
the two sham heroes,157,1,2,3,the two sham heroes,group/nonbinary,1.0,tertiary
the enemy,39,3,0,3,the enemy,unknown,0.0,tertiary
all of the enemy,38,3,0,3,all of the enemy,unknown,0.0,tertiary
God,2,3,0,3,God,unknown,0.0,tertiary
an angel,23,3,0,3,an angel,unknown,0.0,tertiary
all the enemy,21,3,0,3,all the enemy,unknown,0.0,tertiary
the on - lookers,77,2,0,2,the on - lookers,unknown,0.0,tertiary
all three of them--all three of them,126,1,1,2,all three of them's three of them,group/nonbinary,1.0,tertiary
the count,167,2,0,2,the count,unknown,0.0,tertiary
the soldiers,44,1,1,2,the soldiers,unknown,0.0,tertiary
the people who rode by,16,1,1,2,the people who rode by,group/nonbinary,1.0,tertiary
the second princess,81,2,0,2,the second princess,female,1.0,tertiary
a nobleman,78,1,1,2,a nobleman,male,1.0,tertiary
the princesses,112,2,0,2,the princesses,female,1.0,tertiary
Many people,72,1,1,2,Many people,group/nonbinary,1.0,tertiary
a wife,65,1,0,1,a wife,female,1.0,tertiary
the other suitors,152,1,0,1,the other suitors,unknown,0.0,tertiary
the shepherd,151,1,0,1,the shepherd,unknown,0.0,tertiary
the other princesses,147,1,0,1,the other princesses,female,1.0,tertiary
a shepherd,5,1,0,1,a shepherd,unknown,0.0,tertiary
The crane,8,1,0,1,The crane,unknown,0.0,tertiary
a rascal,169,1,0,1,a rascal,unknown,0.0,tertiary
A thief,168,1,0,1,A thief,unknown,0.0,tertiary
a marksman,129,1,0,1,a marksman,unknown,0.0,tertiary
the nag,51,1,0,1,the nag,unknown,0.0,tertiary
the court gentleman,125,1,0,1,the court gentleman,male,1.0,tertiary
an old nag to ride,13,1,0,1,an old nag to ride,unknown,0.0,tertiary
the oldest princess,66,1,0,1,the oldest princess,female,1.0,tertiary
the people who rode past,52,1,0,1,the people who rode past,unknown,0.0,tertiary
the second,118,1,0,1,the second,unknown,0.0,tertiary
The gentleman from court,166,1,0,1,The gentleman from court,male,1.0,tertiary
the oldest,117,1,0,1,the oldest,unknown,0.0,tertiary
the three each,116,1,0,1,the three each,unknown,0.0,tertiary
the king/The king--his daughters,115,1,0,1,the king's daughters,unknown,0.0,tertiary
the people passed by,60,1,0,1,the people passed by,unknown,0.0,tertiary
the deliverers of the princesses,111,1,0,1,the deliverers of the princesses,female,1.0,tertiary
three meer - women,63,1,0,1,three meer - women,female,1.0,tertiary
the Queen Crane,20,1,0,1,the Queen Crane,female,1.0,tertiary
The great lords,93,1,0,1,The great lords,unknown,0.0,tertiary
the third,119,1,0,1,the third,unknown,0.0,tertiary
