coref_id,character_name,character_token,sentence_id,start_byte_in_sentence,end_byte_in_sentence,overlap
3,"a poor , poor boy","a poor, poor boy",0,27,43,0
3,"a poor , poor boy",his,2,62,65,0
3,"a poor , poor boy",he,9,52,54,0
3,"a poor , poor boy",He,1,0,2,0
3,"a poor , poor boy",You,6,0,3,0
3,"a poor , poor boy",he,10,38,40,0
3,"a poor , poor boy",he,11,3,5,0
3,"a poor , poor boy",him,1,86,89,0
3,"a poor , poor boy",he,2,6,8,0
3,"a poor , poor boy",you,5,73,76,0
3,"a poor , poor boy",you,5,19,22,0
3,"a poor , poor boy",his,2,21,24,0
3,"a poor , poor boy",his,11,32,35,0
3,"a poor , poor boy",him,13,48,51,0
3,"a poor , poor boy",he,3,8,10,0
3,"a poor , poor boy",he,2,32,34,0
3,"a poor , poor boy",himself,2,49,56,0
3,"a poor , poor boy",you,5,60,63,0
3,"a poor , poor boy",him,10,10,13,0
4,the king,the king,105,16,24,0
4,the king,the king,20,4,12,0
4,the king,the king,117,5,13,0
4,the king,the king,130,9,17,0
4,the king,The king,51,0,8,0
4,the king,he,130,28,30,0
4,the king,the king,1,11,19,0
4,the king,the king,54,4,12,0
4,the king,the king,55,3,11,0
4,the king,the king,9,25,33,0
4,the king,the king,128,6,14,0
4,the king,the king,8,28,36,0
4,the king,the king,113,31,39,0
4,the king,he,114,4,6,0
4,the king,the king,24,18,26,0
4,the king,the king,131,88,96,0
4,the king,the king,53,7,15,0
4,the king,the king,99,5,13,0
4,the king,the king,121,4,12,0
4,the king,the king,38,5,13,0
4,the king,the king,119,60,68,0
4,the king,the king,119,26,34,0
4,the king,the king,125,10,18,0
4,the king,the king,123,64,72,0
4,the king,The king,96,0,8,0
4,the king,his,35,22,25,0
4,the king,the king,91,10,18,0
4,the king,The king,43,0,8,0
4,the king,his,91,25,28,1
4,the king,he,94,5,7,0
4,the king,the king,35,4,12,0
4,the king,the king,93,5,13,0
4,the king,his,93,34,37,1
5,a shepherd,a shepherd,1,59,69,0
6,all,all,1,75,78,0
0,Sheep - Peter/Peter,he,110,32,34,0
0,Sheep - Peter/Peter,he,59,10,12,0
0,Sheep - Peter/Peter,I,124,24,25,0
0,Sheep - Peter/Peter,him,125,37,40,0
0,Sheep - Peter/Peter,you,125,66,69,0
0,Sheep - Peter/Peter,Peter,126,5,10,0
0,Sheep - Peter/Peter,I,126,40,41,0
