sentence_id,text,start,end
0,"Once upon a time when wishes came true there was a king's son who was enchanted by an old witch, so that he was obliged to sit in a large iron stove in a wood. ",0,160
1,"There he lived for many years, and no one could free him. ",160,218
2,At last a king's daughter came into the wood; ,218,264
3," she had lost her way, and could not find her father's kingdom again. ",263,333
4,"She had been wandering round and round for nine days, and she came at last to the iron case. ",333,426
5,"A voice came from within and asked her, 'Where do you come from, and where do you want to go?' ",426,521
6,"She answered, 'I have lost my way to my father's kingdom, and I shall never get home again.' ",521,614
7,"Then the voice from the iron stove said, 'I will help you to find your home again, and that in a very short time, if you will promise to do what I ask you. ",614,770
8,"I am a greater prince than you are a princess, and I will marry you.' ",770,840
9,"Then she grew frightened, and thought, 'What can a young lassie do with an iron stove?' ",840,928
10,"But as she wanted very much to go home to her father, she promised to do what he wished. ",928,1017
11,"He said, 'You must come again, and bring a knife with you to scrape a hole in the iron.' ",1017,1106
12,"Then he gave her someone for a guide, who walked near her and said nothing, but he brought her in two hours to her house. ",1106,1228
13,"There was great joy in the castle when the Princess came back, and the old King fell on her neck and kissed her. ",1228,1341
14,"But she was very much troubled, and said, 'Dear father, listen to what has befallen me! ",1341,1429
15,"I should never have come home again out of the great wild wood if I had not come to an iron stove, to whom I have had to promise that I will go back to free him and marry him!' ",1429,1606
16,"The old King was so frightened that he nearly fainted, for she was his only daughter. ",1606,1692
17,"So they consulted together, and determined that the miller's daughter, who was very beautiful, should take her place. ",1692,1810
18,"They took her there, gave her a knife, and said she must scrape at the iron stove. ",1810,1893
19,"She scraped for twenty-four hours, but did not make the least impression. ",1893,1967
20,"When the day broke, a voice called from the iron stove, 'It seems to me that it is day outside.' ",1967,2064
21,"Then she answered, 'It seems so to me; ",2064,2103
22, I think I hear my father's mill rattling.' ,2102,2146
23,'So you are a miller's daughter! ,2146,2179
24,"Then go away at once, and tell the King's daughter to come.' ",2179,2240
25,"Then she went away, and told the old King that the thing inside the iron stove would not have her, but wanted the Princess. ",2240,2364
26,"The old King was frightened, and his daughter wept. ",2364,2416
27,"But they had a swineherd's daughter who was even more beautiful than the miller's daughter, and they gave her a piece of gold to go to the iron stove instead of the Princess. ",2416,2591
28,"Then she was taken out, and had to scrape for four-and-twenty hours, but she could make no impression. ",2591,2694
29,"As soon as the day broke the voice from the stove called out, 'It seems to be daylight outside.' ",2694,2791
30,"Then she answered, 'It seems so to me too; ",2791,2834
31, I think I hear my father blowing his horn.' ,2833,2878
