coref_id,character_name,character_token,sentence_id,start_byte_in_sentence,end_byte_in_sentence,overlap
7,a little Princess,a little Princess,0,27,44,0
7,a little Princess,her,3,17,20,0
7,a little Princess,she,2,30,33,0
7,a little Princess,Her,3,0,3,1
7,a little Princess,She,1,0,3,0
7,a little Princess,her,2,9,12,1
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,she,172,14,17,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,she,164,4,7,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,Princess Gold-Tree,242,0,18,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,she,163,74,77,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,her,107,106,109,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,Princess Gold-Tree,255,7,25,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,Princess Gold-Tree,163,14,32,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,her,32,38,41,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,dear Gold-Tree,134,71,85,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,She,32,0,3,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,she,31,77,80,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,her,31,45,48,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,Princess Gold-Tree,31,20,38,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,Her,102,0,3,1
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,your,135,14,18,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,Princess Gold-Tree,11,23,41,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,Princess Gold-Tree,101,20,38,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,her,31,103,106,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,Princess Gold-Tree,171,12,30,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,she,164,20,23,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,She,172,0,3,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,Gold-Tree,0,51,60,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,Princess Gold-Tree,201,4,22,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,Gold-Tree,199,4,13,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,Princess Gold-Tree,192,44,62,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,Gold-Tree,183,26,35,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,Princess Gold-Tree,178,94,112,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,her,104,21,24,1
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,you,175,53,56,0
2,Gold - Tree/Princess Gold - Tree/dear Gold - Tree/the trembling Gold - Tree,her,171,38,41,0
