sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
2,0,said,0,4,62,66,,,,,,4,5.0,17.0,67.0,79.0,,,,,verb.communication,1,True
5,0,meant,3,8,176,181,4,0.0,2.0,173.0,175.0,,9.0,40.0,182.0,213.0,,,,,verb.communication,1,True
6,2,blink,20,25,235,240,4,17.0,19.0,232.0,234.0,,,,,,,,,,verb.body,1,True
8,1,had,48,51,418,421,4,45.0,47.0,415.0,417.0,,52.0,57.0,422.0,427.0,58.0,65.0,428.0,435.0,verb.possession,1,True
9,2,greeted,60,67,497,504,4,0.0,2.0,437.0,439.0,,68.0,115.0,505.0,552.0,,,,,verb.social,1,True
12,1,meant,31,36,728,733,4,28.0,30.0,725.0,727.0,,37.0,64.0,734.0,761.0,,,,,verb.communication,1,True
13,1,become,8,14,771,777,4,1.0,2.0,764.0,765.0,,15.0,46.0,778.0,809.0,,,,,verb.change,1,True
14,0,hope,2,6,813,817,4,0.0,1.0,811.0,812.0,,7.0,35.0,818.0,846.0,37.0,72.0,848.0,883.0,verb.emotion,1,True
15,0,wish,2,6,887,891,4,0.0,1.0,885.0,886.0,"4,64",7.0,13.0,892.0,898.0,,,,,verb.emotion,1,True
16,1,move,27,31,987,991,4,0.0,1.0,960.0,961.0,,32.0,37.0,992.0,997.0,,,,,verb.motion,1,True
17,3,saw,63,66,1062,1065,4,61.0,62.0,1060.0,1061.0,5,67.0,81.0,1066.0,1080.0,,,,,verb.perception,1,True
18,1,know,31,35,1112,1116,4,23.0,24.0,1104.0,1105.0,,36.0,46.0,1117.0,1127.0,,,,,verb.cognition,1,True
20,0,barked,0,6,1141,1147,,,,,,7,7.0,23.0,1148.0,1164.0,,,,,verb.communication,1,True
21,2,bark,35,39,1200,1204,7,1.0,3.0,1166.0,1168.0,,,,,,,,,,verb.creation,1,True
23,2,run,32,35,1334,1337,4,25.0,28.0,1327.0,1330.0,,,,,,,,,,verb.motion,1,True
24,0,saw,2,5,1341,1344,7,0.0,1.0,1339.0,1340.0,"66,4",6.0,10.0,1345.0,1349.0,11.0,22.0,1350.0,1361.0,verb.perception,1,True
26,2,said,37,41,1493,1497,"4,68",1.0,34.0,1457.0,1490.0,4,42.0,54.0,1498.0,1510.0,,,,,verb.communication,1,True
27,2,run,39,42,1551,1554,4,33.0,35.0,1545.0,1547.0,,,,,,,,,,verb.motion,1,True
28,0,meant,3,8,1560,1565,4,0.0,2.0,1557.0,1559.0,,9.0,17.0,1566.0,1574.0,,,,,verb.communication,1,True
29,2,saw,44,47,1620,1623,4,42.0,43.0,1618.0,1619.0,,48.0,50.0,1624.0,1626.0,51.0,75.0,1627.0,1651.0,verb.perception,1,True
30,1,said,36,40,1723,1727,4,1.0,33.0,1688.0,1720.0,9,41.0,53.0,1728.0,1740.0,,,,,verb.communication,1,True
31,2,made,30,34,1772,1776,4,6.0,9.0,1748.0,1751.0,,,,,,,,,,verb.creation,1,True
32,0,see,14,17,1792,1795,4,0.0,9.0,1778.0,1787.0,,,,,,,,,,verb.perception,1,True
33,0,saw,21,24,1835,1838,4,17.0,20.0,1831.0,1834.0,,25.0,30.0,1839.0,1844.0,,,,,verb.perception,1,True
34,3,teach,54,59,1932,1937,66,0.0,2.0,1878.0,1880.0,4,60.0,63.0,1938.0,1941.0,,,,,verb.communication,1,True
36,0,feel,3,7,2009,2013,9,1.0,2.0,2007.0,2008.0,9,8.0,50.0,2014.0,2056.0,,,,,verb.emotion,1,True
38,2,said,26,30,2127,2131,"66,4",1.0,23.0,2102.0,2124.0,4,31.0,43.0,2132.0,2144.0,,,,,verb.communication,1,True
39,2,speaking,32,40,2177,2185,66,26.0,28.0,2171.0,2173.0,,41.0,64.0,2186.0,2209.0,,,,,verb.communication,1,True
40,2,calls,63,68,2274,2279,66,60.0,62.0,2271.0,2273.0,,69.0,71.0,2280.0,2282.0,,,,,verb.communication,1,True
41,0,know,2,6,2304,2308,4,0.0,1.0,2302.0,2303.0,,7.0,11.0,2309.0,2313.0,12.0,23.0,2314.0,2325.0,verb.cognition,1,True
43,0,barked,0,6,2339,2345,,,,,,9,7.0,19.0,2346.0,2358.0,,,,,verb.communication,1,True
50,0,waved,17,22,2942,2947,14,0.0,16.0,2925.0,2941.0,,23.0,34.0,2948.0,2959.0,,,,,verb.contact,1,True
53,0,exclaimed,0,9,3135,3144,,,,,,"16,15",10.0,63.0,3145.0,3198.0,,,,,verb.communication,1,True
55,3,shining,69,76,3337,3344,15,60.0,68.0,3328.0,3336.0,,,,,,,,,,verb.body,1,True
