sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
said the Snow-man. ,said,AFTER,"He meant the sun, which was just setting. ",meant,2,5,0,0
"He meant the sun, which was just setting. ",meant,BEFORE,"'It sha'n't make me blink, though, and I shall keep quite cool and collected.' ",make,5,6,0,1
"'It sha'n't make me blink, though, and I shall keep quite cool and collected.' ",make,BEFORE,"'It sha'n't make me blink, though, and I shall keep quite cool and collected.' ",blink,6,6,1,2
"'It sha'n't make me blink, though, and I shall keep quite cool and collected.' ",blink,AFTER," his mouth consisted of an old rake, so that he had teeth as well. ",had,6,8,2,1
" his mouth consisted of an old rake, so that he had teeth as well. ",had,BEFORE,"He was born amidst the shouts and laughter of the boys, and greeted by the jingling bells and cracking whips of the sledges. ",born,8,9,1,1
"He was born amidst the shouts and laughter of the boys, and greeted by the jingling bells and cracking whips of the sledges. ",born,BEFORE,"He was born amidst the shouts and laughter of the boys, and greeted by the jingling bells and cracking whips of the sledges. ",greeted,9,9,1,2
"He was born amidst the shouts and laughter of the boys, and greeted by the jingling bells and cracking whips of the sledges. ",greeted,BEFORE,"said the Snow-man, by which he meant the sun was appearing again. ",said,9,12,2,0
"said the Snow-man, by which he meant the sun was appearing again. ",said,AFTER,"said the Snow-man, by which he meant the sun was appearing again. ",meant,12,12,0,1
"said the Snow-man, by which he meant the sun was appearing again. ",meant,AFTER,'I have become quite accustomed to its glaring. ,become,12,13,1,1
'I have become quite accustomed to its glaring. ,become,BEFORE,"I hope it will hang there and shine, so that I may be able to see myself. ",hope,13,14,1,0
"I hope it will hang there and shine, so that I may be able to see myself. ",hope,BEFORE,"I hope it will hang there and shine, so that I may be able to see myself. ",see,14,14,0,6
"I hope it will hang there and shine, so that I may be able to see myself. ",see,BEFORE,"I wish I knew, though, how one ought to see about changing one's position. ",wish,14,15,6,0
"I wish I knew, though, how one ought to see about changing one's position. ",wish,BEFORE,"I wish I knew, though, how one ought to see about changing one's position. ",knew,15,15,0,1
"I wish I knew, though, how one ought to see about changing one's position. ",knew,BEFORE,"I wish I knew, though, how one ought to see about changing one's position. ",see,15,15,1,3
"I wish I knew, though, how one ought to see about changing one's position. ",see,BEFORE,I should very much like to move about. ,move,15,16,3,1
I should very much like to move about. ,move,BEFORE,"If I only could, I would glide up and down the ice there, as I saw the boys doing; ",glide,16,17,1,2
"If I only could, I would glide up and down the ice there, as I saw the boys doing; ",glide,AFTER,"If I only could, I would glide up and down the ice there, as I saw the boys doing; ",saw,17,17,2,3
"If I only could, I would glide up and down the ice there, as I saw the boys doing; ",saw,AFTER,"If I only could, I would glide up and down the ice there, as I saw the boys doing; ",doing,17,17,3,4
"If I only could, I would glide up and down the ice there, as I saw the boys doing; ",doing,BEFORE," but somehow or other, I don't know how to run.' ",know,17,18,4,1
" but somehow or other, I don't know how to run.' ",know,BEFORE," but somehow or other, I don't know how to run.' ",run,18,18,1,2
" but somehow or other, I don't know how to run.' ",run,BEFORE,barked the old yard-dog; ,barked,18,20,2,0
barked the old yard-dog; ,barked,BEFORE, he was rather hoarse and couldn't bark very well. ,bark,20,21,0,2
 he was rather hoarse and couldn't bark very well. ,bark,BEFORE,'The sun will soon teach you to run! ,teach,21,23,2,1
'The sun will soon teach you to run! ,teach,AFTER,'The sun will soon teach you to run! ,run,23,23,1,2
'The sun will soon teach you to run! ,run,AFTER,"I saw that last winter with your predecessor, and farther back still with his predecessors! ",saw,23,24,2,0
