sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
2,7,holds,317,322,636,641,48,314.0,316.0,633.0,635.0,,323.0,332.0,642.0,651.0,333.0,389.0,652.0,708.0,verb.emotion,1
2,14,descended,567,576,886,895,53,484.0,551.0,803.0,870.0,,,,,,,,,,verb.social,1
3,1,explains,56,64,953,961,,9.0,49.0,906.0,946.0,27,65.0,164.0,962.0,1061.0,,,,,verb.communication,1
3,3,changed,95,102,992,999,,69.0,90.0,966.0,987.0,27,103.0,136.0,1000.0,1033.0,138.0,164.0,1035.0,1061.0,verb.change,1
6,2,noticed,102,109,1396,1403,"60,58",91.0,101.0,1385.0,1395.0,58,121.0,157.0,1415.0,1451.0,,,,,verb.perception,1
6,3,gave,129,133,1423,1427,58,126.0,128.0,1420.0,1422.0,,134.0,157.0,1428.0,1451.0,,,,,verb.possession,1
6,4,loved,166,171,1460,1465,60,163.0,165.0,1457.0,1459.0,58,172.0,175.0,1466.0,1469.0,176.0,211.0,1470.0,1505.0,verb.emotion,1
7,3,considered,94,104,1601,1611,,,,,,"66,30,68,63,67,31",105.0,261.0,1612.0,1768.0,,,,,verb.cognition,1
7,5,reached,113,120,1620,1627,62,84.0,89.0,1591.0,1596.0,63,121.0,133.0,1628.0,1640.0,134.0,150.0,1641.0,1657.0,verb.motion,1
7,7,troubled,182,190,1689,1697,,163.0,172.0,1670.0,1679.0,"66,30,68,31,67",191.0,261.0,1698.0,1768.0,,,,,verb.emotion,1
8,0,seemed,13,19,1783,1789,,,,,,70,20.0,108.0,1790.0,1878.0,,,,,verb.perception,1
8,1,delight,23,30,1793,1800,69,0.0,12.0,1770.0,1782.0,70,31.0,108.0,1801.0,1878.0,,,,,verb.emotion,1
8,2,rebelling,34,43,1804,1813,,,,,,70,44.0,60.0,1814.0,1830.0,,,,,verb.social,1
9,0,ordered,19,26,1899,1906,32,8.0,18.0,1888.0,1898.0,"32,71,72",27.0,49.0,1907.0,1929.0,,,,,verb.communication,1
