clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The Prince/the Prince,92,32,204,236,The Prince,male,1.0,primary
Yamato/Prince Yamato/Yamato Take/the Prince Yamato Take/the brave Prince Yamato/Prince Yamato Take,29,27,125,152,Yamato,male,1.0,secondary
Ototachibana/the faithful Ototachibana/the Princess Ototachibana,34,11,29,40,Ototachibana,female,1.0,tertiary
Idzumo Takeru/Takeru,31,10,19,29,Idzumo Takeru,male,1.0,tertiary
Yamato/Prince Yamato/Yamato Take/the Prince Yamato Take/the brave Prince Yamato/Prince Yamato Take--his aunt,82,8,18,26,Yamato's aunt,female,1.0,tertiary
the King/The King,70,15,10,25,the King,male,1.0,tertiary
the faithful Ototachibana,267,1,22,23,the faithful Ototachibana,female,1.0,tertiary
The two chiefs Kumaso and Takeru,120,1,16,17,The two chiefs Kumaso and Takeru,group/nonbinary,1.0,tertiary
Kumaso,30,6,9,15,Kumaso,male,1.0,tertiary
The young Prince/the young Prince,90,3,10,13,The young Prince,male,1.0,tertiary
The Prince/the Prince--his wife/His wife,111,5,7,12,The Prince's wife,female,1.0,tertiary
the faithful Ototachibana--her husband,272,3,9,12,the faithful Ototachibana's husband,male,1.0,tertiary
the brigand/The brigand,138,4,7,11,the brigand,male,1.0,tertiary
the robber/The robber,169,2,8,10,the robber,male,1.0,tertiary
This Prince--his father,60,6,3,9,This Prince's father,male,1.0,tertiary
The governor/the governor,232,6,2,8,The governor,male,1.0,tertiary
the Princess Miyadzu,38,3,5,8,the Princess Miyadzu,female,1.0,tertiary
This Prince,58,1,7,8,This Prince,male,1.0,tertiary
priestess of the shrine,364,1,4,5,priestess of the shrine,female,1.0,tertiary
the rebel,146,4,1,5,the rebel,male,1.0,tertiary
The Prince/the Prince--his men,109,4,1,5,The Prince's men,male,1.0,tertiary
the brigands,72,2,2,4,the brigands,group/nonbinary,1.0,tertiary
a beautiful woman,130,2,2,4,a beautiful woman,female,1.0,tertiary
Murakumo,27,4,0,4,Murakumo,unknown,0.0,tertiary
the Ainu race,188,1,3,4,the Ainu race,group/nonbinary,1.0,tertiary
the dying man,147,1,3,4,the dying man,male,1.0,tertiary
the men,195,2,1,3,the men,male,1.0,tertiary
The terrified crew,305,1,2,3,The terrified crew,group/nonbinary,1.0,tertiary
The Prince/the Prince--his sunburnt wife,276,1,2,3,The Prince's sunburnt wife,female,1.0,tertiary
Amaterasu,26,3,0,3,Amaterasu,unknown,0.0,tertiary
Azuma,42,2,1,3,Azuma,unknown,0.0,tertiary
the Emperor,48,1,2,3,the Emperor,male,1.0,tertiary
the rebel--his enemy,163,3,0,3,the rebel's enemy,unknown,0.0,tertiary
the Princess Ototachibana,112,1,2,3,the Princess Ototachibana,female,1.0,tertiary
"the Sun Goddess of Ise , who controls the wind and all the elements and insures the safety of all who pray to her in the hour of danger--the Sun Goddess of Ise , who controls the wind and all the elements and insures the safety of all who pray to her in the hour of danger",255,1,1,2,"the Sun Goddess of Ise , who controls the wind and all the elements and insures the safety of all who pray to her in the hour of danger's Sun Goddess of Ise , who controls the wind and all the elements and insures the safety of all who pray to her in the hour of danger",female,1.0,tertiary
The Prince/the Prince--my enemies,374,1,1,2,The Prince's enemies,group/nonbinary,1.0,tertiary
The Prince/the Prince--his army,107,2,0,2,The Prince's army,unknown,0.0,tertiary
all rebels,386,2,0,2,all rebels,unknown,0.0,tertiary
King Keiko,32,1,1,2,King Keiko,male,1.0,tertiary
my wife,324,2,0,2,my wife,female,1.0,tertiary
the women,349,1,1,2,the women,female,1.0,tertiary
the people,180,2,0,2,the people,unknown,0.0,tertiary
the King/The King--his son,186,2,0,2,the King's son,unknown,0.0,tertiary
a wicked monster,412,1,1,2,a wicked monster,male,1.0,tertiary
