sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
3,3,asked,verb.communication,6.0,6.0
3,3,asked,verb.communication,6.0,0.0
3,3,asked,verb.communication,6.0,10.0
3,9,give,verb.possession,6.0,10.0
3,11,fetch,verb.possession,10.0,0.0
4,1,trust,verb.cognition,10.0,10.0
5,1,give,verb.possession,6.0,10.0
6,4,believe,verb.cognition,6.0,14.0
7,0,took,verb.cognition,10.0,13.0
8,1,took,verb.contact,10.0,0.0
8,2,carried,verb.contact,10.0,0.0
8,3,sat,verb.contact,10.0,13.0
8,3,sat,verb.contact,10.0,0.0
10,0,moved,verb.motion,0.0,6.0
10,1,looked,verb.perception,0.0,6.0
10,2,lost,verb.possession,6.0,6.0
11,0,begged,verb.communication,6.0,1.0
11,0,begged,verb.communication,6.0,5.0
11,0,begged,verb.communication,6.0,14.0
11,0,begged,verb.communication,6.0,6.0
11,1,deliver,verb.contact,14.0,5.0
11,1,deliver,verb.contact,14.0,6.0
12,1,give,verb.possession,6.0,14.0
12,3,carry,verb.contact,14.0,21.0
13,0,had,verb.perception,6.0,14.0
13,1,tell,verb.communication,6.0,14.0
13,2,took,verb.possession,14.0,0.0
13,3,dragged,verb.contact,14.0,0.0
14,0,tried,verb.social,14.0,0.0
14,0,tried,verb.social,14.0,14.0
14,1,set,verb.contact,14.0,0.0
14,3,found,verb.possession,14.0,0.0
14,6,let,verb.social,0.0,14.0
16,0,said,verb.communication,14.0,0.0
16,0,said,verb.communication,14.0,14.0
17,0,said,verb.communication,0.0,2.0
17,0,said,verb.communication,0.0,0.0
17,0,said,verb.communication,0.0,14.0
17,2,let,verb.social,0.0,14.0
17,4,promise,verb.communication,14.0,2.0
17,4,promise,verb.communication,14.0,0.0
17,4,promise,verb.communication,14.0,14.0
17,7,ask,verb.communication,14.0,2.0
17,7,ask,verb.communication,14.0,0.0
17,7,ask,verb.communication,14.0,14.0
17,9,forgive,verb.communication,14.0,0.0
18,0,promised,verb.communication,14.0,0.0
18,1,do,verb.social,14.0,0.0
18,3,released,verb.possession,0.0,14.0
20,3,promised,verb.communication,14.0,2.0
20,3,promised,verb.communication,14.0,0.0
20,5,forgive,verb.communication,0.0,0.0
21,4,forgiven,verb.communication,1.0,0.0
21,5,forgive,verb.communication,25.0,0.0
22,1,asked,verb.communication,0.0,25.0
23,1,forgiven,verb.communication,1.0,14.0
23,3,forgive,verb.communication,25.0,14.0
24,0,thanked,verb.communication,0.0,14.0
24,1,said,verb.communication,0.0,0.0
24,1,said,verb.communication,0.0,14.0
24,4,receive,verb.possession,14.0,0.0
24,4,receive,verb.possession,14.0,14.0
24,6,done,verb.creation,14.0,0.0
26,0,received,verb.possession,14.0,13.0
26,0,received,verb.possession,14.0,14.0
