sentence_id,text,start,end
0,"Once upon a time there lived at Vaero, not far from Rost, a poor fisherman, named Isaac. ",0,89
1,"He had nothing but a boat and a couple of goats, which his wife fed as well as she could with fish leavings, and with the grass she was able to gather on the surrounding hills. ",89,266
2,But his whole hut was full of hungry children. ,266,313
3,Yet he was always satisfied with what God sent him. ,313,365
4,The only thing that worried him was his inability to live at peace with his neighbor. ,365,451
5,"The latter was a rich man, thought himself entitled to far more than such a beggarly fellow as Isaac. ",451,553
6,"He wanted to get him out of the way, in order to take for himself the anchorage before Isaac's hut. ",553,653
7,"One day Isaac had put out a few miles to sea to fish, when suddenly a dark fog fell. ",653,738
8,"In a flash such a tremendous storm broke, that he had to throw all his fish overboard in order to lighten ship and save his life. ",738,868
9,Even then it was very hard to keep the boat afloat. ,868,920
10,"He steered a careful course between and across the mountainous waves, which seemed ready to swallow him from moment to moment. ",920,1047
11,"After he had kept on for five or six hours in this manner, he thought that he ought to touch land somewhere. ",1047,1156
12,"But time went by, and the storm and fog grew worse and worse. ",1156,1218
13,"Then he began to realize that either he was steering out to sea, or that the wind had veered, and at last he made sure the latter was the case. ",1218,1362
14,He sailed on and on without a sight of land. ,1362,1407
15,"Suddenly he heard a hideous cry from the stern of the boat, and felt certain that it was the drang, who was singing his death-song. ",1407,1539
16,"Then he prayed God to guard his wife and children, for he thought his last hour had come. ",1539,1629
17,"As he sat there and prayed, he made out something black. ",1629,1686
18,"When his boat drew nearer, he noticed that it was only three cormorants, sitting on a piece of drift-wood and--swish! ",1686,1804
19,he had passed them. ,1804,1824
20,"Thus he sailed for a long time, and grew so hungry, so thirsty and so weary that he did not know what to do. ",1824,1933
21,The most part he sat with the rudder in his hand and slept. ,1933,1993
22,But all of a sudden the boat ran up on a beach and stopped. ,1993,2053
23,Then Isaac opened his eyes. ,2053,2081
24,"The sun broke through the fog, and shone on a beautiful land. ",2081,2143
25,"Its hills and mountains were green to their very tops, fields and meadows lay among their slopes. ",2143,2241
26,He seemed to breathe a fragrance of flowers and grass sweeter than any he had ever known before. ,2241,2338
27,"""God be praised, now I am safe, for this is Udrost!"" ",2338,2391
28,said Isaac to himself. ,2391,2414
29,"Directly ahead of him lay a field of barley, with ears so large and heavy that he had never seen their like. ",2414,2523
30,"Through the barley-field a narrow path led to a green turf-roofed cottage of clay, that rose above the field. ",2523,2633
31,"On the roof of the cottage grazed a white goat with gilded horns, and an udder as large as that of the largest cow. ",2633,2749
32,"Before the door sat a little man clad in blue, puffing away at a little pipe. ",2749,2827
33,He had a beard so long and so large that it hung far down upon his breast. ,2827,2902
34,"""Welcome to Udrost, Isaac!"" ",2902,2930
35,said the man. ,2930,2944
36,"""Good day to you, father,"" said Isaac, ""and do you know me?"" ",2944,3005
37,"""It might be that I do,"" said the man. ",3005,3044
38,"""I suppose you want to stay here overnight?"" ",3044,3089
39,"""That would suit me very well, father,"" was Isaac's reply. ",3089,3148
40,"""The trouble is with my sons, for they cannot bear the smell of a Christian,"" answered the man. ",3148,3244
41,"""Did you meet them?"" ",3244,3265
42,"""No, I only met three cormorants, who were sitting on a piece of drift-wood and croaking,"" was Isaac's reply. ",3265,3375
43,"""Well, those were my sons,"" said the man, and emptied his pipe, ""and now come into the house, for I think you must be hungry and thirsty."" ",3375,3514
