sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
0,1,named,verb.communication,7,4
1,0,had,verb.possession,4,9
1,0,had,verb.possession,4,4
3,1,sent,verb.communication,5,4
6,0,wanted,verb.emotion,4,4
6,0,wanted,verb.emotion,4,14
6,1,get,verb.change,4,14
8,2,throw,verb.contact,4,4
10,0,steered,verb.motion,4,4
11,2,thought,verb.cognition,4,4
13,0,began,verb.change,4,4
13,1,realize,verb.cognition,4,4
15,1,felt,verb.cognition,4,4
16,0,prayed,verb.communication,4,9
16,0,prayed,verb.communication,4,5
16,0,prayed,verb.communication,4,4
16,0,prayed,verb.communication,4,26
16,1,guard,verb.competition,5,9
16,1,guard,verb.competition,5,26
16,1,guard,verb.competition,5,4
16,2,thought,verb.cognition,4,4
18,1,noticed,verb.perception,4,28
20,1,grew,verb.change,4,4
23,0,opened,verb.contact,4,4
26,1,breathe,verb.consumption,4,4
36,2,know,verb.cognition,39,4
37,3,said,verb.communication,39,39
38,0,suppose,verb.cognition,39,4
40,2,bear,verb.cognition,101,102
40,3,answered,verb.communication,102,39
40,3,answered,verb.communication,39,39
40,3,answered,verb.communication,101,39
41,1,meet,verb.social,4,101
43,1,said,verb.communication,39,39
43,1,said,verb.communication,101,39
43,4,think,verb.cognition,39,4
44,1,take,verb.possession,4,98
44,2,said,verb.communication,98,4
44,2,said,verb.communication,4,4
45,3,get,verb.perception,4,4
53,2,quieted,verb.emotion,49,48
53,2,quieted,verb.emotion,48,48
53,4,told,verb.communication,49,4
53,4,told,verb.communication,49,48
53,4,told,verb.communication,48,4
53,4,told,verb.communication,48,48
53,6,use,verb.consumption,4,4
54,5,satisfied,verb.consumption,4,4
55,2,became,verb.change,48,50
56,0,said,verb.communication,48,4
56,0,said,verb.communication,48,48
56,5,have,verb.possession,4,4
65,0,knew,verb.cognition,4,4
66,5,caught,verb.contact,4,57
67,4,laid,verb.contact,53,48
68,1,complained,verb.communication,4,49
68,1,complained,verb.communication,4,4
68,1,complained,verb.communication,4,48
69,0,promised,verb.communication,39,4
69,3,gave,verb.possession,39,4
72,2,made,verb.creation,39,4
73,0,thanked,verb.communication,4,39
73,1,invited,verb.communication,39,4
73,9,sell,verb.possession,4,4
74,1,asked,verb.communication,4,4
74,1,asked,verb.communication,4,39
75,7,said,verb.communication,2,39
75,7,said,verb.communication,4,39
79,2,join,verb.social,4,2
79,2,join,verb.social,4,71
81,2,wanted,verb.emotion,74,75
81,5,hear,verb.perception,14,4
85,1,understand,verb.cognition,4,4
86,1,sold,verb.possession,4,4
86,2,got,verb.possession,4,4
86,7,advised,verb.communication,85,4
87,3,told,verb.communication,39,13
87,3,told,verb.communication,39,4
87,3,told,verb.communication,39,88
87,4,forget,verb.cognition,4,13
87,4,forget,verb.cognition,4,4
88,0,wished,verb.communication,39,4
91,0,knew,verb.cognition,4,94
