clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Isaac,4,30,113,143,Isaac,male,1.0,primary
the man/The man,39,12,13,25,the man,male,1.0,tertiary
the man/The man--his three sons,48,1,21,22,the man's three sons,group/nonbinary,1.0,tertiary
Isaac--his wife,9,2,2,4,Isaac's wife,female,1.0,tertiary
Isaac--his neighbor,13,3,1,4,Isaac's neighbor,unknown,0.0,tertiary
the man/The man--my sons,101,2,2,4,the man's sons,group/nonbinary,1.0,tertiary
"a little man clad in blue , puffing away at a little pipe",38,1,2,3,"a little man clad in blue , puffing away at a little pipe",male,1.0,tertiary
father,98,3,0,3,father,male,1.0,tertiary
God,5,3,0,3,God,unknown,0.0,tertiary
Udrost,2,2,1,3,Udrost,male,1.0,tertiary
the sons,53,2,0,2,the sons,unknown,0.0,tertiary
the rower,75,2,0,2,the rower,unknown,0.0,tertiary
the man's three sons--their father/Their father,49,2,0,2,the man's three sons's father,male,1.0,tertiary
the steersman,80,1,0,1,the steersman,unknown,0.0,tertiary
another man in the middle of the ship,78,1,0,1,another man in the middle of the ship,male,1.0,tertiary
the man of Udrost,85,1,0,1,the man of Udrost,male,1.0,tertiary
"Isaac--those who survived his neighbor , for his neighbor himself had died",88,1,0,1,"Isaac's who survived his neighbor , for his neighbor himself had died",unknown,0.0,tertiary
none could see,92,1,0,1,none could see,unknown,0.0,tertiary
"the steersman , who was on look - out in the stern",74,1,0,1,"the steersman , who was on look - out in the stern",unknown,0.0,tertiary
Isaac 's friend,93,1,0,1,Isaac 's friend,unknown,0.0,tertiary
the man of Udrost 's fishing - craft,71,1,0,1,the man of Udrost 's fishing - craft,male,1.0,tertiary
a poor fisherman,7,1,0,1,a poor fisherman,unknown,0.0,tertiary
not a single one,57,1,0,1,not a single one,unknown,0.0,tertiary
The sons of Udrost,56,1,0,1,The sons of Udrost,unknown,0.0,tertiary
One of the sons,52,1,0,1,One of the sons,unknown,0.0,tertiary
good friends,50,1,0,1,good friends,unknown,0.0,tertiary
a Christian,102,1,0,1,a Christian,unknown,0.0,tertiary
"only three cormorants , sitting on a piece of drift - wood and -- swish",28,1,0,1,"only three cormorants , sitting on a piece of drift - wood and -- swish",unknown,0.0,tertiary
children,26,1,0,1,children,unknown,0.0,tertiary
such a beggarly fellow as Isaac,16,1,0,1,such a beggarly fellow as Isaac,unknown,0.0,tertiary
a rich man,15,1,0,1,a rich man,male,1.0,tertiary
hungry children,12,1,0,1,hungry children,unknown,0.0,tertiary
whoever held the winter watch,94,1,0,1,whoever held the winter watch,unknown,0.0,tertiary
