sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,3,marry,94.0,99.0,94.0,99.0,4,80.0,83.0,80.0,83.0,,100.0,106.0,100.0,106.0,108.0,144.0,,,verb.social,1,True
1,1,seek,23.0,27.0,169.0,173.0,6,3.0,11.0,149.0,157.0,7,28.0,35.0,174.0,181.0,,,,,verb.possession,1,True
2,1,know,28.0,32.0,266.0,270.0,6,24.0,27.0,262.0,265.0,8,33.0,92.0,271.0,330.0,,,,,verb.cognition,1,True
3,5,marry,83.0,88.0,415.0,420.0,8,56.0,63.0,388.0,395.0,,,,,,,,,,verb.social,1,True
4,6,tread,148.0,153.0,571.0,576.0,6,68.0,70.0,491.0,493.0,,154.0,159.0,577.0,582.0,160.0,166.0,583.0,589.0,verb.cognition,1,True
5,3,went,47.0,51.0,638.0,642.0,6,44.0,46.0,635.0,637.0,,,,,,,,,,verb.motion,1,True
6,1,thought,37.0,44.0,762.0,769.0,6,0.0,8.0,725.0,733.0,6,45.0,75.0,770.0,800.0,,,,,verb.cognition,1,True
7,2,think,57.0,62.0,921.0,926.0,6,39.0,47.0,903.0,911.0,,63.0,143.0,927.0,1007.0,,,,,verb.cognition,1,True
9,1,set,38.0,41.0,1158.0,1161.0,6,3.0,11.0,1123.0,1131.0,6,42.0,50.0,1162.0,1170.0,59.0,66.0,1179.0,1186.0,verb.contact,1,True
10,6,marry,139.0,144.0,1327.0,1332.0,6,129.0,132.0,1317.0,1320.0,8,145.0,157.0,1333.0,1345.0,158.0,209.0,1346.0,1397.0,verb.social,1,True
11,13,hear,216.0,220.0,1643.0,1647.0,,187.0,193.0,1614.0,1620.0,6,221.0,227.0,1648.0,1654.0,228.0,233.0,1655.0,1660.0,verb.cognition,1,True
12,3,laughing,72.0,80.0,1735.0,1743.0,6,54.0,56.0,1717.0,1719.0,,81.0,95.0,1744.0,1758.0,,,,,verb.body,1,True
13,4,feel,88.0,92.0,1848.0,1852.0,137,63.0,65.0,1823.0,1825.0,,93.0,95.0,1853.0,1855.0,,,,,verb.perception,1,True
15,7,marry,138.0,143.0,2043.0,2048.0,,111.0,114.0,2016.0,2019.0,6,144.0,147.0,2049.0,2052.0,,,,,verb.social,1,True
16,3,died,65.0,69.0,2119.0,2123.0,6,56.0,64.0,2110.0,2118.0,,,,,,,,,,verb.change,1,True
19,2,assured,72.0,79.0,2450.0,2457.0,"30,25",61.0,71.0,2439.0,2449.0,25,80.0,83.0,2458.0,2461.0,,,,,verb.communication,1,True
20,4,has,87.0,90.0,2594.0,2597.0,32,76.0,86.0,2583.0,2593.0,,91.0,103.0,2598.0,2610.0,,,,,verb.possession,1,True
21,3,looked,90.0,96.0,2702.0,2708.0,25,86.0,89.0,2698.0,2701.0,0,97.0,108.0,2709.0,2720.0,109.0,114.0,2721.0,2726.0,verb.perception,1,True
23,1,speak,26.0,31.0,2851.0,2856.0,35,17.0,19.0,2842.0,2844.0,,,,,,,,,,verb.communication,1,True
24,1,allowed,11.0,18.0,2947.0,2954.0,,,,,,"38,35,40,25",51.0,221.0,2987.0,3157.0,,,,,verb.communication,1,True
26,1,learned,25.0,32.0,3260.0,3267.0,35,22.0,24.0,3257.0,3259.0,,33.0,40.0,3268.0,3275.0,,,,,verb.cognition,1,True
27,3,tell,94.0,98.0,3370.0,3374.0,"44,35",68.0,80.0,3344.0,3356.0,"44,35",99.0,102.0,3375.0,3378.0,,,,,verb.communication,1,True
28,1,hung,13.0,17.0,3418.0,3422.0,35,0.0,8.0,3405.0,3413.0,46,18.0,68.0,3423.0,3473.0,,,,,verb.contact,1,True
30,6,married,87.0,94.0,3708.0,3715.0,35,74.0,76.0,3695.0,3697.0,,,,,,,,,,verb.social,1,True
32,1,spare,42.0,47.0,4010.0,4015.0,0,5.0,20.0,3973.0,3988.0,,,,,,,,,,verb.consumption,1,True
33,8,laughing,290.0,298.0,4372.0,4380.0,38,279.0,289.0,4361.0,4371.0,8,299.0,306.0,4381.0,4388.0,307.0,336.0,4389.0,4418.0,verb.body,1,True
34,7,mention,141.0,148.0,4560.0,4567.0,,124.0,127.0,4543.0,4546.0,1,165.0,201.0,4584.0,4620.0,,,,,verb.communication,1,True
35,5,tell,111.0,115.0,4733.0,4737.0,,,,,,35,116.0,126.0,4738.0,4748.0,,,,,verb.communication,1,True
36,3,read,56.0,60.0,4945.0,4949.0,,13.0,26.0,4902.0,4915.0,65,85.0,145.0,4974.0,5034.0,,,,,verb.cognition,1,True
37,2,ask,103.0,106.0,5139.0,5142.0,67,88.0,99.0,5124.0,5135.0,50,107.0,131.0,5143.0,5167.0,,,,,verb.communication,1,True
38,0,gave,22.0,26.0,5203.0,5207.0,"50,70,6",0.0,21.0,5181.0,5202.0,6,27.0,38.0,5208.0,5219.0,,,,,verb.possession,1,True
39,6,kiss,120.0,124.0,5340.0,5344.0,"8,0",5.0,97.0,5225.0,5317.0,8,125.0,133.0,5345.0,5353.0,,,,,verb.contact,1,True
40,12,rode,223.0,227.0,5759.0,5763.0,35,198.0,200.0,5734.0,5736.0,,,,,,,,,,verb.motion,1,True
41,2,rode,72.0,76.0,5888.0,5892.0,35,69.0,71.0,5885.0,5887.0,,,,,,,,,,verb.motion,1,True
42,0,rode,3.0,7.0,6080.0,6084.0,35,0.0,2.0,6077.0,6079.0,,11.0,16.0,6088.0,6093.0,,,,,verb.motion,1,True
43,4,fix,100.0,103.0,6272.0,6275.0,82,90.0,93.0,6262.0,6265.0,,104.0,108.0,6276.0,6280.0,109.0,152.0,6281.0,6324.0,verb.change,1,True
45,0,said,28.0,32.0,6535.0,6539.0,9,1.0,25.0,6508.0,6532.0,"9,0",33.0,48.0,6540.0,6555.0,,,,,verb.communication,1,True
