clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The Yellow Ancient/the Yellow Ancient,21,3,14,17,The Yellow Ancient,male,1.0,primary
the True Prince of the Jasper Castle,53,2,5,7,the True Prince of the Jasper Castle,male,1.0,secondary
The five Ancients/the five Ancients,19,3,3,6,The five Ancients,group/nonbinary,1.0,secondary
The Wood Prince,13,1,3,4,The Wood Prince,male,1.0,tertiary
Laotsze,15,3,0,3,Laotsze,unknown,0.0,tertiary
These five Ancients,37,1,2,3,These five Ancients,group/nonbinary,1.0,tertiary
the Mother of Metals/The Mother of Metals,35,3,0,3,the Mother of Metals,female,1.0,tertiary
The Dark Lord,10,1,2,3,The Dark Lord,male,1.0,tertiary
The third,27,1,1,2,The third,male,1.0,tertiary
the Queen - Mother of the West,80,1,1,2,the Queen - Mother of the West,female,1.0,tertiary
The first,20,1,1,2,The first,male,1.0,tertiary
The second,24,1,1,2,The second,male,1.0,tertiary
The fourth,31,1,1,2,The fourth,male,1.0,tertiary
the Wood Prince/The Wood Prince,32,2,0,2,the Wood Prince,male,1.0,tertiary
the Dschou dynasty,89,1,0,1,the Dschou dynasty,unknown,0.0,tertiary
the Green Lord,76,1,0,1,the Green Lord,unknown,0.0,tertiary
a saint,73,1,0,1,a saint,unknown,0.0,tertiary
this saint,74,1,0,1,this saint,unknown,0.0,tertiary
the Son of Crystal,75,1,0,1,the Son of Crystal,unknown,0.0,tertiary
Crystal,12,1,0,1,Crystal,unknown,0.0,tertiary
the Han dynasty,92,1,0,1,the Han dynasty,unknown,0.0,tertiary
the god of love,77,1,0,1,the god of love,unknown,0.0,tertiary
Old Child,16,1,0,1,Old Child,unknown,0.0,tertiary
Li Oerl,14,1,0,1,Li Oerl,unknown,0.0,tertiary
the fairies,81,1,0,1,the fairies,unknown,0.0,tertiary
those in any distress,84,1,0,1,those in any distress,unknown,0.0,tertiary
the Yellow Lord,86,1,0,1,the Yellow Lord,unknown,0.0,tertiary
Confucius,11,1,0,1,Confucius,unknown,0.0,tertiary
the head of Taoism,91,1,0,1,the head of Taoism,unknown,0.0,tertiary
mankind all sorts of arts,87,1,0,1,mankind all sorts of arts,unknown,0.0,tertiary
the Great God,8,1,0,1,the Great God,unknown,0.0,tertiary
the mighty master of the somber polar skies,69,1,0,1,the mighty master of the somber polar skies,unknown,0.0,tertiary
the god of fire,68,1,0,1,the god of fire,unknown,0.0,tertiary
the ruler of the earth,22,1,0,1,the ruler of the earth,unknown,0.0,tertiary
the Red Lord,25,1,0,1,the Red Lord,unknown,0.0,tertiary
the ruler of the fire,26,1,0,1,the ruler of the fire,unknown,0.0,tertiary
the Dark Lord,28,1,0,1,the Dark Lord,unknown,0.0,tertiary
the ruler of the water,29,1,0,1,the ruler of the water,unknown,0.0,tertiary
the ruler of the wood,33,1,0,1,the ruler of the wood,unknown,0.0,tertiary
the tribes of the serpents,46,1,0,1,the tribes of the serpents,unknown,0.0,tertiary
the human race,49,1,0,1,the human race,unknown,0.0,tertiary
men,50,1,0,1,men,male,1.0,tertiary
women,51,1,0,1,women,female,1.0,tertiary
the supreme god,56,1,0,1,the supreme god,unknown,0.0,tertiary
the stewards of the eight - and - twenty houses of the moon,58,1,0,1,the stewards of the eight - and - twenty houses of the moon,unknown,0.0,tertiary
the gods of the thunders and the Great Bear,59,1,0,1,the gods of the thunders and the Great Bear,unknown,0.0,tertiary
baneful gods whose influence was evil and deadly,60,1,0,1,baneful gods whose influence was evil and deadly,unknown,0.0,tertiary
The Lord of the Jasper Castle,64,1,0,1,The Lord of the Jasper Castle,unknown,0.0,tertiary
the White Jade Ruler,66,1,0,1,the White Jade Ruler,unknown,0.0,tertiary
The Red Lord,9,1,0,1,The Red Lord,unknown,0.0,tertiary
the Old Man of the River,93,1,0,1,the Old Man of the River,male,1.0,tertiary
