sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
2,3,contented,80,89,419,428,5,23.0,27.0,362.0,366.0,,,,,,,,,,verb.emotion,1,True
9,5,knows,86,91,1138,1143,78,82.0,85.0,1134.0,1137.0,,92.0,138.0,1144.0,1190.0,,,,,verb.cognition,1,True
13,6,galloping,110,119,1539,1548,13,69.0,102.0,1498.0,1531.0,,120.0,140.0,1549.0,1569.0,,,,,verb.motion,1,True
16,7,crying,148,154,1963,1969,83,129.0,143.0,1944.0,1958.0,,155.0,163.0,1970.0,1978.0,,,,,verb.communication,1,True
19,1,began,57,62,2231,2236,13,47.0,50.0,2221.0,2224.0,,63.0,71.0,2237.0,2245.0,,,,,verb.change,1,True
20,3,said,108,112,2422,2426,,104.0,107.0,2418.0,2421.0,"13,84",124.0,146.0,2438.0,2460.0,,,,,verb.communication,1,True
22,0,hope,2,6,2497,2501,,0.0,1.0,2495.0,2496.0,13,7.0,25.0,2502.0,2520.0,,,,,verb.emotion,1,True
23,1,answered,35,43,2558,2566,13,1.0,32.0,2524.0,2555.0,13,44.0,82.0,2567.0,2605.0,,,,,verb.communication,1,True
26,2,replied,28,35,2782,2789,18,1.0,25.0,2755.0,2779.0,18,36.0,43.0,2790.0,2797.0,,,,,verb.communication,1,True
33,2,cried,26,31,3047,3052,,0.0,19.0,3021.0,3040.0,13,32.0,40.0,3053.0,3061.0,42.0,91.0,3063.0,3112.0,verb.communication,1,True
35,0,exclaimed,0,9,3136,3145,,,,,,18,10.0,17.0,3146.0,3153.0,19.0,37.0,,,verb.communication,1,True
38,3,answered,43,51,3329,3337,,,,,,18,52.0,59.0,3338.0,3345.0,,,,,verb.communication,1,True
39,1,perceive,42,50,3528,3536,23,12.0,36.0,3498.0,3522.0,,51.0,150.0,3537.0,3636.0,,,,,verb.cognition,1,True
40,1,replied,63,70,3702,3709,"25,26",1.0,60.0,3640.0,3699.0,13,71.0,79.0,3710.0,3718.0,,,,,verb.communication,1,True
44,4,eat,59,62,3884,3887,13,49.0,50.0,3874.0,3875.0,,63.0,66.0,3888.0,3891.0,,,,,verb.consumption,1,True
47,2,answered,24,32,4065,4073,13,1.0,14.0,4042.0,4055.0,13,33.0,41.0,4074.0,4082.0,,,,,verb.communication,1,True
48,0,know,10,14,4103,4107,18,6.0,9.0,4099.0,4102.0,,,,,,,,,,verb.cognition,1,True
49,0,replied,12,19,4175,4182,,1.0,9.0,4164.0,4172.0,18,20.0,27.0,4183.0,4190.0,,,,,verb.communication,1,True
50,2,object,36,42,4227,4233,,,,,,18,43.0,89.0,4234.0,4280.0,,,,,verb.communication,1,True
51,0,resigns,15,22,4297,4304,,7.0,14.0,4289.0,4296.0,18,23.0,30.0,4305.0,4312.0,,,,,verb.change,1,True
52,2,waste,25,30,4397,4402,,,,,,13,31.0,38.0,4403.0,4410.0,40.0,68.0,,,verb.consumption,1,True
54,4,makes,77,82,4541,4546,,62.0,72.0,4526.0,4536.0,94,97.0,142.0,4561.0,4606.0,,,,,verb.creation,1,True
56,1,crept,23,28,4778,4783,18,16.0,17.0,4771.0,4772.0,,,,,,,,,,verb.motion,1,True
57,5,make,94,98,4995,4999,18,87.0,88.0,4988.0,4989.0,,99.0,121.0,5000.0,5022.0,122.0,134.0,5023.0,5035.0,verb.creation,1,True
60,0,laughed,0,7,5134,5141,,,,,,18,8.0,15.0,5142.0,5149.0,,,,,verb.communication,1,True
61,4,eat,61,64,5212,5215,18,55.0,57.0,5206.0,5208.0,,,,,,,,,,verb.consumption,1,True
62,1,come,14,18,5232,5236,13,7.0,8.0,5225.0,5226.0,,,,,,,,,,verb.motion,1,True
63,1,warn,20,24,5258,5262,13,18.0,19.0,5256.0,5257.0,"13,99",25.0,28.0,5263.0,5266.0,,,,,verb.communication,1,True
65,2,looked,72,78,5607,5613,,55.0,59.0,5590.0,5594.0,35,79.0,92.0,5614.0,5627.0,,,,,verb.perception,1,True
67,2,think,22,27,5776,5781,,,,,,18,28.0,31.0,5782.0,5785.0,,,,,verb.cognition,1,True
68,0,asked,0,5,5788,5793,,,,,,13,6.0,14.0,5794.0,5802.0,15.0,27.0,,,verb.communication,1,True
69,0,shook,12,17,5829,5834,18,4.0,11.0,5821.0,5828.0,18,18.0,26.0,5835.0,5843.0,,,,,verb.motion,1,True
