sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"In the summer mornings they led out their flocks to pasture, and were happy and contented from sunrise to sunset. ",contented,BEFORE," I would have eaten her then, but unluckily her husband was lying beside her, and one knows that foxes, great and small, run like the wind. ",knows,2,9,3,5
" I would have eaten her then, but unluckily her husband was lying beside her, and one knows that foxes, great and small, run like the wind. ",knows,AFTER,"Now, while these thoughts were running through the mind of the wolf, the very fox he had been thinking of was galloping along the other road. ",galloping,9,13,5,6
"Now, while these thoughts were running through the mind of the wolf, the very fox he had been thinking of was galloping along the other road. ",galloping,BEFORE,"As sure as there is a sun in heaven I will have some of them this night, for I have grown so thin that my very bones rattle, and my poor babies are crying for food.' ",crying,13,16,6,7
"As sure as there is a sun in heaven I will have some of them this night, for I have grown so thin that my very bones rattle, and my poor babies are crying for food.' ",crying,BEFORE,"At the sight of the fox lying within his grasp his mouth began to water, but his joy was somewhat checked when he noticed how thin she was. ",began,16,19,7,1
"At the sight of the fox lying within his grasp his mouth began to water, but his joy was somewhat checked when he noticed how thin she was. ",began,BEFORE,"The fox's quick ears heard the sound of his paws, though they were soft as velvet, and turning her head she said politely: 'Is that you, neighbour? ",said,19,20,1,3
"The fox's quick ears heard the sound of his paws, though they were soft as velvet, and turning her head she said politely: 'Is that you, neighbour? ",said,BEFORE,I hope you are quite well?' ,hope,20,22,3,0
I hope you are quite well?' ,hope,BEFORE,"'Quite well as regards my health,' answered the wolf, whose eye glistened greedily, 'at least, as well as one can be when one is very hungry. ",answered,22,23,0,1
"'Quite well as regards my health,' answered the wolf, whose eye glistened greedily, 'at least, as well as one can be when one is very hungry. ",answered,BEFORE,"'I have been ill-very ill,' replied the fox, 'and what you say is quite true. ",replied,23,26,1,2
"'I have been ill-very ill,' replied the fox, 'and what you say is quite true. ",replied,BEFORE,"'That we shall soon see,' cried the wolf, opening his huge mouth and crouching for a spring. ",cried,26,33,2,2
"'That we shall soon see,' cried the wolf, opening his huge mouth and crouching for a spring. ",cried,BEFORE,"exclaimed the fox, stepping backwards. ",exclaimed,33,35,2,0
"exclaimed the fox, stepping backwards. ",exclaimed,BEFORE,"'Well, I suppose you must have your joke,' answered the fox lightly, but never removing her eye from the wolf, who replied with a snarl which showed all his teeth: 'I don't want to joke, but to eat!' ",answered,35,38,0,3
"'Well, I suppose you must have your joke,' answered the fox lightly, but never removing her eye from the wolf, who replied with a snarl which showed all his teeth: 'I don't want to joke, but to eat!' ",answered,AFTER,'But surely a person of your talents must perceive that you might eat me to the very last morsel and never know that you had swallowed anything at all!' ,perceive,38,39,3,1
'But surely a person of your talents must perceive that you might eat me to the very last morsel and never know that you had swallowed anything at all!' ,perceive,BEFORE,"'In this world the cleverest people are always the hungriest,' replied the wolf. ",replied,39,40,1,1
"'In this world the cleverest people are always the hungriest,' replied the wolf. ",replied,BEFORE," 'let us get to the point, and the point is that I want to eat you and not talk to you.' ",eat,40,44,1,4
" 'let us get to the point, and the point is that I want to eat you and not talk to you.' ",eat,BEFORE,"'I am dying of hunger,' answered the wolf, doggedly; ",answered,44,47,4,2
"'I am dying of hunger,' answered the wolf, doggedly; ",answered,BEFORE," 'and you know,' he added with a grin, 'that charity begins at home.' ",know,47,48,2,0
" 'and you know,' he added with a grin, 'that charity begins at home.' ",know,BEFORE,"'Quite so,' replied the fox; ",replied,48,49,0,0
"'Quite so,' replied the fox; ",replied,BEFORE, 'it would be unreasonable of me to object to your satisfying your appetite at my expense. ,object,49,50,0,2
 'it would be unreasonable of me to object to your satisfying your appetite at my expense. ,object,BEFORE,"But if the fox resigns herself to the sacrifice, the mother offers you one last request.' ",resigns,50,51,2,0
"But if the fox resigns herself to the sacrifice, the mother offers you one last request.' ",resigns,BEFORE,"'Then be quick and don't waste my time, for I can't wait much longer. ",waste,51,52,0,2
"'Then be quick and don't waste my time, for I can't wait much longer. ",waste,AFTER,"'You must know,' said the fox, 'that in this village there is a rich man who makes in the summer enough cheeses to last him for the whole year, and keeps them in an old well, now dry, in his courtyard. ",makes,52,54,2,4
"'You must know,' said the fox, 'that in this village there is a rich man who makes in the summer enough cheeses to last him for the whole year, and keeps them in an old well, now dry, in his courtyard. ",makes,BEFORE,"For many nights I have crept down to the palace, and have lowered myself in the bucket, bringing home with me enough cheese to feed the children. ",crept,54,56,4,1
"For many nights I have crept down to the palace, and have lowered myself in the bucket, bringing home with me enough cheese to feed the children. ",crept,BEFORE,"All I beg of you is to come with me, and, instead of hunting chickens and such things, I will make a good meal off cheese before I die.' ",make,56,57,1,5
"All I beg of you is to come with me, and, instead of hunting chickens and such things, I will make a good meal off cheese before I die.' ",make,BEFORE,laughed the fox. ,laughed,57,60,5,0
laughed the fox. ,laughed,BEFORE,"'And even if they were finished, there would always be ME to eat.' ",eat,60,61,0,4
"'And even if they were finished, there would always be ME to eat.' ",eat,BEFORE,"'Well, I will come. ",come,61,62,4,1
"'Well, I will come. ",come,AFTER,"Lead the way, but I warn you that if you try to escape or play any tricks you are reckoning without your host-that is to say, without my legs, which are as long as yours!' ",warn,62,63,1,1
"Lead the way, but I warn you that if you try to escape or play any tricks you are reckoning without your host-that is to say, without my legs, which are as long as yours!' ",warn,BEFORE,"The wolf and the fox crept softly along, when suddenly they stopped and looked at each other; ",looked,63,65,1,2
"The wolf and the fox crept softly along, when suddenly they stopped and looked at each other; ",looked,BEFORE,"'Is it safe to go on, think you?' ",think,65,67,2,2
"'Is it safe to go on, think you?' ",think,BEFORE,asked the wolf in a whisper. ,asked,67,68,2,0
asked the wolf in a whisper. ,asked,BEFORE,And the fox shook her head. ,shook,68,69,0,0
And the fox shook her head. ,shook,BEFORE,"'Not while the dogs are barking,' said she; ",said,69,70,0,2
"'Not while the dogs are barking,' said she; ",said,BEFORE, 'someone might come out to see if anything was the matter.' ,see,70,71,2,2
 'someone might come out to see if anything was the matter.' ,see,BEFORE,And she signed to the wolf to curl himself up in the shadow beside her. ,curl,71,72,2,1
And she signed to the wolf to curl himself up in the shadow beside her. ,curl,BEFORE,"Then the wolf and the fox jumped up, and hastened to the foot of the wall. ",hastened,72,74,1,1
"Then the wolf and the fox jumped up, and hastened to the foot of the wall. ",hastened,BEFORE,"'I am lighter than he is,' thought the fox to herself, 'and perhaps if I make haste I can get a start, and jump over the wall on the other side before he manages to spring over this one.' ",jump,74,75,1,6
