sentence_id,event_id,temporal_rank
9,4,0
2,3,1
13,6,2
9,5,3
16,7,4
19,1,5
19,3,6
19,4,7
20,0,8
20,3,9
22,0,10
23,2,11
23,1,12
26,2,13
26,3,14
33,2,15
33,3,16
35,0,17
38,0,18
38,3,19
38,4,20
39,1,21
44,3,22
40,1,23
44,4,24
44,5,25
47,1,26
47,2,27
48,0,28
48,1,29
49,0,30
50,3,31
50,2,32
51,0,33
51,1,34
52,2,35
54,1,36
54,4,37
54,2,38
54,7,39
56,1,40
56,3,41
56,4,42
56,5,43
57,3,44
57,0,45
57,5,46
57,6,47
60,0,48
61,4,49
65,0,50
63,1,51
62,1,52
65,1,53
65,2,54
67,2,55
68,0,56
69,0,57
70,2,58
72,0,59
71,2,60
72,1,61
74,1,62
75,2,63
75,3,64
75,5,65
75,6,66
75,7,67
75,8,68
77,3,69
76,0,70
78,2,71
79,0,72
80,0,73
80,2,74
80,4,75
80,6,76
80,5,77
80,7,78
82,3,79
82,2,80
83,0,81
83,4,82
85,6,83
83,6,84
86,0,85
86,2,86
92,1,87
88,0,88
94,0,89
94,1,90
94,3,91
94,2,92
96,0,93
95,1,94
97,1,95
97,2,96
98,1,97
98,2,98
100,0,99
104,3,100
105,4,101
105,2,102
105,1,103
106,2,104
106,5,105
107,0,106
111,1,107
109,0,108
112,1,109
111,4,110
111,2,111
112,2,112
113,2,113
115,0,114
117,0,115
116,2,116
120,0,117
117,1,118
123,0,119
122,0,120
123,1,121
123,3,122
125,0,123
125,3,124
125,4,125
125,6,126
127,0,127
127,3,128
130,3,129
130,1,130
129,0,131
132,0,132
133,6,133
133,1,134
134,1,135
134,2,136
