sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
1,3,heard,verb.perception,3,6
2,0,dismounted,verb.motion,3,3
3,0,found,verb.possession,3,8
3,0,found,verb.possession,3,3
3,1,begged,verb.communication,8,8
3,1,begged,verb.communication,8,3
3,2,help,verb.social,3,8
4,1,lifted,verb.contact,10,8
4,3,asking,verb.communication,10,8
6,0,lost,verb.possession,12,12
6,1,fell,verb.motion,12,12
6,1,fell,verb.motion,12,10
7,0,said,verb.communication,10,8
8,1,put,verb.contact,10,8
8,1,put,verb.contact,10,10
8,2,lead,verb.motion,10,8
11,0,lifted,verb.motion,10,8
11,0,lifted,verb.motion,10,10
11,4,said,verb.communication,10,8
11,4,said,verb.communication,10,10
11,7,give,verb.possession,10,8
12,2,said,verb.communication,12,138
12,2,said,verb.communication,12,10
13,1,like,verb.emotion,10,141
13,1,like,verb.emotion,10,139
13,1,like,verb.emotion,10,10
13,2,have,verb.possession,10,141
13,2,have,verb.possession,10,139
13,2,have,verb.possession,10,10
14,1,replied,verb.communication,10,10
15,0,continued,verb.communication,12,144
15,0,continued,verb.communication,12,142
15,0,continued,verb.communication,12,145
16,1,marry,verb.social,10,142
16,3,set,verb.change,10,142
18,2,come,verb.motion,148,10
19,2,see,verb.perception,10,149
19,2,see,verb.perception,10,10
23,3,speaking,verb.communication,10,27
23,4,putting,verb.contact,10,10
23,6,told,verb.communication,10,30
23,6,told,verb.communication,10,32
23,6,told,verb.communication,10,29
23,6,told,verb.communication,10,10
23,7,meant,verb.cognition,10,30
23,8,set,verb.change,10,30
23,9,intended,verb.cognition,10,32
24,0,mounted,verb.motion,10,10
24,1,left,verb.motion,10,10
25,7,come,verb.motion,10,30
25,7,come,verb.motion,10,10
27,0,asked,verb.communication,10,30
27,0,asked,verb.communication,10,37
27,0,asked,verb.communication,10,153
27,0,asked,verb.communication,10,151
27,2,know,verb.cognition,37,30
27,2,know,verb.cognition,37,153
27,2,know,verb.cognition,37,151
27,4,keeps,verb.social,151,30
27,4,keeps,verb.social,151,153
28,1,answered,verb.communication,39,39
29,2,reach,verb.motion,10,156
29,2,reach,verb.motion,10,10
29,6,tell,verb.communication,151,10
30,0,thanked,verb.communication,10,37
30,3,found,verb.possession,10,37
31,0,asked,verb.communication,10,37
31,1,answered,verb.communication,39,0
31,1,answered,verb.communication,39,39
31,3,know,verb.cognition,39,0
32,2,come,verb.motion,10,156
32,2,come,verb.motion,10,39
33,0,know,verb.cognition,39,156
33,0,know,verb.cognition,39,10
33,2,tell,verb.communication,156,10
34,1,reached,verb.motion,10,48
34,1,reached,verb.motion,10,10
34,2,found,verb.possession,10,48
35,0,put,verb.communication,10,37
35,2,put,verb.communication,10,50
35,2,put,verb.communication,10,49
35,2,put,verb.communication,10,10
36,0,answered,verb.communication,39,151
36,3,begun,verb.change,151,151
38,0,wish,verb.emotion,10,153
38,0,wish,verb.emotion,10,162
38,0,wish,verb.emotion,10,151
38,0,wish,verb.emotion,10,165
38,1,see,verb.perception,10,153
38,1,see,verb.perception,10,162
40,5,rushed,verb.motion,56,10
40,6,asked,verb.communication,56,10
