sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"There was once a worthy old couple who lived on the coast, and supported themselves by fishing. ",supported,BEFORE,"They had only one child, a son, who was their pride and joy, and for his sake they were ready to work hard all day long, and never felt tired or discontented with their lot. ",felt,0,1,2,4
"They had only one child, a son, who was their pride and joy, and for his sake they were ready to work hard all day long, and never felt tired or discontented with their lot. ",felt,BEFORE,"This son's name was Uraschimataro, which means in Japanese, 'Son of the island,' and he was a fine well-grown youth and a good fisherman, minding neither wind nor weather. ",means,1,2,4,1
"This son's name was Uraschimataro, which means in Japanese, 'Son of the island,' and he was a fine well-grown youth and a good fisherman, minding neither wind nor weather. ",means,BEFORE,"Not the bravest sailor in the whole village dared venture so far out to sea as Uraschimataro, and many a time the neighbours used to shake their heads and say to his parents, 'If your son goes on being so rash, one day he will try his luck once too often, and the waves will end by swallowing him up.' ",shake,2,3,1,2
"Not the bravest sailor in the whole village dared venture so far out to sea as Uraschimataro, and many a time the neighbours used to shake their heads and say to his parents, 'If your son goes on being so rash, one day he will try his luck once too often, and the waves will end by swallowing him up.' ",shake,BEFORE,"But Uraschimataro paid no heed to these remarks, and as he was really very clever in managing a boat, the old people were very seldom anxious about him. ",paid,3,4,2,0
"But Uraschimataro paid no heed to these remarks, and as he was really very clever in managing a boat, the old people were very seldom anxious about him. ",paid,BEFORE,"One beautiful bright morning, as he was hauling his well-filled nets into the boat, he saw lying among the fishes a tiny little turtle. ",saw,4,5,0,3
"One beautiful bright morning, as he was hauling his well-filled nets into the boat, he saw lying among the fishes a tiny little turtle. ",saw,BEFORE,"He was delighted with his prize, and threw it into a wooden vessel to keep till he got home, when suddenly the turtle found its voice, and tremblingly begged for its life. ",threw,5,6,3,1
"He was delighted with his prize, and threw it into a wooden vessel to keep till he got home, when suddenly the turtle found its voice, and tremblingly begged for its life. ",threw,BEFORE,"Now Uraschimataro was very good-natured, and besides, he could never bear to say no, so he picked up the turtle, and put it back into the sea. ",say,6,10,1,3
"Now Uraschimataro was very good-natured, and besides, he could never bear to say no, so he picked up the turtle, and put it back into the sea. ",say,BEFORE,"Years flew by, and every morning Uraschimataro sailed his boat into the deep sea. ",sailed,10,11,3,1
"Years flew by, and every morning Uraschimataro sailed his boat into the deep sea. ",sailed,BEFORE,"But one day as he was making for a little bay between some rocks, there arose a fierce whirlwind, which shattered his boat to pieces, and she was sucked under by the waves. ",shattered,11,12,1,3
"But one day as he was making for a little bay between some rocks, there arose a fierce whirlwind, which shattered his boat to pieces, and she was sucked under by the waves. ",shattered,BEFORE,"But he was a powerful swimmer, and struggled hard to reach the shore. ",struggled,12,14,3,1
"But he was a powerful swimmer, and struggled hard to reach the shore. ",struggled,BEFORE,"Then he saw a large turtle coming towards him, and above the howling of the storm he heard what it said: 'I am the turtle whose life you once saved. ",saw,14,15,1,0
"Then he saw a large turtle coming towards him, and above the howling of the storm he heard what it said: 'I am the turtle whose life you once saved. ",saw,BEFORE,I will now pay my debt and show my gratitude. ,pay,15,16,0,1
