clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Uraschimataro,0,17,134,151,Uraschimataro,male,1.0,primary
The princess/the princess,38,9,24,33,The princess,female,1.0,tertiary
This son--his parents,13,6,6,12,This son's parents,group/nonbinary,1.0,tertiary
"a worthy old couple who lived on the coast , and supported themselves by fishing",2,1,5,6,"a worthy old couple who lived on the coast , and supported themselves by fishing",group/nonbinary,1.0,tertiary
This son,6,1,5,6,This son,male,1.0,tertiary
Uraschimataro--the people who saw him sitting lonely on the shore,87,1,4,5,Uraschimataro's people who saw him sitting lonely on the shore,group/nonbinary,1.0,tertiary
the turtle/The turtle,27,4,1,5,the turtle,unknown,0.0,tertiary
Uraschimataro--his guide,36,1,1,2,Uraschimataro's guide,unknown,0.0,tertiary
Uraschimataro--the woman who opened it after his parents,62,1,1,2,Uraschimataro's woman who opened it after his parents,female,1.0,tertiary
the neighbours,12,1,1,2,the neighbours,group/nonbinary,1.0,tertiary
a son,5,1,1,2,a son,male,1.0,tertiary
"the good son who from love to his parents had given up for their sakes the splendour and wonders of the palace in the sea , and the most beautiful woman in the world besides--the good son who from love to his parents had given up for their sakes the splendour and wonders of the palace in the sea , and the most beautiful woman in the world besides",90,1,1,2,"the good son who from love to his parents had given up for their sakes the splendour and wonders of the palace in the sea , and the most beautiful woman in the world besides's good son who from love to his parents had given up for their sakes the splendour and wonders of the palace in the sea , and the most beautiful woman in the world besides",female,1.0,tertiary
the man,73,1,1,2,the man,male,1.0,tertiary
Neither men,59,1,0,1,Neither men,male,1.0,tertiary
This son's parents--their son,68,1,0,1,This son's parents's son,unknown,0.0,tertiary
the Daughter of the Sea,69,1,0,1,the Daughter of the Sea,unknown,0.0,tertiary
Uraschimataro--some one who could tell him of the days of old,72,1,0,1,Uraschimataro's one who could tell him of the days of old,unknown,0.0,tertiary
the victim of some enchanter,75,1,0,1,the victim of some enchanter,unknown,0.0,tertiary
"an old , old man",76,1,0,1,"an old , old man",male,1.0,tertiary
the children,57,1,0,1,the children,unknown,0.0,tertiary
"the old , old man",81,1,0,1,"the old , old man",male,1.0,tertiary
the strong handsome youth who had run down the street an hour before,82,1,0,1,the strong handsome youth who had run down the street an hour before,unknown,0.0,tertiary
Uraschimataro's people who saw him sitting lonely on the shore--their children,89,1,0,1,Uraschimataro's people who saw him sitting lonely on the shore's children,unknown,0.0,tertiary
no man,80,1,0,1,no man,male,1.0,tertiary
"Uraschimataro--the first waiting maid of his daughter , the lovely princess Otohime , whom you will shortly see . ' Uraschimataro was still so puzzled with the adventures that had befallen him , that he waited in a dazed condition for what would happen next",105,1,0,1,"Uraschimataro's first waiting maid of his daughter , the lovely princess Otohime , whom you will shortly see . ' Uraschimataro was still so puzzled with the adventures that had befallen him , that he waited in a dazed condition for what would happen next",female,1.0,tertiary
Uraschimataro--your friend,109,1,0,1,Uraschimataro's friend,unknown,0.0,tertiary
"Uraschimataro--the lovely princess Otohime , whom you will shortly see",107,1,0,1,"Uraschimataro's lovely princess Otohime , whom you will shortly see",female,1.0,tertiary
Uraschimataro--his daughter,106,1,0,1,Uraschimataro's daughter,unknown,0.0,tertiary
only one child,4,1,0,1,only one child,unknown,0.0,tertiary
subjects we all are,103,1,0,1,subjects we all are,unknown,0.0,tertiary
Ringu,1,1,0,1,Ringu,unknown,0.0,tertiary
The young man,32,1,0,1,The young man,male,1.0,tertiary
Uraschimataro--his friend,26,1,0,1,Uraschimataro's friend,unknown,0.0,tertiary
a powerful swimmer,24,1,0,1,a powerful swimmer,unknown,0.0,tertiary
the old people,15,1,0,1,the old people,unknown,0.0,tertiary
This son's parents--your son,98,1,0,1,This son's parents's son,unknown,0.0,tertiary
Not the bravest sailor in the whole village,9,1,0,1,Not the bravest sailor in the whole village,unknown,0.0,tertiary
"a good fisherman , minding neither wind nor weather",8,1,0,1,"a good fisherman , minding neither wind nor weather",unknown,0.0,tertiary
a fine well - grown youth,7,1,0,1,a fine well - grown youth,unknown,0.0,tertiary
Son of the island,96,1,0,1,Son of the island,unknown,0.0,tertiary
the most beautiful woman in the world,94,1,0,1,the most beautiful woman in the world,female,1.0,tertiary
