sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
1,0,had,5,8,101,104,2,0.0,4.0,96.0,100.0,,,,,verb.possession,0,subject,"a worthy old couple who lived on the coast , and supported themselves by fishing",1,5,6,group/nonbinary,1.0,tertiary
1,3,work,97,101,193,197,2,78.0,82.0,174.0,178.0,,,,,verb.social,2,subject,"a worthy old couple who lived on the coast , and supported themselves by fishing",1,5,6,group/nonbinary,1.0,tertiary
1,4,felt,131,135,227,231,2,78.0,82.0,174.0,178.0,,,,,verb.emotion,3,subject,"a worthy old couple who lived on the coast , and supported themselves by fishing",1,5,6,group/nonbinary,1.0,tertiary
2,4,minding,138,145,408,415,6,85.0,87.0,355.0,357.0,,,,,verb.emotion,5,subject,This son,1,5,6,male,1.0,tertiary
3,2,shake,133,138,575,580,12,110.0,124.0,552.0,566.0,,,,,verb.communication,6,subject,the neighbours,1,1,2,group/nonbinary,1.0,tertiary
3,3,say,155,158,597,600,12,110.0,124.0,552.0,566.0,,,,,verb.communication,8,subject,the neighbours,1,1,2,group/nonbinary,1.0,tertiary
3,7,try,227,230,669,672,6,219.0,221.0,661.0,663.0,240.0,254.0,682.0,696.0,verb.social,10,subject,This son,1,5,6,male,1.0,tertiary
4,0,paid,18,22,762,766,0,4.0,17.0,748.0,761.0,,,,,verb.communication,9,subject,Uraschimataro,17,134,151,male,1.0,primary
5,1,hauling,40,47,937,944,0,33.0,35.0,930.0,932.0,69.0,82.0,966.0,979.0,verb.contact,11,subject,Uraschimataro,17,134,151,male,1.0,primary
5,3,saw,87,90,984,987,0,84.0,86.0,981.0,983.0,,,,,verb.perception,12,subject,Uraschimataro,17,134,151,male,1.0,primary
6,1,threw,37,42,1070,1075,0,0.0,2.0,1033.0,1035.0,67.0,170.0,1100.0,1203.0,verb.contact,13,subject,Uraschimataro,17,134,151,male,1.0,primary
10,2,bear,69,73,1464,1468,0,54.0,56.0,1449.0,1451.0,,,,,verb.cognition,14,subject,Uraschimataro,17,134,151,male,1.0,primary
