sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
" all the same, there was no lack of lads who came a-wooing, and who would have liked nothing so much as to have had her for a sweetheart because she was so good-looking. ",liked,AFTER," all the same, there was no lack of lads who came a-wooing, and who would have liked nothing so much as to have had her for a sweetheart because she was so good-looking. ",had,1,1,4,6
" all the same, there was no lack of lads who came a-wooing, and who would have liked nothing so much as to have had her for a sweetheart because she was so good-looking. ",had,BEFORE,"But, no, she would have nothing to do with any of them; ",have,1,2,6,1
"But, no, she would have nothing to do with any of them; ",have,BEFORE,"So there was never a white sheep in the whole flock, as one might say. ",say,2,7,1,2
"So there was never a white sheep in the whole flock, as one might say. ",say,BEFORE,But when the princess saw him she burst out laughing; ,saw,7,11,2,0
But when the princess saw him she burst out laughing; ,saw,BEFORE,said she; ,said,11,13,0,0
said she; ,said,AFTER," and that was all the cake the prince bought at that shop, for off he was packed. ",bought,13,14,0,1
" and that was all the cake the prince bought at that shop, for off he was packed. ",bought,BEFORE, he went and dressed himself up in rags and tatters; ,went,14,16,1,0
 he went and dressed himself up in rags and tatters; ,went,BEFORE, he went and dressed himself up in rags and tatters; ,dressed,16,16,0,1
 he went and dressed himself up in rags and tatters; ,dressed,BEFORE," then back he came again, and not a soul knew him. ",came,16,17,1,0
" then back he came again, and not a soul knew him. ",came,BEFORE," then back he came again, and not a soul knew him. ",knew,17,17,0,1
" then back he came again, and not a soul knew him. ",knew,BEFORE,"rap!-he knocked at the door, and did they want a stout lad about the place? ",want,17,20,1,2
"rap!-he knocked at the door, and did they want a stout lad about the place? ",want,BEFORE," they were wanting a gooseherd, and if he liked the place he might have it. ",liked,20,22,2,2
" they were wanting a gooseherd, and if he liked the place he might have it. ",liked,BEFORE," they were wanting a gooseherd, and if he liked the place he might have it. ",have,22,22,2,4
" they were wanting a gooseherd, and if he liked the place he might have it. ",have,BEFORE,"Oh, that fitted his wants like a silk stocking, and the next day he drove the geese up on the hill back of the king's house, so that they might eat grass where it was fresh and green. ",drove,22,23,4,1
