sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
1,4,liked,79,84,206,211,,36.0,40.0,163.0,167.0,"1,3",85.0,136.0,212.0,263.0,137.0,168.0,264.0,295.0,verb.emotion,1,True
2,1,have,19,23,316,320,1,9.0,12.0,306.0,309.0,,24.0,54.0,321.0,351.0,,,,,verb.possession,1,True
7,2,say,66,69,615,618,9,56.0,59.0,605.0,608.0,,,,,,,,,,verb.communication,1,True
11,0,saw,22,25,832,835,14,9.0,21.0,819.0,831.0,"14,10",26.0,52.0,836.0,862.0,,,,,verb.perception,1,True
13,0,said,0,4,916,920,,,,,,14,5.0,8.0,921.0,924.0,,,,,verb.communication,1,True
14,1,bought,38,44,963,969,15,14.0,26.0,939.0,951.0,,,,,,,,,,verb.possession,1,True
16,1,dressed,13,20,1057,1064,10,1.0,3.0,1045.0,1047.0,",10",21.0,28.0,1065.0,1072.0,,,,,verb.body,1,True
17,0,came,14,18,1110,1114,10,11.0,13.0,1107.0,1109.0,,,,,,,,,,verb.motion,1,True
20,2,want,42,46,1199,1203,,37.0,41.0,1194.0,1198.0,19,47.0,74.0,1204.0,1231.0,,,,,verb.emotion,1,True
22,2,liked,42,47,1285,1290,19,39.0,41.0,1282.0,1284.0,19,48.0,74.0,1291.0,1317.0,,,,,verb.emotion,1,True
23,1,drove,68,73,1387,1392,19,65.0,67.0,1384.0,1386.0,,74.0,83.0,1393.0,1402.0,84.0,182.0,1403.0,1501.0,verb.motion,1,True
24,4,played,101,107,1604,1610,19,98.0,100.0,1601.0,1603.0,,,,,,,,,,verb.creation,1,True
25,2,saw,63,66,1747,1750,14,59.0,62.0,1743.0,1746.0,,67.0,69.0,1751.0,1753.0,,,,,verb.perception,1,True
27,1,like,19,23,1844,1848,14,0.0,12.0,1825.0,1837.0,14,24.0,64.0,1849.0,1889.0,,,,,verb.emotion,1,True
28,3,sell,77,81,1967,1971,31,49.0,62.0,1939.0,1952.0,,82.0,84.0,1972.0,1974.0,,,,,verb.possession,1,True
