clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Bokwewa,1,23,104,127,Bokwewa,male,1.0,primary
Kwasynd,2,16,26,42,Kwasynd,male,1.0,secondary
the young woman,37,1,39,40,the young woman,female,1.0,tertiary
Bokwewa--his brother,5,13,4,17,Bokwewa's brother,male,1.0,tertiary
the brother,20,1,4,5,the brother,male,1.0,tertiary
a beautiful young woman,34,1,4,5,a beautiful young woman,female,1.0,tertiary
men,24,5,0,5,men,male,1.0,tertiary
Bokwewa--the people whom you will see in the country through which you have to pass,72,1,3,4,Bokwewa's people whom you will see in the country through which you have to pass,group/nonbinary,1.0,tertiary
My brother,66,1,3,4,My brother,male,1.0,tertiary
fairies of the elder age,17,1,2,3,fairies of the elder age,group/nonbinary,1.0,tertiary
little boys,121,1,2,3,little boys,male,1.0,tertiary
the beautiful female,36,1,2,3,the beautiful female,female,1.0,tertiary
the women,86,2,0,2,the women,female,1.0,tertiary
Kwasynd--his lost wife,87,2,0,2,Kwasynd's lost wife,female,1.0,tertiary
Brother,3,1,1,2,Brother,male,1.0,tertiary
Kwasynd--his brother 's wife,56,2,0,2,Kwasynd's brother 's wife,female,0.5,tertiary
man,40,2,0,2,man,male,1.0,tertiary
women,110,1,1,2,women,female,1.0,tertiary
children,111,1,0,1,children,unknown,0.0,tertiary
"Throngs of men and women , in bright apparel",83,1,0,1,"Throngs of men and women , in bright apparel",female,0.5,tertiary
"women , in bright apparel",85,1,0,1,"women , in bright apparel",female,1.0,tertiary
"the spirit - wife , who was gone",89,1,0,1,"the spirit - wife , who was gone",female,1.0,tertiary
the soft and idle people of the South,91,1,0,1,the soft and idle people of the South,unknown,0.0,tertiary
a hunter,95,1,0,1,a hunter,unknown,0.0,tertiary
an immense number of men,108,1,0,1,an immense number of men,male,1.0,tertiary
the sweet and lovely penaisee,116,1,0,1,the sweet and lovely penaisee,unknown,0.0,tertiary
persons of every age,114,1,0,1,persons of every age,unknown,0.0,tertiary
the little infant,115,1,0,1,the little infant,unknown,0.0,tertiary
women beating corn in silver mortars,82,1,0,1,women beating corn in silver mortars,female,1.0,tertiary
younger son,117,1,0,1,younger son,unknown,0.0,tertiary
"the feeble , gray old man",118,1,0,1,"the feeble , gray old man",male,1.0,tertiary
One man,119,1,0,1,One man,male,1.0,tertiary
Another,120,1,0,1,Another,unknown,0.0,tertiary
little boys--their friends,122,1,0,1,little boys's friends,unknown,0.0,tertiary
this mighty throng,123,1,0,1,this mighty throng,unknown,0.0,tertiary
the lost spirit - wife,126,1,0,1,the lost spirit - wife,female,1.0,tertiary
"the lost spirit - wife herself , who , taking him by the hand , gave him welcome , saying , "" My brother , I am glad to see you . Welcome ! welcome ! You are now in your native land",129,1,0,1,"the lost spirit - wife herself , who , taking him by the hand , gave him welcome , saying , "" My brother , I am glad to see you . Welcome ! welcome ! You are now in your native land",female,0.5,tertiary
Bokwewa 's brother,64,1,0,1,Bokwewa 's brother,male,1.0,tertiary
the idle people,63,1,0,1,the idle people,unknown,0.0,tertiary
people,81,1,0,1,people,unknown,0.0,tertiary
the provider of the lodge,21,1,0,1,the provider of the lodge,unknown,0.0,tertiary
neighbors,13,1,0,1,neighbors,unknown,0.0,tertiary
a wife,28,1,0,1,a wife,female,1.0,tertiary
their company,33,1,0,1,their company,unknown,0.0,tertiary
the present race of beings,12,1,0,1,the present race of beings,unknown,0.0,tertiary
Kwasynd--my wife,68,1,0,1,Kwasynd's wife,female,1.0,tertiary
Bokwewa--his younger brother,11,1,0,1,Bokwewa's younger brother,male,1.0,tertiary
Sister,4,1,0,1,Sister,female,1.0,tertiary
the young woman--your husband,69,1,0,1,the young woman's husband,male,1.0,tertiary
wife,41,1,0,1,wife,female,1.0,tertiary
one deeply skilled in the chase,44,1,0,1,one deeply skilled in the chase,unknown,0.0,tertiary
the two brothers,45,1,0,1,the two brothers,male,1.0,tertiary
the spirit - wife,46,1,0,1,the spirit - wife,female,1.0,tertiary
the young woman--her husband,48,1,0,1,the young woman's husband,male,1.0,tertiary
a mortal creature,49,1,0,1,a mortal creature,unknown,0.0,tertiary
other females,50,1,0,1,other females,unknown,0.0,tertiary
Kwasynd--his spirit - wife,52,1,0,1,Kwasynd's spirit - wife,female,1.0,tertiary
"a manito , who had assumed the mortal shape",10,1,0,1,"a manito , who had assumed the mortal shape",unknown,0.0,tertiary
the young woman--her companion,59,1,0,1,the young woman's companion,unknown,0.0,tertiary
the dim figures of two who were vanishing in heaven,60,1,0,1,the dim figures of two who were vanishing in heaven,unknown,0.0,tertiary
Bokwewa--your wife,71,1,0,1,Bokwewa's wife,female,1.0,tertiary
the elder,9,1,0,1,the elder,unknown,0.0,tertiary
"a tall young man , whose face was like the sun in its brightness",57,1,0,1,"a tall young man , whose face was like the sun in its brightness",male,1.0,tertiary
