sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"She showed evidence of invincible courage, an endless capacity for work, and a tireless concern for all her many dependents and servitors. ",showed,AFTER,"While traveling about her estates, Madame Margaret one evening came to the tavern in Fjelkinge. ",traveling,4,5,0,0
"While traveling about her estates, Madame Margaret one evening came to the tavern in Fjelkinge. ",traveling,BEFORE,She was quartered for the night in a room that had the name of being haunted. ,quartered,5,6,0,1
She was quartered for the night in a room that had the name of being haunted. ,quartered,AFTER,Some years before a traveler had lain in the same room and presumably had been murdered. ,murdered,6,7,1,4
Some years before a traveler had lain in the same room and presumably had been murdered. ,murdered,BEFORE,"At any rate, the man himself and all his belongings had disappeared without leaving a trace. ",disappeared,7,8,4,1
"At any rate, the man himself and all his belongings had disappeared without leaving a trace. ",disappeared,AFTER,"She had already shown greater courage in greater contingencies, and chose this particular room to sleep in without any fear. ",shown,8,13,1,1
"She had already shown greater courage in greater contingencies, and chose this particular room to sleep in without any fear. ",shown,BEFORE,"She let the lamp burn and fell asleep, after she had said her evening prayer. ",said,13,14,1,4
"She let the lamp burn and fell asleep, after she had said her evening prayer. ",said,BEFORE,"On the stroke of twelve she awoke, just as some planks were raised in the floor. ",awoke,14,15,4,0
"On the stroke of twelve she awoke, just as some planks were raised in the floor. ",awoke,BEFORE,"Up rose a bleeding phantom whose head, split wide open, hung down on his shoulder. ",rose,15,16,0,0
"Up rose a bleeding phantom whose head, split wide open, hung down on his shoulder. ",rose,BEFORE,"""Noble lady,"" whispered the specter, ""prepare a grave in consecrated earth for a murdered man. ",whispered,16,17,0,0
"""Noble lady,"" whispered the specter, ""prepare a grave in consecrated earth for a murdered man. ",whispered,BEFORE,"Deliver his murderer to the judgment which is his due!"" ",Deliver,17,18,0,0
"Deliver his murderer to the judgment which is his due!"" ",Deliver,AFTER,"God-fearing and unafraid, Madame Margaret beckoned the phantom nearer. ",beckoned,18,19,0,1
"God-fearing and unafraid, Madame Margaret beckoned the phantom nearer. ",beckoned,AFTER,He told her he had already addressed the same prayer to various other people. ,addressed,19,20,1,2
He told her he had already addressed the same prayer to various other people. ,addressed,BEFORE,But none had had the courage to grant it. ,had,20,21,2,1
But none had had the courage to grant it. ,had,BEFORE,"Then Madame Margaret drew a gold ring from her finger, laid it on the gaping wound, and tied up the head of the murdered man with her kerchief. ",drew,21,22,1,0
"Then Madame Margaret drew a gold ring from her finger, laid it on the gaping wound, and tied up the head of the murdered man with her kerchief. ",drew,BEFORE,"With a glance of unspeakable gratitude he told her the murderer's name, and disappeared beneath the floor without a sound. ",disappeared,22,23,0,1
"With a glance of unspeakable gratitude he told her the murderer's name, and disappeared beneath the floor without a sound. ",disappeared,BEFORE,The following morning Madame Margaret sent for the sheriff of the district to come to the tavern with some of his people. ,come,23,24,1,1
The following morning Madame Margaret sent for the sheriff of the district to come to the tavern with some of his people. ,come,BEFORE,"She informed him of what had happened to her during the night, and ordered those present to tear up the floor. ",informed,24,25,1,0
"She informed him of what had happened to her during the night, and ordered those present to tear up the floor. ",informed,BEFORE,"And there they found, buried in the earth, the remains of a body and, in a wound in its head, the Countess's ring. ",found,25,26,0,0
"And there they found, buried in the earth, the remains of a body and, in a wound in its head, the Countess's ring. ",found,BEFORE,"One of the bystanders grew pale at the sight, and fell senseless to the ground. ",fell,26,28,0,1
"One of the bystanders grew pale at the sight, and fell senseless to the ground. ",fell,AFTER,"When he came to his senses, he confessed that he had murdered the traveler and robbed him of his belongings. ",murdered,28,29,1,3
"When he came to his senses, he confessed that he had murdered the traveler and robbed him of his belongings. ",murdered,BEFORE,"He was condemned to death for his crime, and the body of the murdered man was buried in the village church-yard. ",buried,29,30,3,4
"He was condemned to death for his crime, and the body of the murdered man was buried in the village church-yard. ",buried,BEFORE,"And when one of the Barnekows dies, it is said that a red spot, like a drop of blood, appears on the stone.",dies,30,33,4,0
