clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Margaret Barnekow/Barnekow,3,3,12,15,Margaret Barnekow,female,1.0,primary
Madame Margaret,5,4,8,12,Madame Margaret,female,1.0,primary
One of the bystanders,43,1,6,7,One of the bystanders,male,1.0,secondary
the phantom,30,1,4,5,the phantom,male,1.0,secondary
"a bleeding phantom whose head , split wide open",28,1,3,4,"a bleeding phantom whose head , split wide open",male,1.0,secondary
the traveler,45,1,2,3,the traveler,male,1.0,tertiary
the man,22,1,2,3,the man,male,1.0,tertiary
the sheriff of the district,35,1,1,2,the sheriff of the district,male,1.0,tertiary
the murdered man,33,2,0,2,the murdered man,male,1.0,tertiary
the bystanders,44,1,0,1,the bystanders,unknown,0.0,tertiary
the Barnekow family,48,1,0,1,the Barnekow family,unknown,0.0,tertiary
the Countess,42,1,0,1,the Countess,unknown,0.0,tertiary
those present,40,1,0,1,those present,unknown,0.0,tertiary
the phantom--his people,39,1,0,1,the phantom's people,unknown,0.0,tertiary
various other people,31,1,0,1,various other people,unknown,0.0,tertiary
the phantom--some of his people,38,1,0,1,the phantom's of his people,unknown,0.0,tertiary
the murderer,34,1,0,1,the murderer,unknown,0.0,tertiary
one of the Barnekows,49,1,0,1,one of the Barnekows,unknown,0.0,tertiary
none,32,1,0,1,none,unknown,0.0,tertiary
the family of Barnekow,8,1,0,1,the family of Barnekow,unknown,0.0,tertiary
a murdered man,51,1,0,1,a murdered man,male,1.0,tertiary
"a bleeding phantom whose head , split wide open--his murderer",52,1,0,1,"a bleeding phantom whose head , split wide open's murderer",unknown,0.0,tertiary
the specter,29,1,0,1,the specter,unknown,0.0,tertiary
Noble lady,50,1,0,1,Noble lady,female,1.0,tertiary
Those who knew about it,24,1,0,1,Those who knew about it,unknown,0.0,tertiary
a traveler,20,1,0,1,a traveler,unknown,0.0,tertiary
servitors,16,1,0,1,servitors,unknown,0.0,tertiary
Margaret Barnekow/Barnekow--her many dependents,15,1,0,1,Margaret Barnekow's many dependents,unknown,0.0,tertiary
A widow at twenty - nine,13,1,0,1,A widow at twenty - nine,unknown,0.0,tertiary
Colonel Kjell Kristofer Barnekow,4,1,0,1,Colonel Kjell Kristofer Barnekow,unknown,0.0,tertiary
the wife of Colonel Kjell Kristofer Barnekow,12,1,0,1,the wife of Colonel Kjell Kristofer Barnekow,female,1.0,tertiary
the famous captain and governor - general Count Rutger of Aschenberg,11,1,0,1,the famous captain and governor - general Count Rutger of Aschenberg,unknown,0.0,tertiary
the daughter of the famous captain and governor - general Count Rutger of Aschenberg,10,1,0,1,the daughter of the famous captain and governor - general Count Rutger of Aschenberg,unknown,0.0,tertiary
its most distinguished representative at that time,9,1,0,1,its most distinguished representative at that time,unknown,0.0,tertiary
the Barnekows,6,1,0,1,the Barnekows,unknown,0.0,tertiary
