clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the giant,7,12,15,27,the giant,male,1.0,primary
the shepherd - lad,9,2,18,20,the shepherd - lad,male,1.0,primary
the shepherd,16,7,5,12,the shepherd,male,1.0,secondary
Stompe Pilt,3,4,4,8,Stompe Pilt,male,1.0,secondary
the youth,14,3,3,6,the youth,unknown,0.0,tertiary
a giant named Stompe Pilt once used to live,5,1,1,2,a giant named Stompe Pilt once used to live,male,1.0,tertiary
each other,37,2,0,2,each other,unknown,0.0,tertiary
one another,36,1,0,1,one another,unknown,0.0,tertiary
a troll with a crooked nose,39,1,0,1,a troll with a crooked nose,unknown,0.0,tertiary
a flying devil,40,1,0,1,a flying devil,unknown,0.0,tertiary
the giant--your goats,42,1,0,1,the giant's goats,unknown,0.0,tertiary
the stupid giant,34,1,0,1,the stupid giant,unknown,0.0,tertiary
