sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
7,2,squash,verb.contact,7,9
9,0,crushed,verb.contact,7,7
10,1,squash,verb.contact,9,9
21,2,abusing,verb.social,7,9
21,3,said,verb.communication,9,7
21,3,said,verb.communication,7,7
23,1,take,verb.cognition,39,9
25,2,carry,verb.contact,40,9
42,1,abused,verb.consumption,16,7
42,2,said,verb.communication,16,16
42,2,said,verb.communication,7,16
44,1,stand,verb.cognition,3,7
44,5,cried,verb.communication,7,3
44,5,cried,verb.communication,3,3
47,2,let,verb.social,16,16
47,2,let,verb.social,16,34
47,3,frighten,verb.emotion,34,16
